user_id,primary_device
55e9-6a9ae158bcb2b1bdfff1-5864fbdf,ноутбук
75bd-894935fb157343b05050-ba55585e,смартфон
1ede-5824e91ad9aee499ec54-14ed8f09,смартфон
192a-2b8884f09d162e6bde9f-c302aafa,смартфон
a568-3ac0aca385ce9ff38781-127a539f,ноутбук
b28a-b415c551faee7351a0b3-097afd59,смартфон
d4e9-02aa9274b37ec39f6064-b7994c28,смартфон
36f6-50812b646c5a8e342e6a-7b2f7eaf,ПК
2d9a-b1529a9fdd5125e32e2e-efe51f85,смартфон
95da-527d4dac312c8f6c5f60-ed45b7fd,ПК
a289-1a80924870257634b15e-9535dd7b,ноутбук
2bd2-197b84a4fffde3438ceb-859b10fb,ПК
fae8-e570480c6a32d7e11cd6-294ae3ca,ноутбук
5288-bb43a156a104c9b810e3-a1f3e070,смартфон
45f3-5ce574be6a479c022962-582e83e8,смартфон
d5fa-22951342c24d33d41685-fa869b10,смартфон
ddb2-37285995af6606ff6a68-39105bb3,смартфон
6510-0e8ab6a6591062b04a6b-a3add36d,ПК
439a-49687adfc559e9c5effe-9930fa3d,ПК
e858-d6f577cf3b9e4725bbe3-d4dc426e,смартфон
15ef-3697286ba421eacb04fd-7721bfe5,смартфон
0a91-2e0fcf56e3aac40bb790-1ae882d2,ПК
7629-f502c594e96030230b6e-e75b484c,ноутбук
e1bc-8bccba7deb87dff7de72-bc58ae22,ПК
024b-cb9ecf0322ad879ddd78-251d53e2,ПК
ca4c-b47c240788ebf1d2dc30-4f4c5e22,смартфон
ff4c-1c67a5444e2463864513-a8f75a78,планшет
a92f-067068bd102f1541319a-85420f8b,смартфон
2cca-5965597d5753496b33a2-80308d7d,смартфон
3de8-a1e1f8e6c5a6bac1d997-8d463803,смартфон
1b62-45f7c3de270dd51fffa3-8229ca77,планшет
7688-01fe943dbf4158475260-3190048c,ноутбук
5c23-0d62f4aab65502009657-8716c5fd,смартфон
e8c3-5406882ec1873ea0d2df-4b51787d,ноутбук
e4f3-e58ac15dcb2b116c0be1-705589ae,смартфон
24c2-851d203735fd0ee80ccd-cf7c204d,планшет
c6d4-386f9bfd6b4a5fdaf3f3-c50754be,смартфон
053f-7876976ed54033029d23-bb91f70a,ПК
0b79-e2344c378d7254390042-5255677f,смартфон
ce17-1283e9cbe44a5cfc3a20-dbe0625b,смартфон
1aab-dfe8de3f2e2dd19a9c20-7b318008,планшет
03f4-6714774ea65064571bf6-464e862d,планшет
594b-28bc4cd56b52617292b5-a4b56489,смартфон
5506-f3278aaa0f90d4476d50-b84f33ad,смартфон
cd3b-c25f3e1bc2f797bea95c-fd1024f8,смартфон
56f9-35de80271e94afc0d36c-73263a9d,смартфон
bd2f-de987f8d4ef1ef73f5d3-a2572a8f,ноутбук
067c-2fc12a9df96aa45d1f38-00341de0,смартфон
a619-f10a3864b581d825bb10-be450332,планшет
a353-3917faf5fd86123243de-d46b4b7e,смартфон
7b04-4bcd3f1b0cff62df2916-a7341bb7,ПК
dd8e-81edb06f1aed29bcf2e3-edb19f53,ПК
01fe-4c7aafe137a1ebbb35b7-2885e126,планшет
6a1d-687c013c8675f74fac12-e4069df0,ПК
c684-213bfe2d6e9b016e6b6a-09f0fd99,смартфон
83bf-aa0ee179b0b88db53dfe-6f01aa29,смартфон
3557-63e0144003f2733a1cce-cb6acd67,смартфон
6c78-01d7ef1a3fdcb5728022-7723a3e5,планшет
7217-b6722bb18871e1b9a3e5-0107862f,смартфон
3b57-14123e6c03f8fae1ee91-132b7db1,ПК
d940-7e35d51459cda33eb0e1-aeec08d9,смартфон
8e94-9a3c6af80ed9b75e7f88-b7cdb0bf,ноутбук
2dd1-7253ea97030dcdef4a0b-3fe671fc,смартфон
bbbf-157bfdb88020a1192aff-1a0b5a9e,ноутбук
e0a6-6dbfce4ef9d3115326da-fc1fec71,смартфон
6acd-1b38f77666b7f4a3099b-20eb67d8,планшет
022d-41f220f624f077f22701-3c81d208,смартфон
d8fe-417612d031847b1ac0f7-a0f3fcfc,ПК
e0f7-afbc0bcf0fbe2c6a989b-d9990532,ноутбук
00b6-4c4f9094f6254a146cf2-410565d2,смартфон
0eb7-ebb448e6c20372bbd9b7-41703f98,планшет
cf2c-91a330b74c5b06ae424d-9cc4058e,ноутбук
0f5a-98175899c5fb2a4c50cc-b31cd2f7,ПК
6405-d4645a1b303bf474a844-01a244f0,смартфон
ff49-cddf2ad42885302ababb-e2d8d721,смартфон
7b50-3d6963846728aa0796d8-c947e7e3,смартфон
2989-8b544cda608e4cd3cad2-19fc3458,смартфон
821a-ef67f74f3aa67ab05930-c628ac8e,ПК
1246-b02d28fa9633665a9b1b-f6952f96,смартфон
1e6f-ab390db6b175d285cab5-07ea4db5,смартфон
b87b-0899859ef326db2bb297-c749dd8d,ноутбук
46d0-36ee146d353f9aea35fc-d6d2805c,ноутбук
c292-4c97bec25442927ffc24-034c14b0,смартфон
a636-c3c339f1563a1ea3656f-5b24fff5,ПК
6c7b-7f40a9ab2a6d7c6c8843-d476e4bb,смартфон
5baa-1d6049f952a418dba9e5-8fb307b8,смартфон
fbb7-eafa74fb260200a7f924-67aa062c,ноутбук
45ec-1d5fd6c4c4585947cccd-706c7f12,ПК
00bc-3fa67e618ffb48fcb6a6-8af3075d,ПК
f281-2114f6d39e43cb6f27e2-df4d03f0,смартфон
85fa-3fa62187c21d86c19130-ffe93748,ПК
3e2e-fef2bb1addc96c708978-3d5c8cc7,ноутбук
be28-c37864fe91652e12eed4-37d7e1e8,ПК
002c-40a064b12e1217e12207-a56eaf3b,ПК
a18f-1efb0afae6e9ec32ad77-3f30214f,смартфон
dbc0-ea2e05b9542a5ebaeff2-ce34ec77,смартфон
87bb-dd51d178302c6fedaba7-73d8347d,смартфон
0627-27a8728513d85c5bdff9-4dd5ae81,смартфон
9d19-ca9c8faa6e219cb3af28-501683ac,смартфон
5fff-7e4ee01a7361b8458a4d-09d85640,смартфон
b2d2-d7657aa25354209ae0de-4781ccef,ПК
d92b-f2c00353816c49a107c6-f48a64c0,ПК
467e-1138439d969f55eecc2c-2391f7c5,смартфон
6300-5130e1cab6fcade1fb6e-ae57d390,ноутбук
9e85-aa7968591372e998e936-c59af8d0,смартфон
a04d-acb36e10424598578e0f-b25f585c,смартфон
7152-764b83150f0adfa8083b-5836cf33,ноутбук
b144-010bd994f4c3b0a49d38-2186c94b,планшет
c76d-b0fc40eaa2adc202290c-6847827f,ноутбук
3de7-0128c896055548b74ff7-91f9802a,ПК
b92d-c0f49d0f5cae1f887b35-0605e274,смартфон
7cad-a3b2d20cac0a5d5d7077-b9d9291d,ПК
fd1b-b1d4256fd2f658aaf92c-5914ca92,смартфон
5087-0f1954f1f33d99e0db32-bc9c9a3a,ПК
ead2-353160d9832d6490cc2c-d3c10fea,смартфон
8c3d-f915a05f05bef1692586-7b7d5939,смартфон
2ef9-51d9f9a42ca7606d78bc-c07d5d32,смартфон
1520-fce51bf7a7c572090629-1a0f37c1,смартфон
2770-4ad7e3ce96eec79d9a65-70f2b8c3,смартфон
d583-abdd4b552280b4b32346-9a1c8a9c,смартфон
e6eb-07efd41588543dd376a2-4342eee7,смартфон
d248-c03f37f7735b243c3d79-7cabd2eb,смартфон
1ef5-fbec68a7954172b48453-1f9f1dcc,смартфон
9bf7-943788646e1b15b72468-9066a435,смартфон
0372-39c52898a4f518b7c22d-d5f8ed69,ПК
2fe5-c3b04e84f310dbb36786-705dff80,ПК
7524-0bad46a0070e0927df96-c7fdaa92,ПК
ca02-4d62247839dd38d9e5f3-e02548cf,смартфон
c6c5-714e167bafb39c27fd66-bf37ee49,ноутбук
560b-8957f309a28b96b4306f-b8b13cc2,ПК
528c-d23a3bd8714babc1b9f2-846cfb0d,смартфон
fedd-be8da22f793b0b60aa93-ad71a67a,смартфон
f8c6-0d63d8c3ccef33ab2ac7-d76269eb,ноутбук
d8d0-bb2a7371fb32a2979272-062ca43e,ноутбук
5ce7-a1b477d64082aa9da183-148252ca,смартфон
5e50-e080acf0fb9a43d2b591-658e9ae9,ноутбук
b417-56f0dd32466b3aec2526-732fa6b0,смартфон
6888-2a048f55bd97a68a9777-114ec9ca,ПК
0e45-f6d8411d2b5aa50896a7-5cdb3e5e,ноутбук
2cdc-6540b64f1292a68707a4-5bf2c9e9,смартфон
7012-37a058d242dc03b00d3c-7eee168c,смартфон
ca67-f9691d4312a525c4e621-b4199a14,смартфон
8216-2256f06dd7db5ddc0149-cab048db,ПК
8dbc-3e1aecf26cec20110f5d-47814fbe,смартфон
8b5a-e02fa27da5d4ef64fa0e-e9d1015b,ПК
0b7d-07ed3e88c1faee6f64d3-dc80676c,смартфон
5370-4cf22729d0c7b4699456-7fd4aa9f,смартфон
6e9c-f54628c778f8205c8d3d-452a094a,смартфон
b356-7ed7f452da59ca0608ee-57698ddd,смартфон
3418-e8171af95bae39386d87-52bb92ac,планшет
3099-a0b5803dd0948a0ec343-73fc8ec5,смартфон
1448-206a0f8dfce3d7388995-377c4302,ноутбук
d768-0a9879616bbef93ef28a-469d9909,смартфон
92ff-b1ec8feb02a0968690ea-af49d28e,смартфон
eb7f-cb86bee5e47348eab39c-d1aba9d2,ПК
1860-45e2fa7c7a774e8b5443-b9b673ea,смартфон
8b3b-87ade92e830be837000e-4c1dbef9,ПК
121e-e99f4e586ac5ef0f70ae-56942d61,ПК
a8d9-0b36ed20fa8b46d281ec-32eb05b4,смартфон
b7a8-6187feb53c1d813c46bb-067ef661,смартфон
1462-0046199f3f7711b8a2f3-a3d0fe91,ПК
fbe4-52cb6cb7494909b8de1a-a8cbde5a,смартфон
c3ec-0eaa49b3e928b815d707-220ae96b,смартфон
5cbd-5e3fa06e140434ade826-4bf5af7e,ПК
4e50-88ae84d36a855cd098ea-de7d8a86,смартфон
f8d3-f0747e08cdab49a64658-40748253,ПК
549f-1241a61b3453b7c869dd-30101d06,смартфон
d7c1-3438aad54ed907939354-4d07c22e,ПК
09b5-d2ebb181a2b5db59c3f4-f43bded3,смартфон
2c7a-a69a7d5284a9216515da-88414810,смартфон
2afb-a224e0562c2f6d4859d9-d12f07ec,смартфон
01f3-de6aa32d0b5b1c48c322-10f9aa30,ПК
8a10-0e17dfcffca4f73b425e-cbc0acfc,планшет
1c7e-b2db827455b78324f09d-90e29313,ноутбук
3252-71b7b9bad0d047b867af-1d1816fc,смартфон
f37f-032c10449c8ed2f4726a-44e16667,смартфон
4624-66c39e841bdde06d5a7f-84a2dc40,смартфон
7afe-819ea31da4359176a6c0-5d15d0f1,смартфон
f204-4578da9045b7854d8c95-b6601b3d,смартфон
7992-53a93218086ff6ad75c7-0c777b5d,смартфон
3b99-5cf16779e9865dd7fae2-2f21908a,ПК
b430-ecc5ba8b31ccc9f774c4-44bd05de,ноутбук
696d-9f08b734cf4c68bdd6a4-2c12816c,ноутбук
064a-f8ce406d3b8d3eb7e86d-4fa852bc,смартфон
3968-988c70e27dd67714d676-606cd08f,смартфон
01a2-f8827773e28ff9ad8e95-afd546a6,ноутбук
b547-1c65bd15f7f8ff0d303f-0436e7fa,ноутбук
3831-ac67518e097498cdbd4a-cc59d61c,смартфон
5e5c-5e38bafdf42af915db0f-60a729ae,смартфон
ea14-bb92d700e18e45bcc699-271d0173,смартфон
9795-eb6c150e32ee834fb0a6-e829e9c7,смартфон
3237-cb3e40b7f2d3378dfb7f-4db6b768,смартфон
9ae0-eb929aa2bce62a7ba43b-76523593,смартфон
e810-ad65f79f5f484c6e31ff-21586dc9,смартфон
c8ba-c84d783a138ebda39a7f-756bd426,планшет
3bb9-ad6193197ec693e5e508-5bb1399c,смартфон
b58f-cf47438ed6ea22cd1112-9dc4b464,ПК
cc7c-912e88f83de876c90cf2-6ef5c642,смартфон
c215-2e41391e19ff311cd717-7c7c7ab8,смартфон
6df8-e0794d5d69d8bf683e65-d3bfd304,планшет
7cb9-aec624edfc18738e6405-7b223788,смартфон
120e-43d7667535019d2c1614-e6003e16,смартфон
77b9-f8842955b44668728416-c91ecdaf,смартфон
dd42-86e6b345564cd5d0ba42-7d4ba999,планшет
27d6-095cc1ff149680efa4a4-55de4b7f,смартфон
4da5-d07157ba92456dc84293-0dfbe7b0,ПК
1f40-722a41aee4d40fe9a691-1df995ec,смартфон
ff3e-ee1d9ba50e432bb1e8ca-74f6b342,ПК
f6c6-92a497eeffb3bb232cbd-439ba375,смартфон
de21-6166209bec16708388fa-78871281,смартфон
54af-3e897e260f00eebf97ee-a0ba288b,смартфон
b9e1-00f955922955f292b168-da6af76b,смартфон
8037-87797be00a8bdcebf7db-87325a5e,смартфон
2036-4aa08594819731b6cb9f-769cd936,смартфон
6cd1-5c67011f2467613416c3-9a2cb993,смартфон
cc29-976dcdbb9d79f090407b-3c58b938,смартфон
31ca-e321434bcb348e4a64f6-0243da31,смартфон
73dd-ca68abcebbbf121a31ce-0493957d,ПК
0079-6d5cd70ca99039dcfdaf-b5610c76,ноутбук
32aa-0360f085c3205cf7bb1e-0a86e85f,ПК
f3bd-b3a719b8a4802efe3be5-b6390849,ПК
18e5-f6fb89bdd31688e1450a-4bf0baf6,ПК
1b2a-aefd063f8eabbde47983-02e9d211,смартфон
59b6-891096814dcb190cc2f9-9234488c,смартфон
ed09-957b23bed3156e952cb5-2d9f894f,планшет
79f0-5305721f1857531d3a38-e654436e,смартфон
4eb0-a8e7d3ebca033fb90fdd-b37967b3,ПК
e28c-bed0ae5f41326387d328-249375aa,планшет
4c16-045b69ea4994e73e713a-d7a4ee98,ноутбук
1e50-1aab56ea41e7faccbebb-e2c68fbd,ПК
eeef-ef45bb138c744a9bc157-643d1cbf,смартфон
510a-bba357fdb29bc76eb7c6-9f207ed2,ПК
3831-9c0f498600c706ab483f-1af2ad46,ПК
c0be-1314bcec97e8f354c0eb-17be672f,планшет
0ad4-c5471bbc6683780cc200-ba9f3a2c,смартфон
2415-4a5bd7aa95b68477b65e-7784f5b3,ПК
8930-8c6e51b6cd0cf5e590a4-02dea851,ПК
2361-db5c48bed61929ec593f-7b4201e5,смартфон
ede8-af8d99df049b6f96b399-13c7671e,смартфон
7160-b3c2854a50bbab0b715e-45f2393e,смартфон
5954-92e9dea2e70525756e30-0b1410c3,ноутбук
3ea6-bbba5d2f1fde71733b9e-b2aa943f,смартфон
1290-d751d9f19c6e630164d6-1c7cb090,планшет
bcc7-aeb86097b4ee8a06cd28-bbd42968,ноутбук
767e-231da4070e56ac293af5-3a5c3071,ПК
db7e-eb2c077ca9d969e2a65e-a697d19d,ноутбук
edb7-dc727bd743e15a11228f-eb26c271,смартфон
4ff8-cf3675f298276cd362e7-0dbf2a28,ПК
826b-d9576bcc572aa2802e1f-17c3cb24,ПК
5b43-f51c74e60128809e0770-be0c2be0,смартфон
1cd7-010cadaf5c8b98a7c7c2-283d6b80,смартфон
3dc7-0212c2d57b1c58c50f2b-ab990457,ноутбук
82ef-96b81a6e983706aadd6e-d131d759,ПК
d8bc-7792b5aa447e049ed095-81ecd679,планшет
a67e-19a2a3905aeaabe09b09-b3fd3393,смартфон
a8f0-f933905d6ff0b9bae3a2-3a3a3724,ПК
48de-57fb2e6ce2bcbc2a7cde-e3241215,смартфон
c866-35ed40d31dca0786f79c-1385033b,ПК
82b8-63732af1f0ea183db7f8-f571a7c3,смартфон
4e2c-6f2bcd2f4fad79a94908-390e5081,смартфон
5bc5-e8c70fcfe6e4bf2bdbe3-a237e63d,смартфон
02fd-c2c47505a29c97d7c45c-ffd9509d,смартфон
62fd-da6c8db4b56eb23c62fa-828ffb5c,ноутбук
fd95-de42a633c26f7d3bfc09-b5628b0a,ноутбук
0f3c-939ae785f86367f0d939-392ef77d,смартфон
188d-025f32db45d90040676a-102b67f3,смартфон
8482-3d1804afa17bd1802426-c8ddb543,смартфон
fd85-bd5f28fc2abd55724bc6-489ac1c6,смартфон
f6e3-56690143961c06bc435a-eff78505,ПК
08f0-4cb29dafb75087c057c1-876c192c,смартфон
5596-9bb858c9c4651d4c4a48-d0302000,смартфон
1f4a-4fde4ad3c76fc81a558d-6121fefa,планшет
2bbe-7490acb1c1e4b30e8285-8df35e79,смартфон
f520-1294794d6986effef9ea-f061703d,смартфон
7e3d-08f197ec90fc30d678b2-553fe2ad,ПК
0329-40d0709763fadbb45d5b-1ffd2780,смартфон
7e86-0dadd948a7f63bd879b6-ae4511a9,ПК
b7cb-1766baf4a1ad2919e0ec-1bf8c8bd,планшет
2dae-51725b3525631d933dfd-8a982bcc,планшет
4ff9-ac4d43f7b8c5d8b4f24d-d7e467ec,смартфон
c5f5-2d2c52eea7926a60c345-e662acee,ноутбук
7e1c-49ccf23f104cb6e7345b-6b0ebf99,планшет
6f7d-0be3bfee9ce9e29d57ed-1e3b087e,смартфон
1f36-55ba2fa9ed1db6fa4076-cb42323b,ноутбук
3953-e9bd5ab9a892ef2985f1-c3a84445,смартфон
cb87-15ee58f9c976b585626e-c11a36d9,ПК
55ba-67d53ae1f884d896cfee-576d3849,ПК
b869-1cfe06d938f0ab14b0bf-51548f14,смартфон
3d83-324b9869fd31f78c36b2-af694a06,смартфон
113a-4cd0415562f8c647f103-bb255644,смартфон
d8de-bb8a700e2a3756974a58-602b8390,ноутбук
fe45-acc4b4d0a63aba2f7efd-da349370,ПК
cc84-0a0d6f8329da85a66e8d-834e61d9,ПК
75ad-4c909d13c2caa3ef8fb7-3fc99077,ноутбук
00e9-8930d7fec88d43c25215-7247e2ea,смартфон
b5a1-e7ef45a60c9ce02ef514-f1f19edd,смартфон
ac56-4cf3197ffdf99b28e56e-b47d2320,смартфон
03d3-1e73d5484080cb6dca72-a6a27c21,ПК
a157-fe09161efab7b1f7b9c6-a22be7e9,смартфон
a59e-25c549a5038562c88de5-d68c50ce,ноутбук
7d7a-d915936f6d12b86943d9-1432ec34,смартфон
30b9-4b3f04db1c0e50c42040-6bfbc7de,ПК
707b-4fc0b4ed61071a3f13e0-b2dcdaa8,ПК
e00d-bf4ca99bb5448e3760b8-f4265a18,ноутбук
c1f7-705b261133b70437b8d2-b56fb067,смартфон
3648-3e8e3cebd7f159035b3f-21d80a25,смартфон
d50f-3e3e692336c869629eae-a33fc1e1,планшет
4a31-df15952d4b38c2fe9db5-bc3750af,ноутбук
5e67-cc85bba21e2d67331323-655a2c9e,ноутбук
4a43-db78367a6e0a65fca13f-4c3cae34,ПК
1065-ae45c56a27b72402e4df-8fcfadd8,ноутбук
4005-e657ebf02749e60e7386-45289a01,ПК
5b07-65983fd549d40c92f287-81ad8245,ПК
f4f4-8ec7708ab15c4a4dd8c6-7a2e0322,ПК
1adc-67d5097ca35f11aeb362-c458da49,смартфон
1fbe-ef91ee05463f2cb5e51a-158f2ee8,смартфон
a473-4cb843f283b7592e6437-37c72bfc,смартфон
fb7e-d9376736f8ca00dcc92d-4e9643c0,смартфон
3647-bcbe0034f1ca9d8bb78b-975abac1,планшет
d3f7-2e8e4f6afae4a48c1b9c-71fb72ec,смартфон
a984-76ca50c1150d90f9228f-dd0856d0,смартфон
28ff-168e710e3a8154cad74c-22d95a43,ПК
3df2-9ca781e200126dbade48-ad18287c,смартфон
3812-a97af45739d3f687d6ea-f097ab21,ноутбук
204b-f5a0f1fb84b8284792c1-8316ad09,ПК
3027-ab9c97ebfaec935c55d3-53e63bf8,смартфон
73f5-645d761c21c265698a9b-29201cdf,ноутбук
c89d-a35ea11194448e16bfd3-b1b0ae4a,смартфон
b997-aeffc32021a459e0ca6a-2ccbca6b,планшет
8644-824ae443e473483d6988-3aca6863,ПК
2bbe-282c5e688656f5e9eb7a-8be330ec,смартфон
df1e-dcacb1929d128e943bf1-03468575,ПК
1613-f505f8266d1282f5d7f1-4d984795,ПК
4dd7-6d812960d660a3791272-b79495c1,смартфон
451c-3797f36f96e8b6b66feb-c08adc80,смартфон
15e3-c6e2ff41f2cd7391e752-2851a372,ПК
52b7-4ec26056b5903f52509b-c9396cbc,ноутбук
524b-b3760f94111b1aeae598-c6b0c9c3,ПК
e4c1-ad3fcbfd2a00a94b47d8-9c537993,смартфон
34bd-10feba804e017518785c-65817303,смартфон
d391-e5d5fa8888faae3183c7-3fe5926a,планшет
73a2-f0bf7b670640724bf29f-366abe25,ноутбук
9030-42314649438716a2f3d4-ba3b35a9,смартфон
49fc-9926bca1619bac02aa47-f86bef35,смартфон
9767-aabc2a40f6a0f051d985-2a9896ba,смартфон
fc23-2edf101a1ed9a72081c1-ae6a93ec,смартфон
2a20-765a2227250e5525277e-702a4abd,смартфон
bd95-b692ac9988b238ac920e-fe97e117,смартфон
5b05-208277571aa132eeb809-38a333aa,смартфон
eb1b-89e1ed937b776422f9e8-4a759c18,смартфон
ccfe-88ec12263c7a0ed798ef-c0a6c580,смартфон
f68d-caeebeac41dbca92bf5e-6c774b99,ПК
4f05-007bac9b0be289a9cf62-af353404,смартфон
2e61-ba9c3814c4e31cb5be80-f2caa3af,смартфон
e351-6448654183c74ab0eb33-bfa16897,ноутбук
4e52-909f52d67813c4b368c2-6fff9700,ноутбук
be32-e36487490b3418b624c2-7b04ab77,ПК
a67a-d05006b7f40a056c79a3-2a1ed7a2,ноутбук
9f44-6a1858d9c962324fa78c-969f359d,ПК
e1a2-577a670ac05e2a6f0bf1-7dd09f25,ПК
8daa-b6660eb5bf2e292edb4b-260e262f,ноутбук
7dc7-b755cd26668c185e7156-13d5cfaa,смартфон
c643-de864476a460a32416bc-fedf5055,ноутбук
fbaa-cb51c4ebb1b8f40b9fde-2596b5da,смартфон
5014-9ac8e051e6da53559fb8-b8016c75,смартфон
eb03-16e94319d60ad4def8ee-19370438,смартфон
b804-deb86e449ab296161dc1-aa3a46d5,смартфон
dfc6-82105df341cc5bc1c9d2-4c20a218,ноутбук
8783-65b66e941e25e1de939e-586af9b2,смартфон
69a4-d4868f544c3127467963-07dbd22b,смартфон
aaf5-a8202028d125441db927-5791c642,смартфон
1e8a-0853ab5e0c3d358ed242-18459b8e,смартфон
efe0-2082d79a24d91addbe23-d37bd1db,смартфон
bc2d-8b94c54d820c0dba53e6-a2a907cf,смартфон
cd81-220e537b6ea5326de062-b56b05c1,ПК
3133-0e15f43658b009596d14-d87ef9d6,ПК
f83a-418a29b87248b40c2732-ab8278a2,смартфон
533d-4b0369ac7c7e5e8069f2-cee1b8b6,ноутбук
45e0-bb21fc21c12cf29545e6-2ca6248a,смартфон
08e4-5b7103df9cbee95f4598-144d5960,смартфон
69fb-f3ca6fe58fd20b2bed37-129c577b,смартфон
f7a3-5aa2d4e41cd0b1bac536-fac6162c,ПК
4e7b-41ae234f2bbdb0b46201-8dfa9833,ПК
67e4-b0c27c9d92271d69bba5-9fe5ebc8,смартфон
8de8-d58a21f3ddf279ff3ca6-b310d41e,смартфон
d355-81128ded61d7682c348f-98a5ca11,смартфон
4df9-ff9d8e1d73925da9ccdc-43d73f8d,ноутбук
13f2-affb6a398dfc6ba05ec7-ab63a9c2,смартфон
b5de-8099c1a242d115aff853-ce8beec3,смартфон
22e0-7c6cadcc45e246b8688d-c43c9b23,смартфон
b587-3657d258098730556bf6-7458f084,ПК
85ee-189b9cf1bd0e5cbab26d-d50a27ab,ноутбук
5a0d-612eaf6a62239cba7805-1c2cb7d1,ноутбук
d427-ea64c07826fb7530d8e5-6ef5fc9e,ноутбук
cb93-0a2f0d291d576dc22bab-05dc0ada,смартфон
4a39-3de9f3a7fe123720ae9e-b2aa7e7d,смартфон
d27e-46ad700d66f87297d9a4-ff0f7f25,смартфон
d12e-60f3e0d6965bd7c7be8e-cbce5446,смартфон
1f9e-9e0650effb8b3d6131ad-6a7c35f5,смартфон
d2c9-c76b412cfaba8ad1dfb9-ffeee6da,ПК
a881-d7b12bcf39ac857c33c5-ca6dbdc3,смартфон
eb57-7f49085f690cb2d6cbdc-0ffc3db5,ПК
b098-cedda01a4bd5a013c4a6-68686b8b,смартфон
fad0-e25b18397164e0651aee-55ba975b,ноутбук
a1b5-2689e33868941a368db0-e1d01b39,ПК
56e7-50aaf0519109128cfd89-c1d92d14,ПК
eb0d-87c943787d4e28eb2eb3-03e9cfcd,смартфон
a3d0-471c79e900743f6cd69b-86cc4368,ноутбук
c996-b899fe1ce05be6d04eb3-59c02d2a,смартфон
8282-a5fc086f94901884f6b6-fb82d7ae,ПК
2a50-866ea2f75fc3e6211730-b4ad983b,смартфон
c9b4-0a95af3e0216344748ee-e69f96dd,смартфон
08f9-19fb1f63ba4ab2aedbca-ccf17b17,ПК
a92a-db640edeaeee794e21f5-0dcc4ac5,смартфон
8a1a-ce273f796ee5b2206197-5d8fb957,смартфон
e87e-00641d3c79518f4e9650-c225852c,ноутбук
8ba3-dca45023181c8882464e-d0f20bf8,смартфон
e573-c544ba7de50a7f7baacf-6e39e66d,смартфон
5e20-39a4a60e9c758bcd75c6-37e507f9,смартфон
2114-104c46d925180c9e7d92-a2896002,смартфон
bf03-d4f4c3b63afb955b3c07-6237afe3,планшет
d3dd-225e0af726c9f72cf86a-266b337d,смартфон
dcd4-394a15711b550c31ace1-b8d33fd3,ПК
ca87-7619973dbd10f4af576e-91e380a8,ПК
713c-44c749f77241e16914ff-3da1ff35,ПК
7d7c-a2e659860703d9c9d297-c600106d,смартфон
8e69-7587fa40c77785e54fed-0d317f6c,смартфон
facb-19deddd6dd1bc4127e06-11081972,смартфон
273f-9b95a0e0520b088b28c3-f873fb1e,смартфон
b73a-acb6da7f04989b64d323-1fce8900,ноутбук
05ad-58250ac3c56bd3020620-51728853,ПК
a126-c97a3a13800302b32461-4d3c85c5,смартфон
4180-d2d39f7c467243d05e98-f1e2dfd9,смартфон
adda-32d5f6b1effeeca15eda-0fc8f44f,ноутбук
55f0-93280e3afa980220cfab-c210ff57,ПК
f7c8-30343dd9e5f2ea9ff556-a3d61350,смартфон
32d9-253982b96883d479cfa5-9f005e18,ноутбук
3118-850edfda956f2937ef75-1705ebe8,ПК
668e-42f0048bc906ca22c016-e3a372e4,смартфон
fb84-bcd5b9613ff9ff7c9feb-b5e05a47,ПК
df7f-bb215cb384984626fb75-074a5e12,ПК
bc4f-7ac70a59885c680cf529-784463ac,ПК
dceb-0e4d1fd03b085d3bdc04-c3a2e92c,ПК
a086-cd310b33a6d3e6dae52d-631a9857,ноутбук
0434-0d8826129f5f15577e76-2eeb6c54,ПК
56ea-27729430584d16974a37-7d05b31a,ноутбук
e01a-63da6daca595221e5b37-680dd35e,ноутбук
ec89-c4e9beb319a76a1e7939-1df4e92e,планшет
b468-561a42432fa442117702-10550ed4,смартфон
b3a6-0f23f4f72584989ce12e-65a9136b,смартфон
1c6e-5062b229989958f82a96-9db79119,ПК
9936-94d233521be31050961a-d6d4accb,смартфон
aeea-a5ff1c9df4f198f35c2e-bfff1cae,смартфон
5186-e25a37549e50f45b2b43-178eaabe,смартфон
eff4-818abce08528d05dace0-fdaad411,смартфон
af3d-ac64c50dadc294e6cf36-2c4dba30,ПК
7047-0d5ce423a246c4bdf124-ad82a1cb,ПК
9de2-da8c8aebdf7af0ea25d7-3118302a,ПК
be23-9191a30f5ca03319008b-f2814264,смартфон
b040-91eefff090aed2ef4b60-e5e55e53,смартфон
bd6c-7194206a887883a33acf-f5c3cd8d,ПК
ae59-4cb75b95771fd103cb2a-bd874367,ПК
1994-d778d6258b6c8321e577-89d14f21,ноутбук
0e62-cabf20475b0fcb55bcc3-452b3c99,ноутбук
34b0-34858ac38618f251a417-5e516302,смартфон
875e-73b246e8aaae62a108ed-61f7d443,смартфон
c423-f3038d33dea76f2190e9-b8afac34,планшет
1adc-7e5c6030189b4b409576-7217d589,ПК
3808-8561ceb978add63a74ff-5c1476db,ноутбук
d0ec-c92f3252d77fbd5b8072-24187e4d,смартфон
49e7-29638c39ec37c5ef8953-42ba0037,ноутбук
0f7b-824efdd4ec532e28a382-7cf720f4,смартфон
ec3e-c8fc3d4e6886a308ab82-bde0244b,ноутбук
