user_id,surf_depth
ec0f-7694f5675c037c4b51e5-ab30acfb,глубоко
9ae9-cb81db93d2f48c0d5788-ac81b51a,средне
661e-d2b792d03c0af661785a-72bcba6f,поверхностно
b129-2d888b72846343a7172a-8ad3566c,средне
3b4e-3bc20cf6f106fbd78f7f-0d39cf70,глубоко
5db7-f81c5436ff3f34eda8cd-d38121b7,средне
18d4-16ccc80dcea603fd52d5-70ae6b34,поверхностно
0223-eec09b7f3655e69d6010-88a302eb,средне
1949-a9b5cf237278819a067c-43d2b30a,средне
6427-44852d6d09c145b881df-c9a0f5cf,поверхностно
6dfe-54ed3929c9dc8295ebdc-503e80a8,средне
da2b-4268e0648618759d899e-2e26d847,поверхностно
f139-29b476eb1af109ff5af6-640954f4,поверхностно
d054-bdb80fa8526195ec775e-70802c84,поверхностно
d355-81128ded61d7682c348f-98a5ca11,поверхностно
8722-516e95a82d51507f2f8b-3d3acb91,глубоко
8600-8c5a7749987d1bd8e706-225b9c95,средне
3b0f-4c41f1db0537d0c9568c-4988b454,поверхностно
55f2-77a39d866a0c1122f0bc-785e8d99,средне
713c-44c749f77241e16914ff-3da1ff35,поверхностно
486d-162112892ceeb37eb093-accdd26e,средне
a3d0-471c79e900743f6cd69b-86cc4368,средне
9c68-e79b27cb6b86ea0c2786-008c88b1,поверхностно
1d89-c272a0bf81adbc49a85b-888d5f10,поверхностно
cdf5-55b3a59e7988fcc9a180-e8cbab8f,глубоко
6ee8-691430893d40911e72b3-72369af6,поверхностно
5519-ee73b3f57888945a2593-56e69fe0,поверхностно
ab53-7581c146276ca04971a7-887e6309,глубоко
fd0a-c1e99153d2917880ef76-ff1121c1,глубоко
6701-8cc1d900e2d692cb8e34-bac8ef39,глубоко
856c-d444c942e03bfc1d3322-84babb60,поверхностно
8f6e-c6c25f7e3eeafe12cc18-d6c5c903,средне
0130-d387b4dd1057a41e38ae-70681eda,поверхностно
085f-12567fc9227eabf8725a-eee1af8d,поверхностно
c2f3-1f3245dbebfc7a24654d-8724be10,поверхностно
d0e2-a359a15fedaa0470d9ac-a9f974d0,поверхностно
10a3-afe476f9763854cb23d6-1e03f2d5,средне
5026-42cfca0401c6602ef102-3eeeb75a,поверхностно
a354-cc0e42d0d1edba5a4aa0-bee78add,глубоко
20e7-cbe37f4cb16e6c5a53d8-d2995daa,поверхностно
86b4-ebdb011f18917a845aed-cfe3fa1f,поверхностно
54bb-22822f1f6473a4136a40-a7d87cb7,глубоко
0c95-9b4f37809f6be83a6fe3-36d0f294,поверхностно
fc57-d78a8de0a99b07df4562-0dc5badf,средне
a312-862df78ffbdb4e8d52e6-11f5525b,поверхностно
30b9-4b3f04db1c0e50c42040-6bfbc7de,поверхностно
76fd-f785f37cb63d10fbf075-3d4742dc,глубоко
34b0-34858ac38618f251a417-5e516302,средне
d32f-141a32dbfe804e675f9f-cbfca4ec,поверхностно
8591-38f8a10dc79a7b67c4b1-e908ce71,глубоко
0e2d-4d21d482af7865edea1a-36592c70,поверхностно
6392-8e6b7cd6376073fdf444-74232eb9,глубоко
cf96-0c59bc2560d6459e8aae-ea0db2ee,поверхностно
df98-2338e966fa3e1dcf6b10-344cc213,поверхностно
c200-691eb7c4ed4185b002ec-ebccc3f2,поверхностно
7ca0-7752730e0ebc253fdff8-a0c669bd,средне
c198-782bf0e82e2370c8d4ff-c6de0ba2,поверхностно
ebfe-3fe877fc9fefc5346cf5-73d023df,поверхностно
d4d5-22b839d907d3ce957d50-51e69c6d,средне
36d5-f1fddf263e48db33d640-6433e8b5,поверхностно
e668-58ad1813f23b0da37787-e019f776,средне
2c7a-a69a7d5284a9216515da-88414810,поверхностно
202a-7970d24e1a29d8fb2bf9-0a1940ca,средне
9edf-d8aff6f9fbb3a522a9ff-c6f242ac,глубоко
b35a-27df68670fc6e27a969f-fe8013d3,поверхностно
1c82-e141af2893d6742575ff-02a3f0f1,средне
b8f9-cc4eafca418bcb6d1c2d-fe72eb2b,глубоко
9691-f5b24c2bf6fb98ae6c95-a7b13784,поверхностно
e9e7-58cf5a0e487f067e8f78-b5203236,средне
5da0-5fe4a730dc39e3910b16-71d7dff6,средне
120e-43d7667535019d2c1614-e6003e16,средне
bb23-70638e38992e316db56a-2fd8c7c2,средне
1907-c3dbc149e51b577468af-e2e9a9a7,средне
7047-0d5ce423a246c4bdf124-ad82a1cb,поверхностно
df26-a8255dfdd94691f3ed0f-50b394a9,средне
c301-bffc8ede10d0e2cd7eec-cf718afc,поверхностно
7470-1e2c814df97373073ee9-dc123265,средне
845a-3e883583ecdf1f671b7a-8c7fd615,средне
35a9-04af50f6dfc1b6e7828b-a3ed7d7b,средне
9dc6-c12992edca282a03ba37-aea22476,поверхностно
c162-267c116532cb503491e0-c54650e8,поверхностно
3ad4-04d5bc69c22ef7c72edd-52d9751a,средне
e5f1-ec6eb3ab5cd1cbda5458-35568ca4,глубоко
1b28-180e8ae99dce56c25021-e5495ea6,глубоко
16ed-ac41887ca85f187fcf4d-0ff2b056,поверхностно
40da-a16eede29645b49b3548-74d11057,средне
4f0f-a87cb18ae83f61753675-2679ed72,поверхностно
f081-c22a62172f27ca6cb2b1-2a855fe4,средне
ce25-b06f6a1cc63e9317a275-53761be6,средне
e5a2-efae0a2d1c3c45166d4d-7b7366fb,глубоко
a90d-870ac46c79429a2a53a4-e2ea7af3,средне
75f3-35cc6f68a49042314b16-b44ba099,поверхностно
fef7-30883b6befaaec4d8b95-44add74b,средне
64fe-f2dcd3b2bda950087b68-ac3a1928,средне
32ba-000620baf9cedf56556c-09cd0f45,средне
1f2a-93b11f83e812ad89223a-1a3c1f12,средне
5eb4-69f630eba04169f79db6-95eb3830,поверхностно
c56c-c8a3be38b8b8ceb1b4a7-352c2987,средне
1ea3-df1a24c37c705d281ec0-e0043bd1,средне
32e4-3ffe4b487a9f5627ac47-d6af50e0,поверхностно
d693-e2cbeb7affdbf3a821e3-c66d44eb,поверхностно
30b7-21bbeccfe4a24e361236-fb8f788f,поверхностно
6339-f319b71722de0905fa9c-b257354e,глубоко
439a-49687adfc559e9c5effe-9930fa3d,поверхностно
364b-484accfd3cfa65e85150-ecc906b7,средне
d16a-286efe799d7192ba1222-f7a40f31,поверхностно
a00c-7becdc0aaece087b0e15-e5ccef44,глубоко
5c6e-cbcf9c927b92b412c2bc-14d54c2a,поверхностно
b418-ab527e7d98f74a1a943d-c6bd93a6,средне
db79-559f4879327b886e4b83-7db31e9f,средне
fb71-5e1c6a439318ff9e094c-977ab328,поверхностно
febb-d2777c5e75396f133f5c-77248518,глубоко
4233-73e4cac4b3b2842dce11-82ac1ae4,средне
1085-ce7bbc455fda6d47b875-297ff02f,поверхностно
7a37-d99fb34d97c4dbb163e6-8b67ca6f,поверхностно
9c03-366d1af1b98a91573178-c9a0b1f2,средне
1060-1a975a2d2fa42fc0f5d4-f3edf983,средне
11f0-01d208bd7bd83973e3aa-e4e86dcc,средне
23e5-832581eeffef99cb06b3-6fe8897c,поверхностно
3c62-7dcf1773dfeb1d84dfa8-a6e48c4e,средне
798f-e4e69f92e92cd41d1824-3cca9be2,средне
8501-a998c9edc099268e48bd-cf3b85b5,средне
192c-160b8b53f1352266452e-bfa3e4bf,глубоко
afe8-8dce1d4d7831572102d4-52474999,средне
549f-1241a61b3453b7c869dd-30101d06,поверхностно
8c85-85efd302e524ad95170b-34e1aec5,поверхностно
b25a-3769a30343c74de8af1f-05a9d6f9,поверхностно
f8a2-9397d12d21a21c459e62-b2092e41,поверхностно
25ce-88111abfb62c3710a4b0-f38e1ffd,средне
2ce9-0578ed2292775d1f1f62-c6b85049,средне
f3fb-979266dfe3fe8d07f7ca-ebf41135,средне
2fb5-b132a576b8962e773eff-8c1aeae1,средне
cb3a-4a86632d32055111e7e7-6e307302,глубоко
f75f-06fc419e43a146beb57c-2b3f2b74,глубоко
cdda-b0ce295d5fcc1fde8a6a-f90cb9bf,средне
aa1a-87f3b6b3b7c6c378eeb6-9c9a3346,поверхностно
8a85-165c47860b4bd3188ccb-588832b7,средне
4535-7a88ad9211939e13aa99-497b1d28,поверхностно
32d9-253982b96883d479cfa5-9f005e18,поверхностно
4e37-7b4a3f6331cf84c4fe7e-d14c20a9,средне
befb-06f60b7dcc8b9745afba-dd639f2e,средне
a564-69035cdb3b223e64e905-a2324599,средне
f8d3-f0747e08cdab49a64658-40748253,средне
4fa9-abb72096de9466c184a9-65123b6a,глубоко
be63-89c0995c1f99197df220-f097a001,поверхностно
dd20-9568740c564906187074-d15cedd2,глубоко
ef88-ebfd3a54ae51f50d3c0f-558ddc6e,средне
3c34-b1c88c2a84077e92c4e0-1f3658d2,глубоко
2d9a-b1529a9fdd5125e32e2e-efe51f85,поверхностно
a246-d1979da92a035560e2bc-e4a1fc4b,поверхностно
004e-360af47b53f93f31509e-71688016,средне
2cea-b458ea6eae8089c9b7fd-143e34bc,средне
1250-cb2502b002e673c857e3-ae14f2d7,поверхностно
3c80-61e2dd6e016cca444ad5-8e028265,средне
acd8-b51fec96e0e72cf6631e-96a85511,глубоко
e313-6ac292332aa4c9b36d7f-f8f18709,глубоко
dfb4-d45dc0665c3a7caab9fd-797e2378,средне
1891-d17c1f5b3d2bc55849b2-774e2508,поверхностно
027c-3e12ef9ae38b74838bcf-354987c0,поверхностно
456b-7132fef70e61d097944b-01dd99f3,средне
ccfe-88ec12263c7a0ed798ef-c0a6c580,поверхностно
1266-696f62ad11d5f0b3c02f-74af7189,средне
aade-a49b80fae7e5d99821b1-d80b3fd7,средне
0403-6c41fe2cb8cca65b7940-77f1ed5c,средне
3680-a157b4d83c403cc9c22a-73a5a555,средне
aef8-eff2c2abe7ad0aa23e74-fa34d79b,средне
5b07-65983fd549d40c92f287-81ad8245,средне
90bb-fcfa1673ddd16957fa2d-fc78614e,поверхностно
ec4b-649d01a7343855b471db-857fe97f,средне
db44-de94ec0c8d5ffabbc2ce-20b758f4,глубоко
f13d-9941994591433041af12-c3fd25f4,поверхностно
f03c-adf8ee276c255b784b45-12393fdb,поверхностно
5e99-47087f69e4d9cfff20a7-e7a1790d,средне
45e0-bb21fc21c12cf29545e6-2ca6248a,поверхностно
eee8-ae6ac97c5106e7c29188-82efd9d0,средне
d49e-51979560e3c8b71d9db4-56327190,поверхностно
96dd-1b6dd192a8b41e3a8247-6f0c4f8f,поверхностно
fae8-e570480c6a32d7e11cd6-294ae3ca,глубоко
915c-b87154dfeba31425c989-aed596b4,поверхностно
3cfe-44ff88a18c228f66beb3-c4d461ff,средне
1856-db0040ed62c003fcab06-f8b6b29f,поверхностно
eb94-9ad6b9d35783f9c1df95-432d5768,поверхностно
504b-8d8cefdb37d195df31b8-4392ceca,средне
1f40-722a41aee4d40fe9a691-1df995ec,средне
f5fc-3a1fc7d0cb80914b02c9-1e13ca49,поверхностно
cb0d-3db13786c2e09278187a-b208e328,глубоко
0592-b99a11c5f4e31a1b2afa-4678106d,поверхностно
d797-94c3aae9d95b3345893f-275b8f61,средне
3c93-fe583f7a6f570793fcf7-9e4a25e8,средне
c6ff-6ed0ba76893595e3129c-9623e088,поверхностно
1832-746a6d859203a07d517c-9eb66365,поверхностно
c84c-2f4a5a73ab9073bd5393-1641e499,поверхностно
7981-cc309d3e69f6b247fc75-a475c8ec,поверхностно
57ae-bcbe932c0002bb6dc190-46230a8a,поверхностно
0f7b-824efdd4ec532e28a382-7cf720f4,глубоко
61de-90c1a749c8f647a698e5-a6122657,средне
52ac-197294609d99a0de3ac0-9d5286ca,средне
9907-64518e4e59deef707dff-5fc9465c,глубоко
2763-0ca524fe4e5088012893-a8f4efdb,поверхностно
7c4e-d706187170f749eff430-37b063fc,средне
547a-9122c28b6818493b4291-279dd8a7,средне
8100-32b8175b6b92976d4842-de6cfa52,средне
b49e-42d775c5540f65259160-09a75143,средне
078c-20ee707a87eb93bce89b-10cd57b3,средне
4ca3-cf208cddee0536681429-49b3b728,поверхностно
e939-a14665035921aaa404c5-d5fc5b83,средне
1277-ea7ede07c615b5078e8b-e5840729,поверхностно
1437-03690b7b5c76d60ba0f4-358397dc,глубоко
17f1-e66c8d2dbadceae4d030-927291bc,глубоко
1ef1-8b6cf3574ab9b1f0466a-d604c6d3,поверхностно
5d1d-6465b2927f54a87aac7b-ef26a2f6,поверхностно
94d7-45150c9214a57a0cf656-baaf3825,глубоко
f0c9-93362f74e9c02f598007-993bc47f,поверхностно
7213-e917ba4d25c9a673dee4-99e798b1,средне
34d9-1096054b0a4377ebb4ce-ac2a471b,глубоко
0217-17b504a06ce90f0c0441-ce7e7aa2,средне
37d7-6f9e3318c027d68f77d3-7c46d59f,средне
903f-31e775e4b625aae59c1e-68c0e8c6,средне
d1d8-102b4cb030060f85051e-9d564d16,поверхностно
0d9d-3fce416cd2b22b0fa889-ad3f609e,средне
d754-b6542ed1dc4dba3bed36-16a94a53,поверхностно
6594-786c66266c5fcafb4890-200d65cb,средне
6a66-fb4b129f0b7d5792ae64-105c76b1,поверхностно
11bd-b9f94fe127a0291d1928-e0b10334,средне
77b5-0c1a04fef4c323400c9a-f7d0ebcd,средне
d61f-b27bfe4bd35caf8840dd-59323c84,средне
001a-eee53e44f848608779b0-78704a67,поверхностно
fc96-9f176ab61fcd05b85435-61978f5b,средне
58cb-c5b3e4e790fd5b9759e5-bf879be2,средне
d9d5-f40795f3b7ba7623eeb5-c87f5321,средне
b017-3aaaf8b686b37b89fb3f-d4c86cf2,поверхностно
c6a4-66f8d643e7ef62c572b3-797af1b1,глубоко
44f9-76fafceb3ffc7ee3b7f0-86f04e95,поверхностно
317a-01ebbcd0e342533e708b-ec22428f,глубоко
c85d-69be24c49302a89d6e99-b9633da7,средне
5018-5ee8cf8c47bd1dc3d453-f870e846,поверхностно
0c94-b48667d5e48b38e175bb-4b9398cb,средне
bc18-4832fed2503feb37384b-60cfd7c2,средне
f8a2-17b3ec69dcad36201dd9-7d9f17b5,средне
c5e6-28985dfb9703a378f6ca-1d314c3d,поверхностно
2d75-11d28eb09a700d17a0af-cfd1a4b8,поверхностно
6fde-52065f2db7035b7a5257-90d99d43,средне
155e-8719dfa499719fca23a8-799cb94b,поверхностно
a984-76ca50c1150d90f9228f-dd0856d0,поверхностно
7e47-b33db71cf723483c3533-a5f6b0f7,поверхностно
3751-77f5c130df1d1c6f32f9-7d7e41c4,средне
b8ca-663de7270aa4e83432e3-0e8d9edc,глубоко
bc2a-f062a6e07bb9c2f853fd-a9f39b9e,поверхностно
26ee-0f1b9fa3f237085b14a5-2d2f39fb,средне
166b-a5a7762bde3128c11975-6afd317a,поверхностно
7d63-dde760ee7a0708b1947e-f54ab4e8,поверхностно
61ff-a83ec62dd8a38d5d2b6b-12cf88aa,средне
3299-0174db3a98a8bf19e10d-0e7d0e9b,поверхностно
8e0d-93d639c49091a7da46bf-e9cf6877,средне
4180-d2d39f7c467243d05e98-f1e2dfd9,средне
11f0-57cc8456333419086784-d040973d,средне
517e-874e2e3be0244bc62f2a-da39398b,глубоко
6a40-6bf1827e1ce1efaa859f-24c58992,глубоко
b3d0-da42d226e271d7a26cd3-19e3242d,средне
b144-010bd994f4c3b0a49d38-2186c94b,поверхностно
ea4d-99b0c5eeac9a01929882-fd3d502d,поверхностно
12d1-afab1c53cf461ae3db7b-617de215,средне
1212-1011880393671e15383b-43a49bca,поверхностно
5b21-f94bd691820cf765677a-d7aca704,средне
41ae-12ab90d333eee7c5e341-77fad01f,средне
6aec-3f045e69e6d39a13599f-feef172d,поверхностно
ddd1-2b5a68a79fec1383959f-8a46c531,поверхностно
9a8d-7300d3d1392806885566-d540d719,глубоко
f9e3-efaf1959bd6e2ac667d9-bfd3b644,средне
1455-8da5009f5a1f5297fb2e-2a9a00eb,поверхностно
5e0a-0799070108e9612da450-00c18fca,поверхностно
5a7f-a55c3459653b022cdb95-41f51d84,средне
d2b5-5c40b98f2b9a308a2b68-cab43931,поверхностно
8020-a38d1e3acfcde0832ca3-7eb07b96,поверхностно
f042-bb4ee83a415c0d5b95ae-020656b4,глубоко
d5c3-f07fd8c19600f4a31c1a-0324f3b1,поверхностно
f79f-c7795f118466eea595a8-28c7913f,средне
b4bb-73d51c93b66395dbecf3-4072f0d1,глубоко
511b-c5133068315941e77a93-190df051,средне
c17a-575fe607323d50a31fdb-63f65f95,глубоко
e0ac-af6a3552cb3ba878c4eb-a836641f,поверхностно
6fef-ec329e7e30b9cf674199-73dd4e39,средне
6bbd-44366babdef83ce59fb5-43b0d684,поверхностно
8d7b-f9d652c4843ba1b337bd-726ce4ef,глубоко
b7e3-cc1e72992d468419e914-31eb7f48,поверхностно
4bb2-d83b55e65eac0716ec10-a8d330c7,средне
34da-6eda40cb34634792af55-09d56499,поверхностно
08ee-89b46f20594993b7fbba-9ed12a88,средне
1c56-0a90238f68de092a70b5-666d4e92,средне
bad7-be50ead3a73fe54a107e-d3c00f4d,поверхностно
650d-79127e45624056f8e04f-abecfef9,средне
9bfa-d88926a280be914e2971-0d221c8f,поверхностно
b28c-d4f5cc4fdb3c78532502-c22f4333,поверхностно
e1a2-577a670ac05e2a6f0bf1-7dd09f25,поверхностно
c722-dd5b49e0abc0d59ae00e-b1d24ba1,средне
b28a-b415c551faee7351a0b3-097afd59,поверхностно
90da-a67690873c6623c47aca-ae7dcfe9,поверхностно
9f47-a23d576c8620f14eeb06-54bac5c4,поверхностно
8dce-1ae93b6ad7b3516830f4-7db36cfa,средне
f119-5c88480ab1d46d2c5305-b03dcd53,средне
536b-24cb75ad3eef9643f82e-7a45a61b,средне
179b-f4c7e5e646b7829050b6-dcf9425c,глубоко
03ca-1c5fe1162fbba801b0b6-b927a8e0,поверхностно
51ab-2b23fdfb11a80e398d04-596d4456,средне
5014-9ac8e051e6da53559fb8-b8016c75,средне
8b3d-9987dd7f5fcb959354e1-3a46cb85,средне
06e0-d45e7e361cc497f7df50-45e24c8c,средне
66d2-a2635a4793b48f66dbe5-a35daa7d,средне
4df1-7e24e02ca6db825a97fd-3838dc7e,поверхностно
cbfe-2b0f9a750991a5ff8e85-812c949b,поверхностно
5f25-55ecfa127dcfbca5f65d-9d47e574,поверхностно
f173-6352d13e482728a812f9-7f889d2a,поверхностно
f5d9-322e261d2167e21275c0-9bfa631c,средне
1540-c16fcf50aaaf6b906436-cc9c46be,средне
b983-9a2011d9447fd4bf24a5-6edc17a4,глубоко
4471-a52ab203e5169cb99931-9835125d,средне
109d-31347d2b25c8577ded58-a5455753,поверхностно
74a5-23cf62002f0512100670-fa886b4d,глубоко
6577-7b234d7404bf1ad2deda-b09485b9,поверхностно
1546-35d2eb8609730974c8b0-82829ebb,поверхностно
b9bb-2ed814b25c063b6bbcf9-e93c30cc,поверхностно
5a0d-612eaf6a62239cba7805-1c2cb7d1,поверхностно
875c-b8f4fc1fe039bd206e50-adcfda42,поверхностно
b676-4155b6d953603429d81d-41c89820,средне
7929-e4ea764df52b6e7e0e3d-aac0bb64,поверхностно
dabe-0dc12fe24346c14c17f6-f75a1362,средне
3ee5-c219ac9e21068bea113b-76c940aa,поверхностно
e8b7-9279fb0203b8615d1a4a-90c63dc0,глубоко
08e4-5b7103df9cbee95f4598-144d5960,средне
05f9-60e9c600e96eee699672-ad7822b3,глубоко
a279-e80a037adea58a0e98bb-de584f6b,поверхностно
5b9a-133d34ee3c6ea950a999-9916e9b9,средне
f435-3a34ffb770adcb3bdca9-1aaf45f1,средне
3fbd-bbd9751a560e91ba1e84-0f9774bb,поверхностно
61bf-460903426769e3c8a3a1-38ad90d6,глубоко
378f-3ba43d4a384b3763701e-5de7d9fc,поверхностно
a471-4b382f8daa63cd9baa69-0a4d673d,средне
43ee-8f3e270653200a536850-f6124386,глубоко
ace6-fd23780c870dff49aff6-18c7d28d,средне
afce-5bc5c17f31f0894386eb-9b92c069,поверхностно
5ca5-6d26d31a0bcd07d82a58-394a5b10,средне
a30f-c94ac477543f90275dab-e2cff84c,поверхностно
c3f2-bfe8cf8b71cbf3c4353f-2f73db05,средне
6371-613e1deebb5b0db2af58-997fbd1f,поверхностно
5ba3-e94b9733d4077798ea6e-5721c0a1,средне
b098-cedda01a4bd5a013c4a6-68686b8b,средне
f66c-71d348afe877fb2680a6-075c35aa,глубоко
be21-e832cd4bbe51fd00a99d-7bd2a0cd,средне
3aca-8c09435550bf6ad452a0-f504f887,поверхностно
248e-badf8573d062256e2696-ccfeb267,средне
889a-87f658f846d8f9171de0-0d319ae2,глубоко
6610-99ee2ecdfee8d9923410-b433a6a1,средне
feb2-6b1c79e973821046373b-b5f4b325,средне
c2a1-ed0496dd88c209c6d211-75c22b22,глубоко
0d9e-6f12485d7acb582906b1-5a930cde,средне
3b3b-2b2d0df66a743d834161-7d695e3c,средне
b69e-371c171db10b56129709-468f081c,поверхностно
e28c-bed0ae5f41326387d328-249375aa,поверхностно
73c0-542bae97fddeec0a1b27-ffb9d408,глубоко
a890-155fdd2264ff900adc41-efb81579,глубоко
3557-63e0144003f2733a1cce-cb6acd67,глубоко
323c-a55c90e5c3d46b2a6048-1c4ed288,средне
7cf7-3e6ed904ad67d72b8ad1-3f111e58,поверхностно
acab-7d48c08c554a38cd5cc0-88db0a20,средне
5695-a15e9f7848070c3bacb4-4068bcdc,поверхностно
1c7f-30df91a725bc7c17bed7-10b3d0a2,глубоко
d9d6-a68100a28e79eab8a12a-f8d47f1c,средне
b8fe-c90b4e135f2989454b23-0abd430e,средне
a0da-f0bf4e431f208c9b5449-1f09990f,глубоко
dce6-1c11daee173c0332b630-e2cd376c,поверхностно
e156-b4f1d8f006521ba34012-8cff4171,средне
291f-f44323c74c8c078da530-9efed7ac,поверхностно
bdaf-b98d162c600a46a4d8fd-ff4942be,поверхностно
a687-33473d063694a0fc55f4-8bf0be5c,поверхностно
7abb-cae6732fbfb8f18d0f91-dc42afdf,поверхностно
d600-682cfb19dd9aa707bf8d-ebbe9d0f,поверхностно
b34e-7e2e3a72536e5b170387-28d0af54,средне
6117-b86376afc63876d3f126-8d644e59,поверхностно
03e8-f97488f643bdda1c323d-afd5eba0,средне
9ec4-06efca2c63044685ee3e-45d27f93,средне
83ea-0b1929f18bf023bef33c-5328dd05,поверхностно
4977-478b47ce66bff7b0d59f-0d0bc6b1,поверхностно
3f67-21850035bf6e63667c70-10a960a9,глубоко
cd3b-c25f3e1bc2f797bea95c-fd1024f8,средне
38fd-22405cf23ea43b38a971-84598c07,поверхностно
8c60-4d1a42877af8d38e5118-3ce793e1,поверхностно
e20e-d28139f3b90c140fcbb0-8e2ad344,средне
8945-98fd234e89f5962b0113-424a1ad4,поверхностно
d08b-7287148faa120ad36567-234886d5,средне
35a7-a9169022bb9f086d45f6-e908b0ab,поверхностно
6238-7920d2cbce788e9b3a47-2570794d,поверхностно
493f-bcb5ff4a16ccabe27152-5afe88f6,глубоко
fda0-4394c5109fee591eeb5a-78ee373a,средне
e72b-68b9152a57aba7dfa2b7-8dd51c1d,поверхностно
f806-e188fba61f060681c35a-260c353b,поверхностно
346b-8ef05f8702a93142d078-8dde901c,средне
1cc4-884ab5f258a0f8640d8e-fcc46407,поверхностно
4a20-f070b5d89cc5e7e38d50-e7993d62,средне
7050-ed1f2983ea0e5b44da8e-1f04530a,средне
09d1-894ba813100af1f17140-193bd5f9,поверхностно
25d7-f97191e0e8b0a76c77b8-b1906f21,поверхностно
4d6a-980f4f018da5d084cb49-3d2cfdf4,поверхностно
bb21-ca767f821ce397361dcc-7ee678db,поверхностно
56e7-50aaf0519109128cfd89-c1d92d14,средне
bfdd-4555155f6d752cb78ef3-eac750db,поверхностно
707b-4fc0b4ed61071a3f13e0-b2dcdaa8,глубоко
a18a-fba5e3b52aabc0238267-3f1c4115,поверхностно
e42e-66ebac779c6201ac73e0-e45e4abd,глубоко
d5f6-3cd43ccaf3de6e87e00e-12945828,средне
e0d8-1b36a6b475ebfbf87c14-fa566d97,поверхностно
75c4-c701f09681150c4576ff-30e87601,средне
d2b6-be6237596a9cdb3261e3-bc7f7526,средне
ccdb-cfea3f2be9e3c56d8f4e-2d403174,средне
6ea7-64d2314d121ab48eb236-fc011c58,поверхностно
1ee6-0e53009ca16b44377b95-e8847ff1,средне
36cd-5c0151902c5d1aa10c1a-3d249260,поверхностно
91f6-d69bb15cd9e7644f3ae7-e9ede3f6,средне
ede8-af8d99df049b6f96b399-13c7671e,средне
62ec-24c0439f710d848562c3-820db4a6,поверхностно
1277-cdd1cc92311a5de50c0c-2ed8f364,поверхностно
ea30-30babdb5bb452b311e15-056e3c11,средне
ab43-726acab6623d21588139-9c521221,поверхностно
cd80-7b20aadc32735812719e-5d58de83,средне
a8d3-2c63c2076559ade22205-3963303c,поверхностно
aeef-1cb763a104d6e8eef7a4-30154ff9,поверхностно
62bc-a2e7a1c039fd63e260f8-374811dc,средне
5017-c4c488d113d5e2985f42-094c64fe,поверхностно
5b54-7f36d75967a2242c785c-91f864db,поверхностно
761b-454aa99a7dcd3e09ca3d-9d354fea,средне
dbad-a11ca323e33e344d2da1-a41c0c26,средне
59cf-0dcf31dbfa03133d2b5a-1cc7e381,средне
c820-228da15831e86a13db40-1c8f6802,поверхностно
49f1-3593b1cb88429101d05a-1f0aedc3,средне
5f0b-729b3dc1cbaf01ff345b-f687cc9b,поверхностно
2892-5bd431c7261ed2f4bcde-73e9dfc1,средне
0ef6-ceafc31284c7b2a3c6e9-9afe26a1,средне
ea4a-a1d20ca5712cca05f16c-25e9f49b,поверхностно
2ca9-271c99b57fa20fa16820-924a94fb,поверхностно
9860-3d9efbf631b483496fd7-81e5654b,глубоко
24cc-90412bebac30760e3476-1e8a03c5,поверхностно
6bbf-0656766efff7889b2433-6584be5a,поверхностно
8f2e-ba28273ffd3cf18678e3-e96cec6f,поверхностно
adca-341a627cb776dcfa95f1-a1d6f6df,поверхностно
3d4a-dde7989627437401faf7-34c9fed5,средне
1e25-24e6f1ae4f6a5b10b84e-13b38549,глубоко
1681-5f8ead6326a15d018253-c4e60c6b,средне
ac45-c0db7caec25a8ff32516-05dec84d,поверхностно
10e5-a4479d4a7df892670f82-32aed27a,средне
87a2-ec796e533b95f1fcced2-89aa655a,средне
3142-771cf44b062025ba51e6-c964bd13,поверхностно
050f-09ac2feeef49896ca5d1-1535e6b2,средне
e1e5-673c739f3b6ba049d0d6-b12bfa50,средне
85b2-87f0a99379e6e7d09a78-3566b96b,глубоко
2baf-b693b75e76cb5a5f65a6-6436c94d,глубоко
6414-7e6143a117ea824988e6-6086abae,глубоко
6c40-3919603a393fb9d321fd-7b43efe1,средне
f191-67e1887a88bf1535f9c8-ed629276,средне
75bd-894935fb157343b05050-ba55585e,средне
0316-4ef0e456d85e8b1c8e46-011100e3,поверхностно
fc68-66aeb850aabe66bf3120-fe4448ae,средне
15a3-a3f63e5a10e3088f519f-65e3d381,средне
a157-fe09161efab7b1f7b9c6-a22be7e9,глубоко
4a1c-7ff5fbfd919062c4b7df-8728ccbb,средне
c9e5-7ce2726732ad5a311a1c-0345f69c,глубоко
9a36-069da69a8a3b05938ebd-635e55c4,поверхностно
e278-05a92223a8a071a3a771-f35e9332,поверхностно
c86d-a95bd8afea27d1d8da3d-0da3268b,средне
1e6f-ab390db6b175d285cab5-07ea4db5,средне
90e1-cffa204a7aa1ee7b6fe5-f801da5f,поверхностно
122d-1803a7e1c25300a22513-991781ca,глубоко
dac6-9cdae29f47bd31ff6e08-c7d8fd71,средне
0107-756db7164a6e3c9d7fc3-93fc2505,поверхностно
c201-a81c59851fb79b271801-515d3acc,поверхностно
c786-a5be0da054ca3a8751cc-63eeb940,средне
2f8f-02002d2ada5dd83b91d8-e20ae41e,поверхностно
5e84-9da51e510cea8e16f4e8-e70f53cb,глубоко
1bad-59ceb5567c7108ce76c5-d3537b4e,средне
a2aa-c32c38c9e0cb25cafe16-223d5dbc,поверхностно
2f5c-110e538a541804ab322f-c2183baf,поверхностно
