user_id,ads_activity
8fb6-b7efc998b09eaced9c7c-d633505a,умеренно
8ccd-452864820ece6a4ea836-2930409a,часто
9664-62774da92dfa4f2d8d84-4555b469,часто
c382-3c8cf8169e257cddd967-8b685da4,редко
3d1e-12c73ba852d3a7fab842-410cf9c8,умеренно
b417-56f0dd32466b3aec2526-732fa6b0,часто
8b22-0a1a65b7f1deaf84217a-69dfffa3,очень редко
53ea-0817ff0b416b692f01ed-d5f69ed9,редко
35fb-9654b2b531ec04858ba1-405c0c54,редко
2a1a-a08177d07546a40d5ff5-c7b46430,умеренно
66bf-c8f0d8fd8d25d807376f-f3e1292b,редко
c8db-95c1a0d5157d9a7cd1a4-3f09f3ff,очень редко
58ae-62b2adbcfddc58fde16b-2e8a959f,редко
417e-0cdea630e00f1eb6b760-b16e8867,умеренно
8deb-0794b04c249e800dc97c-47ed69a6,умеренно
ea4b-59088a6c9990afa20afc-d4aada5b,умеренно
5ca4-5544042d5ff9f4a42535-1bd83f97,умеренно
708b-3b7a2c25dee6e4b032d2-65bbd120,часто
b591-6613c053640a54f6b30b-149d2818,умеренно
9743-2112607a2d6d47b595ef-43a02c55,редко
3d7d-e56d485ea0163988f244-bc0c405a,умеренно
2244-c7f0237d77b092e9cd8e-62f9ff8d,умеренно
99f2-560b47d77eea31ee5610-ec8b086c,умеренно
5273-fd6b1d0917dac2f3d854-c9df9d68,редко
74fa-873edc7c23352fbd3a25-43d0912d,редко
fabe-7d78811a497d1d988be6-4c4ed0b6,умеренно
2a1a-9586afddf481fe10e9ac-809fff45,часто
a247-f7c68fbac6099e1cd7a1-bcd91871,умеренно
2b44-4d50c5de93177d2e48b2-bd0b9faf,часто
a1c8-d4c90c5d20474cb9f8f8-d6c653f8,редко
73b1-ed70b28f21c5cec5ff5a-d795d3ef,умеренно
ae59-4cb75b95771fd103cb2a-bd874367,редко
7cd6-00df272ed7f4ef9c3c12-7a4f5102,редко
13ed-682ac961064367e86048-a6942cc0,очень часто
0e0e-0c3baa81748528cbb5b0-ddc8b4c2,умеренно
5abf-3839ddd12e5e98b7c86a-db1e9738,умеренно
1fbf-e1bbeadadf55d663e393-e6568cf7,умеренно
036e-0ffd00fdd61de8a08ca2-73fc0899,умеренно
2795-fed20605d9072a55ca32-9593d3ed,часто
e01a-63da6daca595221e5b37-680dd35e,редко
4961-99ed298ecdaa3188d970-05fa8f28,часто
b208-c9ed787609eba1cd105c-44d0a5d1,умеренно
a0f5-c5eaa9eb6164f79e73b4-3b2502ea,редко
fba8-5034cd798437b947fd17-519e05d3,умеренно
7217-b6722bb18871e1b9a3e5-0107862f,умеренно
1856-db0040ed62c003fcab06-f8b6b29f,часто
64c9-d63648a9c92c5cd902d2-98ba916f,очень редко
b3d9-af499b4da486d92884b6-fa6fb11e,редко
1e8a-0853ab5e0c3d358ed242-18459b8e,умеренно
2695-ec26f5c09a93d8e2359c-380fcd7e,редко
022d-41f220f624f077f22701-3c81d208,очень редко
1dd2-8986fcfe61f13bfba545-28130b5a,редко
11f0-01d208bd7bd83973e3aa-e4e86dcc,редко
3835-47e7669f4329b05134da-637af685,редко
b8fc-583b242c620b2664a77f-03c25db1,редко
1405-4113d4b1a07104d0031a-68cff614,часто
ac45-c0db7caec25a8ff32516-05dec84d,очень редко
b3d0-da42d226e271d7a26cd3-19e3242d,редко
a312-862df78ffbdb4e8d52e6-11f5525b,очень часто
812d-be313379c8a832ecd23b-e2ae1f18,редко
976c-2b10ff55d34411f9bfe1-2aa5152e,часто
d92a-6578ab297ae03edf2b4e-b82f5554,умеренно
9212-5269af37bbb69d62e809-4c85517a,умеренно
4941-00698323a681202b14ba-cce261fc,редко
524c-e6492ea16d4fd11db341-d1e6ae3f,очень редко
5eee-e508ac568ab98b00b126-38ae7250,редко
beb8-77318dccc3c830a80266-db2b0d21,очень редко
2548-f5f7aa5f377c06990b33-15fd658a,очень редко
a797-b4061799a3cf4480bdc0-2a83e141,умеренно
5789-4cb1a79e1dbc0c77d7b5-6b641fb9,часто
348c-35488a73fb49d5b0449e-1920481e,умеренно
eb7f-cb86bee5e47348eab39c-d1aba9d2,умеренно
e573-c544ba7de50a7f7baacf-6e39e66d,умеренно
c5b6-ab092b3d130609380f82-75ee777c,часто
c0f4-3a9de681c071ff29a1dd-d340929b,часто
66d2-a2635a4793b48f66dbe5-a35daa7d,очень редко
a210-2932474a1cc546eaa93a-e3141942,редко
c6d1-aba6e6fb75cd7e70776f-89a09bb7,часто
2436-9e997d85be9b7f17ee1e-67124749,очень редко
536b-24cb75ad3eef9643f82e-7a45a61b,умеренно
7cad-a3b2d20cac0a5d5d7077-b9d9291d,часто
c84a-19dff47d7d57d4c1fc51-ec41c1f8,часто
e38b-9ef6ef3041446fb8c2bd-6f2dc210,редко
968d-f165f40410b146d24ece-01266615,умеренно
5528-73fa5a7a9e58ed52f73e-b101989e,очень часто
a13d-b6c5f07fd138fb26bf22-0d3fbb97,редко
42c1-12ea965fba02997db083-ecfbdbb4,часто
edc5-4228bb796774fcb3bfc0-0ab329a7,умеренно
e210-ca3db0bc6c5164f40aa9-0f6c7535,редко
8a35-4b17ef3a0fb6ca8c7a82-ab2befa3,очень редко
36cd-5c0151902c5d1aa10c1a-3d249260,часто
d880-e7cd0cccc862293eadf1-8662f61a,умеренно
6592-2068f4535ba6a6a9ad35-301a1d2d,часто
a269-3c376a95434c57565df9-57fa786c,редко
50f2-60df5a329078d0d35392-6cba3d0e,умеренно
48de-57fb2e6ce2bcbc2a7cde-e3241215,редко
4d7d-2d0e09f3642e74abfbe1-7041a3a5,часто
4bd9-043a0374727acdfc39a2-a01abfcf,умеренно
0372-39c52898a4f518b7c22d-d5f8ed69,умеренно
5b13-5ba9b4d7ee22a0c5249d-c61f1954,умеренно
c455-aef515c38d0653674cee-48935733,редко
71eb-671e4e6bf0cc1ebade93-c660068f,часто
44bd-1b47f73752bddaf904ba-5d9ec05f,умеренно
efeb-831be3c0548a836ee054-ce01eff9,редко
6941-ded2d675a9cfe01825c3-3b54d98d,редко
78ab-7ddf448a97210a42408a-009bbc36,редко
79f0-5305721f1857531d3a38-e654436e,редко
67e2-5ff5e5ddb12331a470ae-452f50cd,часто
aab4-209720d068f21a22abfc-b4560407,умеренно
d030-4445c776b2a4befc1942-cf62fc0f,очень редко
4d8e-5f4710fb7be07df97e8b-cc1c19f8,очень часто
0830-1f3ede9d9ac6df56e008-35b61335,умеренно
f910-3c74aae87a4729074d76-5845c07a,редко
d8fe-417612d031847b1ac0f7-a0f3fcfc,часто
f197-21fa2789cb93816982fa-352c91eb,часто
5b53-e8a5e4914194180ea3b5-24879dcb,редко
f76c-ef8359dce83ecba543ed-5d26e045,умеренно
5b83-c65392ef53bd89cb6875-7783dc02,редко
f5e6-fab8f7fafd8242b99149-e2b731b5,часто
bc47-1eb1d8e0f4815113677d-e52c7bdd,умеренно
c1bf-fc08b3a2bd36111ed005-a9699c48,очень часто
0b95-eec17e36b14ca6cab4da-441d6b8c,часто
95d1-82901a4ab33cc0cb447b-abb0e095,очень редко
3c0f-880bc64dd04fb3149f69-dbc64ac2,очень редко
3a4f-c3b2fac2b8f2b255422b-4752f906,часто
ebf9-0273827f9fcc206b8815-662211b2,часто
5c37-dfeb3322b134d56bc1c3-dfab4ec4,очень редко
d83e-d5fedd253a11eaa88421-ff4ac50b,часто
e9c2-fbdd90f438aea0149cc8-2954856f,очень часто
cfbb-82ab436c569e2035cdab-3a75529b,часто
d1d8-102b4cb030060f85051e-9d564d16,часто
2647-661b62631415a23a63cd-de70fed3,умеренно
37b7-f7aec203ceba94562db7-f228d9c3,редко
b2e6-31626f5e11bbf8bc4542-935c5060,умеренно
1bcc-cafc41f79502f1fb2bd1-40d68edd,умеренно
f9ce-29bce6da65bc798b82b2-2fcd679a,умеренно
ee2e-c34c48eed2369759db13-336a97f8,умеренно
05b4-b893c868538b71f14f40-9e2f9b15,очень редко
0bc7-1036befe28fdf3f99989-80ab8342,часто
fc65-1df72f6a485472d22f5e-5f6c5346,часто
34da-6eda40cb34634792af55-09d56499,часто
3b82-c560de763b3617f0a199-4fa4ac2e,редко
f756-d2dddbff862c01270224-f0fc54c2,умеренно
f8bf-0cb356ab01e6ad1e0dae-8e370a4e,умеренно
7f0f-3fac82276b861adbf9b5-7a61e743,умеренно
5b54-7f36d75967a2242c785c-91f864db,очень часто
da51-bb8f02d837e2ab921664-8a9f6817,часто
ab04-68a7cc6da3cd455d4fad-4c7f0a79,часто
252c-ddd7b5317874bed8a1e3-c2084048,редко
4909-ea92d7aea79376856efa-7e80377d,очень часто
5d56-308479d8ee6945b8b286-50e5381e,редко
ba0f-383c461ecb57017f04d2-f2a0dcf0,часто
f99f-e0025eae73fd8a912ab2-bd15982e,очень часто
4723-05b1c989ade3fd5693c7-7b07686a,очень редко
769b-0ecec4b148007f65963f-c22b7b92,редко
4474-3d6314bc69dfc4e38145-f8037ea7,очень часто
067c-2fc12a9df96aa45d1f38-00341de0,редко
f622-b08a4521d6e31ce30d02-a77f8709,очень редко
a165-aac31c090b73b9a1527b-39843d06,очень редко
1f29-8ded0916fc622fe00b44-87b33b79,очень редко
2aa5-2998a7623a3d3d28b92b-d597a5b2,очень редко
59cf-0dcf31dbfa03133d2b5a-1cc7e381,умеренно
68ec-1e90a19d0677889bbd4e-5f0413fa,часто
c210-4ae28474a766bed4a7cf-0608abf0,часто
7beb-3d5b82b98e73a4d734dc-8d1c448b,часто
8c60-4d1a42877af8d38e5118-3ce793e1,часто
c7bc-70c1b7519cbcfa5058fd-d5a755df,очень редко
d355-81128ded61d7682c348f-98a5ca11,умеренно
029e-c0b857c674f5843c2e72-225486a1,редко
dda1-5b658b3a9d88bd4b69a2-69f1b5b8,очень редко
4cc6-4338750d1027a864fa7a-f0d17c81,умеренно
f2ee-b70ded60f9fd1ef4fbc2-7ed3162d,часто
20ae-f1fec4dcb9a9d855b19a-484bfff8,часто
dea8-f32b0df058673424fdca-88ecf739,умеренно
5d42-8c9e16c3f29b15486057-644db9cf,очень редко
05e8-c771f13e29b9818d1b78-fd9d2063,умеренно
74f1-821e0b5f8e2071aeb858-eea02bcf,очень редко
22a0-b8b21cbfb1a3a90ac672-d9539ce8,часто
87ab-8a8b8034b7d820100d7e-6840009a,редко
235e-3d0ce6498d1b82890a9f-7520bfa5,редко
ad58-2cf82cbcbd08761e06c1-b8da1a09,очень редко
f65b-f8b80cf751874c8461d7-a330e8cf,редко
55ba-67d53ae1f884d896cfee-576d3849,часто
3fb4-b0158c2fc55a76a26265-7a5c374a,умеренно
4ca3-cf208cddee0536681429-49b3b728,редко
27f1-8551b6c1f0d2c6faff8f-6df2a435,очень часто
3119-2d79beb02cedad8647af-e51787cc,редко
2f70-d74489733da8c0877da6-b2d6314e,редко
897f-aa978740f3b04bf6ce34-529201ce,очень редко
c41b-b856787c7382f0e6196c-bb196c96,редко
88d6-2fba38551c08979540e0-98a3aa55,очень редко
34b0-34858ac38618f251a417-5e516302,очень редко
15cd-a152f38e884685d5add1-2fca6775,часто
f7c8-30343dd9e5f2ea9ff556-a3d61350,умеренно
6010-1fde1d07d5f004073b34-af209d6d,умеренно
d74c-bdb570ea28d78b341bb4-b480b12f,редко
2cde-cef740b3109d356b5458-308bc00b,часто
90dc-a9b61d92bd2dc2d1bdc2-d5ebd64b,часто
0f95-041ad02ba0de5c215c7a-eef4cc48,умеренно
eea4-101dc7197115b2d46f0b-b030d27c,умеренно
d18a-17e2bf7785a0e16bf4ed-e14b9e89,умеренно
3e60-95b337f689535b3019af-9a166cfe,редко
e203-300ea9cbea0a21af8e03-f496c460,умеренно
c91d-5a22163b8637d1a6860f-88a36f20,редко
6111-ae67c880a87ed50d0193-6841da49,умеренно
9102-3ecbc49f35db4efaa7ca-7ddf380e,редко
fa48-059a499e72f6834d7c3a-e3d014cf,редко
4673-a0a7a94205d654da975c-3072d23d,умеренно
b24d-d79a3f536d4428bb9fd8-5dcf1f04,редко
1059-7afd469f916cacd27aa4-219be880,умеренно
aba8-83ca0bb413387bf43f9d-de1dbd6b,умеренно
a353-3917faf5fd86123243de-d46b4b7e,умеренно
0204-aa75d1b1f989a2df544f-eb3999fe,часто
5059-3dc46e0583da351719a9-f902d6a7,очень редко
04d2-d963e1a13b0d37debdba-93ec1d54,умеренно
cf5c-d7968cf908b4c243f184-4a80107e,редко
61ff-a83ec62dd8a38d5d2b6b-12cf88aa,часто
c6c5-714e167bafb39c27fd66-bf37ee49,очень редко
730c-62690859554e8ce99070-bd23ecbd,умеренно
c6b0-04873b94b7eabca33448-6991633c,умеренно
cc84-0a0d6f8329da85a66e8d-834e61d9,часто
c648-cbe7ac00663a41548aec-c76eb367,часто
ef5a-0e7d6c338e6c0079dfe0-7fa4146f,редко
c09c-8cc43f0837a53a024a21-532c9c6a,часто
dc59-d2a1519c8edec56d5fdd-e718b96f,редко
5b5f-862ac087d0fa8ed099c0-e8f29960,очень редко
affe-d6486b0e5b00a76e73ae-df707bc7,умеренно
af3d-ac64c50dadc294e6cf36-2c4dba30,умеренно
e1a1-4f9b74ecfd5e65105ff1-7526177a,умеренно
637a-d857ca3da8ac0777e016-580f8a5d,часто
fb35-b7c33ec323d96eb3204f-02465ace,редко
6780-592349e3b8c6300384ec-69251b65,редко
b814-3c979d680d1e76767f49-89911b1c,умеренно
6764-8c80987b22699f1a0f29-1447ef29,умеренно
54c1-9a31faced3aee23f152a-a18d1017,очень часто
b7a8-6187feb53c1d813c46bb-067ef661,редко
a0f2-be25d2314502c52efaad-9b9e4f3e,редко
5e76-a864e61a10bc85d5fd00-b13bc007,редко
ca61-bb0f4e1b7c59c5276405-35215b4c,редко
df71-44b6c86bd44dc18479b8-8b5671c4,очень часто
84fe-43aa104025f44af53e04-5b03b325,умеренно
a9b7-8e4f06da2625951c391c-03b656ef,умеренно
b267-f3f26f260f88ec5e88f1-8d0507de,очень редко
512b-0001fc723324d608eb04-2894ed36,умеренно
5d58-c60198b80ff684c8dd2e-437e9976,редко
fe45-acc4b4d0a63aba2f7efd-da349370,очень редко
d510-64cd40717a2e439bd023-51bb7138,часто
ed9e-f31a96ba73ba46d78d56-327b1185,часто
8be9-be0da292a2093280b216-2c3aa0f5,умеренно
df18-e435870ace52856aa56d-c07fa2ed,редко
0f2e-5b530991d1c0372a93f7-d9935a3c,умеренно
8844-e93399173834df5122bf-57009206,очень редко
1264-b2130db7a1db7a5f06bb-4c6ea908,редко
d230-f1c6bb04818a04bd144f-bfeb3d4f,умеренно
8435-fb411ffb347cf933e1f0-fb47a027,умеренно
ec33-d8e9457202154d634ae7-e9018455,очень редко
703c-9ece5767c1e66774a4fe-b3c115bb,умеренно
4673-ee9f19bc2f1d283d2131-205d7e0d,умеренно
d7e1-9e644b1a1f84488d94d6-244d7763,умеренно
8687-7f3314fd27d3dac4dc28-b8efbf45,часто
764c-4cc86c96facc7393506e-9e83d4cb,очень редко
173c-c40ce1f10fb895440cf0-a82bdeff,очень редко
6392-8e6b7cd6376073fdf444-74232eb9,часто
53ed-c12cb71f26d58b92937f-96d2b681,редко
6643-6f3b8acf0eaa81f6c39c-72f04729,редко
35b0-e53c888eb07e899e070b-f9b02f61,часто
e1bc-8bccba7deb87dff7de72-bc58ae22,умеренно
17c4-c31aad64f21b12f83782-222c1754,очень редко
e85a-8e83f7a9239621d39f64-006e0804,редко
f0c9-93362f74e9c02f598007-993bc47f,очень редко
1eea-2ac06956e328e408c37b-90336d55,часто
4169-696e7d2daa4f1dd06166-030a8180,очень редко
7b59-2b3155bf9f811d83610a-d67b8237,редко
b1e3-bb0f421c0415e6a317fb-2bcc865a,часто
887b-74e2560e6d1734a8cb8a-24e0f1ca,редко
7d64-32d9a0cb86ae0638fba5-31d97ac0,редко
a8d9-0b36ed20fa8b46d281ec-32eb05b4,часто
590e-358104194e267884ec23-0efb1098,часто
224e-47272d1b6a39816cc038-d9b891df,редко
baeb-a0881cd0ab784b024802-474244cc,умеренно
f6c9-4a2e55ce2a2a3da4b76b-70a4bf68,очень редко
3ea6-bbba5d2f1fde71733b9e-b2aa943f,редко
b3de-c414f94178b77679c9ca-34521069,редко
c3ac-6606e5a3a869e5b93c2c-8c8ef1cc,умеренно
9ddd-cbdc1c45f334c28d281e-06d1a3c7,очень редко
2856-791875e57a66763cdada-1ff2f26e,часто
5073-dc36788f36f943f4dcd5-8ecc1d88,умеренно
62d7-de7dab62494a4b38a365-41790a90,редко
e42e-d4721596b5a14d89b7b5-889e2f0d,умеренно
ea4b-59088a6c9990afa20afc-d4aada5b,умеренно
37de-1456dee7f9585b82dc18-01c812cf,очень редко
44b4-81ac59d9130d3a7e31df-c0f4b3fb,редко
95ba-c59c80aa52d212927bd5-410c86d3,умеренно
2bd1-eb8709f521bfdf5354f4-82438f93,умеренно
1212-ec51a704fb351d715f42-bf9f0bc5,очень редко
a414-93056dc60093127a5541-a5856677,редко
204f-f1148a9f74152b3d9fc9-7e009e56,редко
ccd8-d508dd0b2e6a21bff8b6-95786748,часто
bc05-d511282626677c66ad63-e609d3db,часто
081b-0ba27abe534b965df46e-7b5260c2,умеренно
5d58-c60198b80ff684c8dd2e-437e9976,редко
6bb3-69405e25a54766291985-f7097d08,редко
0f3c-939ae785f86367f0d939-392ef77d,умеренно
a3ea-85551724bc3f84f21c1a-6e95c23c,часто
5efe-de10b9492441fc9d34f1-c9d19c53,умеренно
1adc-67d5097ca35f11aeb362-c458da49,умеренно
b39a-8e1686736834edad38de-dfa8f1d2,умеренно
807d-f6ed86459fd466cbb410-65d9cd6a,часто
7777-963ffdcd1cbecb9c7329-66860c61,умеренно
1520-fce51bf7a7c572090629-1a0f37c1,часто
d02e-19d07067e2341077453e-14b4f525,часто
7940-01903eb32f632456ec3c-bffdea3b,очень редко
9f1c-e8a61ec214b1488541a4-812e3a47,часто
81cf-2e02ab121a7c464c907c-31243af0,умеренно
da1d-341ac77ff27bf4c79c2e-4dc850ac,редко
b90c-69958e39f433829dc826-fd272b99,умеренно
0ec8-81f11bb16ec9f09f1827-001035cb,часто
82b8-63732af1f0ea183db7f8-f571a7c3,умеренно
0976-d09b1ae801788b032662-ca8dc5ed,часто
a564-69035cdb3b223e64e905-a2324599,очень часто
7229-42827a95d0076ecda0d3-fac6ba75,часто
b8eb-14b0ff0beb17a28bbedc-fefa3be5,очень редко
24b2-f769b9ce804e5ba38776-2bfc569a,редко
998b-a2cbaa7f55c2c6ac01f2-fc9316c6,очень редко
d860-da065531df7a188a090e-64580867,умеренно
65c6-23c9b6b59760c67670e6-991e5c6f,часто
875e-73b246e8aaae62a108ed-61f7d443,умеренно
bdbe-b01f34cf8f443ba7db67-56efa4a7,умеренно
d85d-814474ea0ec6d4d3a13d-bfd71b88,умеренно
c674-52ab07999f19efab0bc7-86f0b75b,редко
450a-d7bbf4f03b8fda0a0f0e-aca5473b,умеренно
fb71-5e1c6a439318ff9e094c-977ab328,часто
917d-91d6cf106ee0639d93f1-0bc31526,часто
3306-302f5b7f75186f07c642-59ab47e4,редко
1b1b-d9f6752c4491afd51723-f375ec97,часто
ab1d-67a87856cabd653519a5-f4ca4ad0,умеренно
0e92-9daf04097ca51c094f76-a21ea0bc,редко
00b6-4c4f9094f6254a146cf2-410565d2,редко
3cfe-44ff88a18c228f66beb3-c4d461ff,очень часто
57f1-3787175310d67c7a54cd-45a16a05,умеренно
3f6b-182a309212905c426730-b8e4e8ba,умеренно
1ea9-b7817d9f90fac55bc18c-f1dc71af,очень редко
3ecc-2c101fad8ac06786064e-1cfd5b15,умеренно
2101-21effcd38945d1fcae25-1c3eef44,умеренно
9b74-f1f2f44fbe36935876c9-b2d23af0,очень редко
e5e5-3d52dc36155895213f57-a838dd4f,часто
bcb1-5c73f8b60a59da24bf3e-331e42f4,очень редко
8e9c-805ebf95dcd0c6a84f09-cb6f3fea,редко
efb5-b8e226c480ab482338f2-cff15edb,умеренно
2d39-6b0a698fc4661401202a-1ac629ce,редко
7d63-dde760ee7a0708b1947e-f54ab4e8,умеренно
9edf-d8aff6f9fbb3a522a9ff-c6f242ac,очень редко
5817-a3aeaaa89a16c8a1b1fa-03a1d19f,очень редко
5e07-f0390157165495a032c9-f1211f3f,редко
00bc-3fa67e618ffb48fcb6a6-8af3075d,умеренно
9613-6b560b013415ff11d330-8e3106d0,умеренно
5baa-1d6049f952a418dba9e5-8fb307b8,умеренно
d20d-37854c42bb1732942d4d-597c0847,умеренно
333f-85f9f976749193da5595-196c4b72,редко
c50f-7e470022268a200c1349-4e818209,умеренно
80f6-1eb9d0838fe46885432d-26666e3a,часто
f013-703654e81d8129d1d7c1-72be822a,умеренно
6431-247fd89974d891a4a827-cfcc7f9d,умеренно
a7e4-9a799402fad4333863af-e99ed805,умеренно
09d1-894ba813100af1f17140-193bd5f9,умеренно
dc81-80030eb56d2252da1134-cea9024a,редко
07e2-0a9ce9cbe71635de83ce-256f4471,редко
a809-f0ad4175477888ef4951-1f1d64b9,редко
3407-fc49fbbeb7d0841c2f83-ccb6448b,редко
4aeb-f180e8c6d30a4aed9691-e52e60b2,часто
642d-741a550d72cf2e6b9b15-cc4a71f9,редко
f1e7-375dca0826c16cf7dc9b-71e703ec,очень редко
041d-48afbfadf1b0387c77a8-14776807,редко
ef04-d728ee6911a68f37760d-8a68d71a,очень редко
f3fb-979266dfe3fe8d07f7ca-ebf41135,умеренно
ce65-0cde0c9d798cd9f26751-3b12d062,умеренно
23f6-10203988b7c35f7affd8-6ed260e7,редко
46d0-36ee146d353f9aea35fc-d6d2805c,умеренно
b8fe-c90b4e135f2989454b23-0abd430e,очень редко
f86b-832766d0cd7c4701846b-030fada5,умеренно
31b8-5ffafab8d739592b5073-e7549f13,умеренно
e5a2-efae0a2d1c3c45166d4d-7b7366fb,умеренно
d16a-286efe799d7192ba1222-f7a40f31,редко
0810-61aca3c91698830b0876-63584a0b,очень редко
0101-a55d1cccd3e7dbdcd122-e7451633,умеренно
ea3c-8589ec1f65268221e3b9-1d4c1525,часто
f552-0c8ee507eeb43f33b2e4-e447b483,очень редко
6dec-933ccfb0eff5dd5cb746-1d259f62,часто
ef6e-8deb3c158fa74aed8af5-a3412641,очень редко
123c-46f5ce2c7f058cfd3e40-2bcb7c0d,умеренно
d0fd-a41052e450f1f5378ace-0d8d6128,очень редко
8f09-85a759877114ae771462-ae5974df,умеренно
78ab-7ddf448a97210a42408a-009bbc36,редко
13ee-785e6d2cde347210ce58-79ce77e1,умеренно
ea5c-74ac746807f1eadee729-74ee0a5d,часто
cee4-37d7765eef1836111f3f-34bb48af,очень редко
76fd-f785f37cb63d10fbf075-3d4742dc,умеренно
5017-c4c488d113d5e2985f42-094c64fe,часто
d609-a70e3a1908c40f053eb1-dbf97355,редко
64fe-f2dcd3b2bda950087b68-ac3a1928,часто
f2f4-4ad5450016495dd70f11-0d465c0d,редко
d4ca-7126da8eddac60854106-de84558b,часто
e256-f3130bd15e1a906bc6bf-bbba9faf,часто
a8f7-909f700840b941859f9c-68db6d83,очень редко
0090-f56575e154457ff4639e-40b49a00,часто
a331-7b06b5f3f1cd4c59fcb9-1ff96e00,очень редко
d1aa-a6680af24abcfe4b0787-d8711b6f,очень редко
c892-72c57d41488d7956d880-3474e42b,умеренно
23fd-edc84878f5dac163655e-5cb7040a,часто
63e9-14f23b374bfb89992938-606103b1,часто
44bd-1b47f73752bddaf904ba-5d9ec05f,умеренно
03d3-1e73d5484080cb6dca72-a6a27c21,редко
62c6-e057ef292d7e0ae673b0-568718fb,часто
705d-b943594ec6a00b9a7820-bf7eb877,умеренно
e0d8-1b36a6b475ebfbf87c14-fa566d97,редко
433e-8b1508f90c9c3ad30270-9a838ccd,умеренно
00f0-1be8a95b32d2891a5b8c-0e618574,редко
517e-874e2e3be0244bc62f2a-da39398b,редко
08f8-1b20f22b2c43a1946712-f738c7e9,часто
77d0-2624a5a88b20ed29ed0c-35e33eb4,редко
c7d4-59a3edca93d18567b10e-741f1c8c,очень часто
beb3-127c3dca2d70ffe781c5-9d450d74,редко
f5ae-d5ced7a5de14e3d78d5c-8abfc04a,умеренно
d8a7-395e4d72b5069f927fb0-d2cd59c3,очень часто
e437-790d99eea2bf5ae58c07-e8941139,часто
1cd7-010cadaf5c8b98a7c7c2-283d6b80,редко
48c4-88e07854a9125ee372de-bef57968,редко
8171-d53483cb2436e2eb3e4c-1d8335b6,часто
bce8-23b763b6dedf04595615-b122286a,часто
e278-05a92223a8a071a3a771-f35e9332,часто
7f73-d2056599d2df04b21f3f-60c85594,редко
dce6-1c11daee173c0332b630-e2cd376c,редко
8a0d-fea2c84bb14fd1ed97bd-3b435391,умеренно
4533-6e0b4873bfcce55b54f5-e0928019,редко
2b2a-f4d9500fe1958a9526c6-ec5067f6,редко
a3b8-45e53825ca99b9f63c8b-eef5195a,редко
beec-0cfbb899dd3e5db056a3-550ad684,часто
05f6-916fe4a4c5bb1b585084-ee4dec94,редко
3b8d-1c884bd9f244aa022b41-43236dac,умеренно
f7a3-5aa2d4e41cd0b1bac536-fac6162c,очень часто
584c-33f79fcdf5bbad58003e-dba43d2e,умеренно
f139-29b476eb1af109ff5af6-640954f4,умеренно
2eab-364996b75fcab760e251-7612f6c5,редко
6cb8-62f45ddd5b0648a5da9d-5e130f3a,редко
b4e6-7a61e5d2996b2a4f94ca-82c590d7,редко
f1d6-e002315e8ea192a60346-9d35a9e5,часто
585f-bbe4d4f941e97e02e60d-94b86ede,часто
9682-c900ef09d3967895444e-f1898a71,очень редко
1277-ea7ede07c615b5078e8b-e5840729,очень редко
0319-8c2e24c4cd42b13add89-f0ff800c,часто
73f5-645d761c21c265698a9b-29201cdf,умеренно
49c3-af3e5c47148ce666e402-02bf22b4,очень редко
39c5-5191aa25c40639a67838-b027bea7,редко
bdc6-04ddeefe9d3abe32774a-0c6db11d,редко
1c7a-a1892315e67321b07840-4a468a60,умеренно
1bfe-3884eb425296736a7ca8-50cba718,умеренно
65e9-3d69a44944c272f32d28-51cc318d,умеренно
5d51-1ae4e7c0e36362b7ccc1-114f032b,очень редко
8216-2256f06dd7db5ddc0149-cab048db,очень редко
512d-9474bf51b6e09e8c663f-0d0559ee,умеренно
9535-fc4b24c8dc7f47eeda0b-c466765d,часто
03d4-b533b05d554fc6cc8cd3-0e89fe01,редко
9268-79ae0a14d4f781492648-ecf6461b,умеренно
afa9-6490cd9eb05932be97cf-43b6fd71,очень редко
aeaf-b102799a9db5edc8b268-b3237aab,часто
0ab7-c617c2542ac6e87b34de-472e25dc,умеренно
055a-073f4618b55436f41f81-1f2d7d6f,часто
4906-a3aca0e6a4881849ffa1-d08c9cc1,умеренно
eb0d-87c943787d4e28eb2eb3-03e9cfcd,очень часто
7013-337b249878201da5aeab-adf7223b,редко
f3f4-a5c8f271eb0b6fcb22c7-7de25260,часто
1e3d-a80801893ce229f21289-7ea77625,очень редко
b060-3b69204023d986588d60-93285ceb,редко
b209-7431a86aab12440f17b4-cbd029bf,редко
c17b-6d0412a5723884951494-d1111187,умеренно
461a-7795f221f3cf3af399c7-498279cf,умеренно
59b6-891096814dcb190cc2f9-9234488c,часто
79c0-2c4286d1271b85fe0e3e-ba487e61,умеренно
f204-4578da9045b7854d8c95-b6601b3d,умеренно
41a5-2a240b27522c54e8c83c-1ff5d468,умеренно
1230-750baf527c930f388e7d-59a53ebc,часто
533d-4b0369ac7c7e5e8069f2-cee1b8b6,очень редко
d925-9ae1c53400f25457a1ea-d92000f1,очень часто
d0ee-36bfb4daf89d4719d647-4cf7a61e,редко
3806-b16c724edead46ffb082-16fd5e24,часто
798f-e4e69f92e92cd41d1824-3cca9be2,очень редко
681a-1ddf43d3cc7acb69337b-6fc5d658,редко
84aa-ace8614fe5dfbadfbfc8-c6a8c1ac,умеренно
f72e-0f37303d76b623f27fd6-5cca4de3,очень часто
