user_id,age_category
4d1c-fc2bde9d526c422faf66-0f607beb,4
dfa7-4f726f23adcdda837d7f-bb232c7b,3
52b6-c0d740d09ee49ac92be7-941a70d5,4
7d7c-a2e659860703d9c9d297-c600106d,4
5eea-22babd6a9474b43b9d0b-a39a4cf2,1
eec4-ba0e8feda1f4905f3d3d-8dca4ae5,4
d86a-58f62632def7b9ea71a7-528101be,0
0980-58e3cfd3239710c1bfed-9f75c075,3
2c12-fbddccfc25ae1dd7bac1-37be65c6,2
12fc-07d4e099fe02689fdb3a-714d00ee,3
07b5-45721a700d311400a9ca-31be9f26,4
3713-b8668bb1fd9a504fb2ef-85f92a23,2
6635-31c3b030514232157f47-ef435fe9,3
5f00-e49ce0a34daec45dc5ec-33aca908,3
d9d0-13658f2b4181b3fa00b1-6438efe0,3
5695-a15e9f7848070c3bacb4-4068bcdc,2
55e9-6a9ae158bcb2b1bdfff1-5864fbdf,3
9128-e1bc7a58ba5f5e314008-03dfb666,4
ff10-de44b4704a1c79823722-b304553a,4
b751-82eeabcdbab46d515faa-ee2cdc01,3
3136-9f10ece3ced595b34253-57c95663,0
fafb-1b48d6778d6e97a0d923-410cbb98,2
1277-cdd1cc92311a5de50c0c-2ed8f364,3
5851-7c34aaff4a79ff3cdd25-71003c49,3
32ec-fc4c056b500e71b61b55-d284f651,4
45f6-0502358a615d5fbf580e-212adf7d,0
8c85-85efd302e524ad95170b-34e1aec5,3
7702-ebf1877c8f243f6215cc-a9980138,2
6292-81878fd3ebaf8dbc2bf7-b649c886,2
721d-d4d3045ef424621ca446-a14ab1be,0
5265-3a2b1ed485acd07dd4bf-56c68e24,2
ff92-8c8d93a642a46d347963-033140eb,2
f1d6-e002315e8ea192a60346-9d35a9e5,2
b456-29196cdd7b05650205ed-50348943,4
0bef-512ce53f5744b0672f95-5d55751e,4
bcc3-40bdc8c0ed3e885623a6-9d97aa28,2
1187-5389016f583f8b5e9b6c-3c2eb8a5,3
7964-2ac9289792e664d0c2f1-a7a03bb6,2
992c-cbbc6c25f68cf028bb86-2a4d2076,4
5eba-20519e8b9ec80551183a-1b79a10e,4
9e64-f29c09449690e8e38550-01ec6833,3
e24f-3c900f4e1c090af800c4-14c13da3,0
8b04-5a984c3fecfea0e8d0b7-36dd0e0a,2
fbf3-28d51014aa81441e38f2-f5870191,3
8792-8b64828d6a780142b69d-d8fc6f66,2
533d-4b0369ac7c7e5e8069f2-cee1b8b6,4
91ba-021aa6004134910f4f49-cbdca032,0
171f-6b5e27bf29eb35da79fc-eee3958c,1
a18a-fba5e3b52aabc0238267-3f1c4115,4
277b-886fdda401d659339a80-3c77b75e,3
7c43-483b9caaa3f11860ea75-549d1953,3
2f18-9ff45becc46cb7408334-58f2c26d,1
2fbe-e10e14957e0a06fbc88e-596516f1,0
2d9a-b1529a9fdd5125e32e2e-efe51f85,2
e0ad-d59413bbab6cead63c7f-1efdc1cf,1
8f6e-c6c25f7e3eeafe12cc18-d6c5c903,3
c699-cb80977c36e9e7f25d2c-727aa393,2
9f29-e1d2889f9fccec1dc796-58fbf22b,2
eeb2-ae83f6dfa79608ced07b-aed367ce,0
d16a-286efe799d7192ba1222-f7a40f31,4
3b8d-1c884bd9f244aa022b41-43236dac,3
ab04-68a7cc6da3cd455d4fad-4c7f0a79,0
d0fd-a41052e450f1f5378ace-0d8d6128,4
0d35-5d8e22ea5fa09633bb97-a6185c19,2
1752-b9fa4c6a99d4b95bfef4-995cf6a4,4
5a22-43192bf224fde0ab616e-45c08d0b,4
bb2a-06a409508d508245de96-d26ee35a,2
74fa-873edc7c23352fbd3a25-43d0912d,4
3e2e-28866061f6fd1bcd3737-bdbfc216,2
d5d1-86a2ab96521020ede73d-22e1dd80,4
c64b-7011278e65c517830e8c-5f610044,0
3812-b5371eaae9f730cb4a29-d0b7ac6e,0
3b0f-4c41f1db0537d0c9568c-4988b454,4
845d-89c4dde4dceb8bd9d167-b9c0f907,0
974c-3cbcf329dc4f88dd4978-945955fa,3
f209-b5bc382fb6fe040ecf74-f6b33c95,0
1d0a-452b070dcdf30dbd52e4-3331fc6c,1
3751-77f5c130df1d1c6f32f9-7d7e41c4,4
cb2d-49244ec3b57f15aeb3a3-8f9b65ed,2
0013-4ae5f7d127b91a3fb0f8-ba59f141,4
448a-dcbf494e1eda18d6c303-6affaea4,1
7229-42827a95d0076ecda0d3-fac6ba75,1
4ea6-81b1f67439c391a48446-9a5dedfd,0
da5b-6d2667866b877d7ac982-1c80912c,4
8226-e244d6290889ffd9b274-b7cd8cfe,3
3d7d-e56d485ea0163988f244-bc0c405a,2
0513-6518351a5435b64d8215-03a33c8c,2
e445-e045209f9c598fff927f-4bfd5849,2
6aae-393da2145ca6f41e77ad-ed85de30,4
251e-5dfe049c3debd9ead5af-79932b3d,1
3ee5-c219ac9e21068bea113b-76c940aa,4
45b3-c0436fc77f7d5302a7b4-fc3a635c,4
fc95-b389b9344fb623678afe-adf15e98,2
e255-d562cb8d5d7d0ad00649-62aa464e,0
836c-a97fdcd51f13cf9d831c-44b7fdac,4
8493-2d0ccd54b78f5173a5aa-8e73eb42,4
3e45-04cd6d5387c3d0df19ff-89cf0a91,1
b005-646fe0dd9bbfd04cfcc9-8d92cfcd,4
ca2c-5a2f28d7b2945868db9b-e1fb783a,2
785f-03fe1c77da75a8f9a0b8-50155ee8,4
fe45-acc4b4d0a63aba2f7efd-da349370,4
33f8-186557bd1b3aee998f26-96c55c16,3
a401-90483317cbb5253a0c19-b1a51743,0
32b1-a7efcdbad42163512885-59bef7f9,2
ae04-41c163b9bd14e41854ef-1dda5a71,2
f3bd-b3a719b8a4802efe3be5-b6390849,3
5073-dc36788f36f943f4dcd5-8ecc1d88,3
3061-6d405f22252e49aa3ae6-e30f77c3,3
f8d0-f6187676f8f385010ab6-83b24c91,0
5eb4-af66b8aa5a5717e4dd79-3d30b7d5,3
6ad2-b1b43547ff97bc22247f-b1063a13,2
0c10-3dabef75f94d3a87a2e6-2d31cbeb,0
9871-400e7f19612403f3c338-c88cf765,4
511e-2d55be03f337b5092f2d-52d51c82,2
c684-213bfe2d6e9b016e6b6a-09f0fd99,4
4a61-d9b39d4f52ef94781383-7f8cfb99,3
c17b-6d0412a5723884951494-d1111187,3
dc6a-2abd437c8ad4e79673da-ba2546c8,0
e21d-307dbf4102139350c764-8421adc3,2
2631-b8df75dd9313222cef57-2383812b,2
479b-a4af4cef5b0788d70975-176fb834,2
3b43-b60f2f0eb374be382d11-027f1899,4
9030-2acafd0ec9008119cbb1-a5b25862,4
3793-a5c26147fdfb173b837e-cb36b507,1
8a28-b0608fbf711946d4aaec-883f4e30,3
2c77-3c870a7f71ecfdfcb5af-2824ee87,2
65c6-23c9b6b59760c67670e6-991e5c6f,3
8e9c-805ebf95dcd0c6a84f09-cb6f3fea,0
a32b-4c372f714783607f83b1-0c1a276b,3
b7aa-f3407b96e225f5286956-874a54e5,2
92b6-51a18619996ec9aad59f-6455a3ab,3
abe9-7e9af7aab18e1d68a5dc-02931c3d,1
cc46-f781c98c0c14b2ebaef7-f8767ffd,0
bf11-bfff017e788e6697012a-a28e3e1c,3
ee3b-5d0ae6b15e99b9f00828-27f34d70,0
423a-07b99c59642a65c276b1-f837e44e,2
f85e-8c9e2620501727d202c2-5afcd081,3
2210-de908b84b40ce18f001c-2b685d4d,2
2f5c-110e538a541804ab322f-c2183baf,3
d27e-46ad700d66f87297d9a4-ff0f7f25,3
05f9-60e9c600e96eee699672-ad7822b3,3
8644-824ae443e473483d6988-3aca6863,2
d37f-7cd0d229a8d38a420ff3-66d4601a,2
506d-1959a9bc20330a28e3ad-b0f8f20e,3
c988-d143a1f00f05214d0808-adbb9c19,2
861b-2a2977f83636d3a305db-a7624bcc,4
3d1e-12c73ba852d3a7fab842-410cf9c8,2
7992-53a93218086ff6ad75c7-0c777b5d,0
8c78-d12a9639bcefa3b1d421-48bd7395,4
01fe-4c7aafe137a1ebbb35b7-2885e126,3
04d4-a9883d9e17226b5077bf-af6caab1,4
10a3-afe476f9763854cb23d6-1e03f2d5,0
6d71-b5073e4358aa829165a9-96a80eea,4
05d2-9c54e9c1ed9da40c5991-227e9fd1,3
b4c8-f5b850305bdd9f0ff3e1-43f0b69a,4
495a-359401e565bfbfbe00f5-c21032c1,4
9345-3cf9bfb13117c3765da7-34e4bba0,4
890a-b789759896cc62b6b4fc-887ab104,2
44f9-76fafceb3ffc7ee3b7f0-86f04e95,2
3da7-7f867df5834ec775e631-3f12671d,3
c681-b0eee133612407679554-adbad8a1,4
79c9-22b9517706faf858e17f-d15e8e5d,2
f28e-13bc8d4166bc10842682-ec574fa1,2
5b8a-f94d28860d77cfa74d06-6d2044d0,4
9c9d-37944720210857bd6526-b5b812ff,3
83ea-0b1929f18bf023bef33c-5328dd05,4
64ce-55ec07c01542cfb9e1fd-93328c24,4
c376-2fcc70dbce434a36d17a-43a4ed71,3
a691-8106dbc2f8622f04d89b-67570240,3
f7a3-5aa2d4e41cd0b1bac536-fac6162c,2
3648-3e8e3cebd7f159035b3f-21d80a25,3
3edc-56d5480f2125a77db541-3e5e54f6,0
619f-1b43605973ece76c1e85-32e5f398,2
7664-56308c7b1b857b3072ff-ec4475f1,0
2e7f-e252da11277c3dc1472e-ace14f1c,3
dd1c-6ff28997ea8568d44dca-6b5f5593,2
6339-f319b71722de0905fa9c-b257354e,4
ad3e-7173c5bb85aed896c109-c331c78a,4
691d-808eb11aa03c7900bf26-05203530,1
dc40-66035cb319325c081773-a3da6585,4
8c58-525d0dc1d8744c684f2d-0f973392,4
4941-00698323a681202b14ba-cce261fc,4
83f7-792ee1ef919145623375-463bdfad,3
efeb-831be3c0548a836ee054-ce01eff9,0
34c1-bf03d74c31ef7777cc3d-96b42a67,4
3e27-1977b69a3819fdf11a4a-5b0dca21,3
8f71-2df6a38d9fe8a3f43209-822b6378,1
7ca0-7752730e0ebc253fdff8-a0c669bd,4
812d-be313379c8a832ecd23b-e2ae1f18,4
9fec-7c4ab36a379bbd71e3b9-7243dd8e,2
6511-31b09494d5812065c3f5-b5194a96,4
3531-7ed573e4cb07caf1f83e-6346b77c,3
6547-4ad0dad3016bd5809cf6-5883b643,4
7679-588dd64de58698b52c2f-8428c54a,3
ac82-fd3ae84d9052c2e92782-38f8f278,2
24e5-0e4bad229192a329bc27-d675da71,3
bdd1-94031b02114def9e90f3-c1d54e2a,4
5283-2ef058b9403175b7dbae-27d5b296,4
c55b-0eeaaf305c5bcb3157b6-6570cb41,2
88d8-399b39abb9563af6b529-c0e38208,2
6edc-4089ec9a7e8826f22da7-e4ef2ef5,2
d391-e5d5fa8888faae3183c7-3fe5926a,4
d880-e7cd0cccc862293eadf1-8662f61a,2
7489-e73b31c1c13ae8a72513-0dde3ce8,1
2bd7-800becd89fa0ebc253e4-cb474ff7,0
10e8-a0d3df4fc10297526349-22567d4b,4
665c-7d0135d48991d6b6a99c-ece70964,4
98ac-ca1e13f2fca9eb3f8495-06553c2f,3
bc96-c147aa279a5c49e4b2f7-6cc5c45d,4
e8db-460819105eef5d30e37c-380cad0e,1
8655-d69cbcb7502c3b48f047-edef75ab,4
643b-080852857d59f2d6e73e-b491a33b,1
b1e3-bb0f421c0415e6a317fb-2bcc865a,2
60bc-bc58e01a55a869e0c5ef-2339ae4a,3
d7c1-3438aad54ed907939354-4d07c22e,3
c22b-93dabd09bbd08be4c597-ffbd86bf,4
49c5-69643094f8709fa9f838-9eea59aa,2
7509-09c6e8fad102ca648c9b-b47dad1a,4
e4f3-e58ac15dcb2b116c0be1-705589ae,4
079b-67195da184743e16dc93-b741cfe5,3
2257-f609b8b4550391b750aa-12dec3b8,0
39c3-fa8f25850f25876e8fd0-3055015c,4
0a02-1b42a99f34d48d72d70f-e7d8ea69,1
24cc-90412bebac30760e3476-1e8a03c5,2
c464-372775706662a4dfd5f7-67463885,3
e72b-68b9152a57aba7dfa2b7-8dd51c1d,0
5d69-4ffff9f9e73811ac0e2e-712f1156,3
511b-c5133068315941e77a93-190df051,2
b448-1d08b6fd798396628f1a-be0058ff,4
a266-31816267b48273194127-393a2825,2
b814-3c979d680d1e76767f49-89911b1c,1
43cf-86283de522877612f393-20db532b,3
9e20-80a40a8f8659d9f2a498-9f3cdbfb,0
1423-e9340432802d16df6edb-aeb1d181,2
0e92-9daf04097ca51c094f76-a21ea0bc,1
ead2-353160d9832d6490cc2c-d3c10fea,2
93a6-5dd641dd5a7c034f6385-7a8e4d90,1
db60-8ade691b83ed2d840cf1-cfbf3850,1
918f-c7d10be002b3cee120f1-304432b2,0
95a6-f0aeddeb9e112588bee7-4f8a50cc,4
f8bb-5cc6aacc4b47031e3e8b-39d8a381,2
a83f-ecb1aac2cdc2bd42a94e-1ca93c69,4
9283-1d86fe85d8b1dd03695a-96c31379,4
3be5-a83c1eb2c1656fdb6772-620a1785,0
a4ce-f75aa8ce3dfc9079202f-33783af7,3
80a4-afa607a2bc00548ab1fb-f6d00c73,2
f86f-49d3eacd337a8d6511a5-61a46db1,2
18d4-8bed53cfe5a902827520-d5607785,2
0ed4-1c22c511a96e083fa3a7-6b37cb73,4
68ec-1e90a19d0677889bbd4e-5f0413fa,2
0b95-eec17e36b14ca6cab4da-441d6b8c,0
a1e4-91c8a52eb855595e653f-298ce305,4
42f2-8c7acb3f6d29e6983680-5ed02849,4
0ac3-bd299a94d77e43882703-4a65c686,3
c708-bcbe5aa86c39dd81d52d-fa83de93,4
b4d5-76555d87990cfb8d9ca4-2af81297,4
488f-8b1eef49b17d864bdeed-dafb8441,3
c1bf-fc08b3a2bd36111ed005-a9699c48,3
f949-278899e22c07d3afe0f6-4860113e,1
1e25-24e6f1ae4f6a5b10b84e-13b38549,4
62bc-a2e7a1c039fd63e260f8-374811dc,1
e093-14c09128f38e7efcfcc9-bd0b6771,3
397b-0a7e1dd0ea4e10bcf24c-3af94ec0,0
3ad4-04d5bc69c22ef7c72edd-52d9751a,3
3b8c-db18cc3fd9685543961a-13f457fd,1
967d-cf55bfe01552c3377738-97c08150,0
ae59-4cb75b95771fd103cb2a-bd874367,4
abeb-4697e351d7fe566c6a69-53af2dd8,0
8370-f5e38682a4022eab17e6-6081aee7,4
7a09-3138e722675f9489a647-63b2f9ec,1
627e-9f8bd5bfa1134d4d4b6a-f982dd8b,2
d8ab-69b95cd6c1b88f43d830-ee8fb80b,4
660f-526ed0a5577c1d93a1fa-2d406c1d,0
bcb3-8f039c534738e370b38d-d3e303f0,4
502c-68adcc323460836d531a-7596798a,3
27d6-095cc1ff149680efa4a4-55de4b7f,4
833b-162aa7ae9ab08c378d4e-eb2c8572,3
3cc7-9f4ccaa426af4360a21f-1060b8d5,4
2c5d-5e3efc7827d9c1b75aa8-124df407,2
2114-104c46d925180c9e7d92-a2896002,4
de6b-796828e2d0fb11fb2b62-2ea3b031,3
10d1-90b15978370c1c4e6afb-ec358ce4,0
5009-d495bc30eda40f921d08-29edd3c6,0
bc2f-59ad07f5710efe99e8b2-505a9bfd,0
ec3e-c8fc3d4e6886a308ab82-bde0244b,2
5c37-dfeb3322b134d56bc1c3-dfab4ec4,2
aa17-062d2737955d62114c52-ce091302,2
9535-fc4b24c8dc7f47eeda0b-c466765d,2
6e90-81caaa160f677a9ea3c9-93c5019e,0
7c03-ac7451d33968987332b4-9ef44828,4
c1a0-c8acff7e667e2fd9b0b2-5c40daee,3
05ad-58250ac3c56bd3020620-51728853,4
77d0-2624a5a88b20ed29ed0c-35e33eb4,3
1a73-f83e916589254b77bd8a-f03e38a0,4
b66c-72d0cdf69edd9cad47b2-02594837,4
bb91-4d9152421f797192cbc4-f8e44f36,4
3654-6f3b997561bfb7caf617-f105d3fe,3
5298-a25ce4edfbe741c7ac3e-99ee295f,3
652f-1d9872c64ba90c3eb78f-52a6e9e4,2
a580-b544ecc5647f9ee62577-a970fa05,4
f78f-72816ba6ccdb67bd2b9e-ecfec2b2,2
7fb0-9d84199411a839b7f0e4-1f7cfdc1,4
3b4e-f52757e3223cd016b704-6efcef12,4
2a60-3362ba283a0397127c31-7c578968,1
05b4-abb3118cad35d1559856-c6fd9fbf,2
31c6-9cc3f95d01ab34e4f2cf-c04b1bc8,2
8f78-8288322f381b00529ab4-01878054,2
d8ed-37f46ad2607209a2eee3-2d85128e,4
bf25-dade369f77e85bf9cd94-cde76c6c,0
eff4-818abce08528d05dace0-fdaad411,1
eeef-ef45bb138c744a9bc157-643d1cbf,2
86b6-bb15ce8fe3c16d84c4d2-a325324a,3
a2b7-bcd95f1c2def733b0dbe-91911aa4,2
07c0-5ca28954beefb177ab75-dd3e07ec,3
8632-90d094dc0d0a70a61eae-946fbca0,3
f622-b08a4521d6e31ce30d02-a77f8709,4
da0c-d4863f80f7dfd9940888-4d2ab68b,0
366e-33a2c375040e3350dd08-f0a82299,3
3e09-9837027b97e30396a139-5bbaf98c,3
69fb-f3ca6fe58fd20b2bed37-129c577b,1
747d-4d913960f9af8311f5c7-ef6b2205,3
e937-c111ee5f0cf7d6ca3ca7-d367f714,4
39c5-5191aa25c40639a67838-b027bea7,2
3a3d-670c73bf033359a6f1cd-dc42fae2,1
c702-347af14e24ba372c6832-e8458e45,2
4cea-ccb0dea0f3aed881f24a-38b4c27a,3
8d88-5c3305547a08def60c4c-3dd6211f,3
3c53-b2009c114c1d8458c9cc-6c035c65,2
4531-2fec3162cf8bedbac7b5-3da5cdf4,0
e203-300ea9cbea0a21af8e03-f496c460,1
6a82-c9fcad079807b83e1dbf-2ee52b77,3
a97a-053eda80c842b220a3f2-03f29334,0
39b7-3a334597bede275d23b4-a599e667,4
e306-a6caefc6552459efc973-77b9d971,3
2baf-b693b75e76cb5a5f65a6-6436c94d,4
96dd-1b6dd192a8b41e3a8247-6f0c4f8f,3
764c-4cc86c96facc7393506e-9e83d4cb,0
b8fc-583b242c620b2664a77f-03c25db1,4
c56d-0a1bad58430ecd226247-0de1110a,1
3739-fb8f6ec50c940962c502-bb161fc4,0
2549-a100143b1505a8208637-57c234c5,4
1212-ec51a704fb351d715f42-bf9f0bc5,4
24ac-e8bcb1fa38fb5d10e103-1dfe45a8,2
4977-478b47ce66bff7b0d59f-0d0bc6b1,2
d868-049a7ce642cde76db3e0-97bc7aa5,2
80e0-5fa8308e845226742bda-bdd94a05,2
27e5-aeb051fef00e58493a0c-687c4fb2,2
1e6f-ab390db6b175d285cab5-07ea4db5,1
597e-14789e691415e38b98b1-16a6241d,1
3da5-c6a925d9b48dfaa80950-dd1879ec,4
1490-72dda11ccc2ae03c162e-c144d710,3
0d9d-3fce416cd2b22b0fa889-ad3f609e,0
09d1-894ba813100af1f17140-193bd5f9,2
da55-6374ec86c3fb69e65773-da7e738d,3
2cde-cef740b3109d356b5458-308bc00b,3
834e-a12dd3729b95ba3b44fc-b0e6c755,2
d49e-51979560e3c8b71d9db4-56327190,2
f635-2e8cc8bc3aa3115b8d4b-0d239f32,0
029e-c0b857c674f5843c2e72-225486a1,3
522d-0dd5744eeffa372d9938-813ee599,4
343c-9cde9af4e3a82dc9a34a-a636435c,4
9b62-c27b4df95f88b9712257-8b1540ad,1
fb84-bcd5b9613ff9ff7c9feb-b5e05a47,3
6405-d4645a1b303bf474a844-01a244f0,0
2022-58cbeefbdc7027af0853-0a38318f,4
7f73-d2056599d2df04b21f3f-60c85594,3
b143-2cbd1834af08ad8935ff-525c4386,3
678f-937e81056dcb00d69d25-be218491,2
0f95-041ad02ba0de5c215c7a-eef4cc48,0
4262-0397e8d8965166a93c8c-74b6bcad,3
0796-a64f49be2f4cfd34d1d9-e50d0708,4
ae7d-1f12add71df8c3f35b72-bb7a1859,0
6e9c-f54628c778f8205c8d3d-452a094a,3
bfef-d5969e5b045745744210-ba675c2c,3
c356-61d0ff913426098c4479-7aa965df,2
4673-ee9f19bc2f1d283d2131-205d7e0d,2
ab44-ff665e606391ec9a3047-9ac2709c,2
77ed-1d0182fcf326b53bb320-b21ff696,4
6655-dea965535a14cfd1b9b9-260cdb88,4
b804-deb86e449ab296161dc1-aa3a46d5,2
c423-f3038d33dea76f2190e9-b8afac34,0
b02d-d1f7aeb6df0e31a9129a-e8116a46,4
5016-cedf7579fbc0d73aace5-b78a20e8,4
05a5-9ee633474febf881a86a-f9e4cf98,1
7d9b-3b1f57a060184b81d94a-9c67d1b1,3
93ae-c7d787787fd0cedcd080-14c77071,2
f011-46ba61d52bb202c31d74-5ce65dd8,3
0c69-098ef39fc751482f1365-ef3a9049,0
ed65-e016f8265f563bca3229-00eeddef,4
be91-0007e7290653aebd3703-94784fe9,3
944e-c974db1929b6bbf25954-e0d2403a,0
14e9-19464539d6ad9fc40c2a-ae0fd4f0,0
6fff-2a56d57267d02bfd3ca3-b5e3622d,3
4b5b-4438bcc073b5b8445f51-5aca0ea5,4
29a7-54cb5b7dfdfab02229e1-69942f48,4
9d65-732435373f06ce528e39-38f445b6,3
7bab-3bb9be85d26f1ce9a9c3-d4745e31,2
e694-c6bb516d321e24c70e16-e9c36252,3
a1f7-960ba5bf30e0b1c3acfb-ef0661cd,4
3737-281daac42ffba6c01c06-989e9bdb,4
2742-5ca7f6157e56091b6e4b-b5685150,2
3ad5-8f327654f69e5671d0f1-b8ee6051,4
f01e-058aba3fa15b9d6a94e6-4595f184,3
3a4f-c3b2fac2b8f2b255422b-4752f906,2
1602-75b704fc1ba140169d7d-acf090b3,4
7409-72db474b1218d1fc5533-d7221e60,4
e718-1989841b1f9455c67506-7c7e373a,4
91c5-f6c9709a3cb13921ec6d-456b614d,4
0709-ffa9f8bef62319e6ebe8-40ff91be,4
024b-cb9ecf0322ad879ddd78-251d53e2,4
f552-0c8ee507eeb43f33b2e4-e447b483,4
1d74-7b32f87f0ff94f9bc7ca-73f138e8,4
f662-e752300c22d78a6951f7-2935d3b4,2
9d60-950dfad68a18303f57a2-295040c6,4
1fab-04aa0eb61f27157e3d6b-8515adb0,4
3bb0-37e89af8f186062110b2-c44bbf2e,2
2267-a09d368198860565bdbb-bae472b0,3
589d-ca88388c47e32961e6af-ada820a0,1
a814-096c9db7831ebeffb007-ccc35a6e,0
f145-815b230254e4bf6bb21e-3bdc980f,0
72fe-24f4516e2d0156727844-4dd60870,2
399f-3e25773ecbf78cfda75c-b26862b6,2
7df5-e79af1341da3e4850bc6-838a0130,0
b5c3-86148c5b24a138bfe518-e102b72e,2
df1e-dcacb1929d128e943bf1-03468575,2
08e9-b83566bd361d282c4d95-38cd4975,4
4910-a997e6c490ea0e040195-6371b418,0
3f98-47cd8bf5d47c18ae3111-9df2a2c3,3
6a8e-82e33bb0904ed4d4db50-55c18d57,1
35c8-bf8271ecbf453841193b-9d3d99c2,1
fd27-cb124b4885f1f8b4ca24-c7696e2c,3
ad58-2cf82cbcbd08761e06c1-b8da1a09,4
5b21-f94bd691820cf765677a-d7aca704,3
d442-fc2b028bb5f8e37d643a-5bd4fab5,4
dd53-0f5f6163c888f9ae91d0-226ad648,4
7044-2bd85794a7fd3ee4b9e7-50fd505a,1
9c40-91117d6d199e512257f7-938554f6,3
f709-6d6461cd3c941277f101-00538406,0
45bd-6ed97eb05608bd9efac4-0b34d639,3
f4ff-fc8789e09e960de3ab30-ae41ed6b,1
9e85-aa7968591372e998e936-c59af8d0,2
6258-b7036eef4396ed7da8ff-6ac14b61,3
4a8f-32b7d13b6c6007024819-b603d308,4
d977-749167c720a07365e3a6-88e7405f,3
dfba-9978cdaf44d67ed071fd-7354d715,2
d115-95308d17fd4a980ad35d-41eb3d72,4
62ad-5dc6c9435a923b4db911-2a3c58b4,3
68ca-eeb6bf7eb0fd01b509a6-2d5624ee,3
ac2a-969d4bd5bee4779f34a7-1a95054d,1
f334-f066f6adb197ac4a5c7a-a29f9825,4
e8ac-76bfd6329900f2344bb7-4c0608bc,4
6ad4-e78127d8da655fd11226-39f67b77,4
243a-2fda46c9cb3878e4fff9-c30e3f70,4
c98e-bddeb5ace234347b9193-8a97d36f,3
02a3-59c14f2cd2c8aa6c95ec-23efd142,4
5b14-1368ed89a4b785838f34-620c6236,2
6fef-ec329e7e30b9cf674199-73dd4e39,2
d3ed-ff53add577e13d6131d4-4eb45e5b,4
0ad9-29131cc4bf4e9e9bc0ae-94c3e01c,0
3e3b-d6bfdf6ad67ecca1b966-a2c13c47,2
199e-0704b79c92fbbbda783b-7eeab9b6,0
1a06-a88371203b1cf40cb1e4-1cfb594a,0
ba14-e8aeb5bafdc9654525e7-e8d5ba2d,2
9ab9-86e43bfea830b71fac44-aa91c813,4
767e-231da4070e56ac293af5-3a5c3071,4
4236-cf2d5d934eccd928c835-4945b688,4
da04-585d57c26ec4c64fdd77-1953c686,3
8d0b-f6e0d3c832250526bb4d-1f6e26b6,0
bc97-020df04fe704178597bd-d578be79,2
bd79-60165595b29f4f9f8fd8-253787e9,2
03e3-858420653e42b71308f9-0954b589,0
6b09-d8adabea1ed01874fbf9-c547de8e,4
227c-3d86c372aab55ab1c5dc-6d2c073b,0
1f62-d26a029f5ee4b29d7be5-ee44091f,3
310c-702ec204331c6a155f4b-68b9fc7e,4
7d8f-640414a89f2966f177a3-10e41246,0
87f6-b0ed1d62a362c5863407-6de9b442,0
e2b1-bcde7f29110564d06b1f-1d3bf729,2
3d4a-dde7989627437401faf7-34c9fed5,2
8465-ed12fc19b69be9df6d76-871a8210,4
22b8-4c45a24209789155e88c-d786247e,3
f342-77c9ba88fa0eb236722f-8fd530c9,3
f65b-f8b80cf751874c8461d7-a330e8cf,4
6d61-d7e5ce121810b48f1764-bda2a4bb,4
687a-62b0d96183ab893bbad9-c15bf766,4
4462-0850cc8c2997736067a3-814eba59,2
b3d9-af499b4da486d92884b6-fa6fb11e,0
5699-9004c04dada7288b4c40-243006ee,3
27f1-8551b6c1f0d2c6faff8f-6df2a435,0
2138-6b1edce5e4987f362d71-362f0bd4,2
3f8d-15b95f6443d1025f3239-c19dd487,2
7c1a-b65c15f124e7d6891ae5-d8860984,0
9352-29ea9394f0621e007734-6d1e9cf5,4
ab0c-c6a54570efdff5980bca-18ae9522,4
578a-57e377bcf3545f20b15c-e073b964,3
9dc6-c12992edca282a03ba37-aea22476,1
0b40-fb6b756309235d72dde0-ea42daf3,4
b32c-8c2197138f2f4d6b2c87-29df2a25,1
e5ac-8eab581d3fae9bbd4aae-52faad52,2
c824-d9fc2ebde7d7c678baa4-d94f5ccb,2
f2e4-8fbf1dc0b85928db1394-3862a0f9,2
767c-b274e3a03aa8ce5a5c09-a899f041,3
212f-844253f5e812b774ce01-fd5ad2b3,2
3b3b-2b2d0df66a743d834161-7d695e3c,2
e6bb-0e998b984cfd365dec48-74e76fc6,4
a67e-19a2a3905aeaabe09b09-b3fd3393,3
d681-55865828b4f9e0d7c94b-e5fca804,4
f26d-13f9bbad4d291e2ad429-7ec8bd0a,3
a3b1-a4664f75dafef42135e3-20de8fb1,4
b1e3-5571e62bad94537087d2-27a044eb,0
050f-09ac2feeef49896ca5d1-1535e6b2,2
d04d-f32de61d9af9285b1b67-28562776,3
a849-63e93a4e52963d3b1da5-21f2c3cd,2
8285-f74cb62d50a2e2ac24ae-a91b868d,3
c2a8-d7899d633975b5650070-5d374014,2
53bf-5cbe6f7a23027e52c663-d32b9f18,2
4a8f-32b7d13b6c6007024819-b603d308,4
aa12-9d8cade53b6fa039b92d-d938eaac,2
10cb-825a1207a9b727a44c77-13b73cab,4
f98e-c34c6f3c74302369acc9-90068a54,3
7abb-cae6732fbfb8f18d0f91-dc42afdf,3
fc07-c7e249c14f0be248881b-b53016fe,2
0a91-2e0fcf56e3aac40bb790-1ae882d2,4
c142-0296948e8d08e417de10-2da9523c,2
ce21-6a04fbbd5ebf1b5b7784-444ccaa6,4
5b67-d351e4912c14665f053f-0d644127,3
4314-bb778070d3f64245753a-bdb006a6,4
d85d-814474ea0ec6d4d3a13d-bfd71b88,4
