ID,date,кредитный_рейтинг
IDF54966518,2019-11-01,504
IDF54966518,2019-12-01,509
IDF55017265,2014-08-01,672
IDF55017265,2014-09-01,680
IDF55017265,2014-10-01,674
IDF55017265,2014-11-01,650
IDF55017265,2014-12-01,656
IDF55017265,2015-01-01,636
IDF55017265,2015-02-01,644
IDF55017265,2015-03-01,621
IDF55017265,2015-04-01,641
IDF55017265,2015-05-01,645
IDF55017265,2015-06-01,637
IDF55017265,2015-07-01,602
IDF55017265,2015-08-01,579
IDF55017265,2015-09-01,572
IDF55017265,2015-10-01,574
IDF55017265,2015-11-01,577
IDF55017265,2015-12-01,566
IDF55017265,2016-01-01,566
IDF55017265,2016-02-01,578
IDF55017265,2016-03-01,566
IDF55017265,2016-04-01,569
IDF55017265,2016-05-01,552
IDF55017265,2016-06-01,548
IDF55017265,2016-07-01,542
IDF55017265,2016-08-01,556
IDF55017265,2016-09-01,566
IDF55017265,2016-10-01,560
IDF55017265,2016-11-01,554
IDF55017265,2016-12-01,543
IDF55017265,2017-01-01,565
IDF55017265,2017-02-01,565
IDF55017265,2017-03-01,557
IDF55017265,2017-04-01,541
IDF55017265,2017-05-01,555
IDF55017265,2017-06-01,545
IDF55017265,2017-07-01,540
IDF55017265,2017-08-01,550
IDF55017265,2017-09-01,555
IDF55017265,2017-10-01,551
IDF55017265,2017-11-01,561
IDF55017265,2017-12-01,567
IDF55017265,2018-01-01,561
IDF55017265,2018-02-01,552
IDF55017265,2018-03-01,578
IDF55017265,2018-04-01,564
IDF55017265,2018-05-01,563
IDF55017265,2018-06-01,569
IDF55017265,2018-07-01,567
IDF55017265,2018-08-01,563
IDF55017265,2018-09-01,564
IDF55017265,2018-10-01,580
IDF55017265,2018-11-01,582
IDF55017265,2018-12-01,572
IDF55017265,2019-01-01,578
IDF55017265,2019-02-01,584
IDF55017265,2019-03-01,584
IDF55017265,2019-04-01,551
IDF55017265,2019-05-01,559
IDF55017265,2019-06-01,576
IDF55017265,2019-07-01,575
IDF55017265,2019-08-01,572
IDF55017265,2019-09-01,564
IDF55017265,2019-10-01,554
IDF55017265,2019-11-01,538
IDF55017265,2019-12-01,546
IDF55098912,2016-02-01,703
IDF55098912,2016-03-01,701
IDF55098912,2016-04-01,677
IDF55098912,2016-05-01,670
IDF55098912,2016-06-01,672
IDF55098912,2016-07-01,660
IDF55098912,2016-08-01,659
IDF55098912,2016-09-01,654
IDF55098912,2016-10-01,648
IDF55098912,2016-11-01,655
IDF55098912,2016-12-01,655
IDF55098912,2017-01-01,650
IDF55098912,2017-02-01,641
IDF55098912,2017-03-01,633
IDF55098912,2017-04-01,618
IDF55098912,2017-05-01,612
IDF55098912,2017-06-01,602
IDF55098912,2017-07-01,593
IDF55098912,2017-08-01,592
IDF55098912,2017-09-01,572
IDF55098912,2017-10-01,558
IDF55098912,2017-11-01,559
IDF55098912,2017-12-01,550
IDF55098912,2018-01-01,554
IDF55098912,2018-02-01,559
IDF55098912,2018-03-01,564
IDF55098912,2018-04-01,570
IDF55098912,2018-05-01,581
IDF55098912,2018-06-01,576
IDF55098912,2018-07-01,574
IDF55098912,2018-08-01,570
IDF55098912,2018-09-01,567
IDF55098912,2018-10-01,560
IDF55098912,2018-11-01,585
IDF55098912,2018-12-01,595
IDF55098912,2019-01-01,578
IDF55098912,2019-02-01,567
IDF55098912,2019-03-01,556
IDF55098912,2019-04-01,547
IDF55098912,2019-05-01,566
IDF55098912,2019-06-01,565
IDF55098912,2019-07-01,568
IDF55098912,2019-08-01,559
IDF55098912,2019-09-01,548
IDF55098912,2019-10-01,558
IDF55098912,2019-11-01,557
IDF55098912,2019-12-01,563
IDF55055733,2016-09-01,613
IDF55055733,2016-10-01,614
IDF55055733,2016-11-01,606
IDF55055733,2016-12-01,610
IDF55055733,2017-01-01,610
IDF55055733,2017-02-01,593
IDF55055733,2017-03-01,611
IDF55055733,2017-04-01,602
IDF55055733,2017-05-01,606
IDF55055733,2017-06-01,609
IDF55055733,2017-07-01,596
IDF55055733,2017-08-01,593
IDF55055733,2017-09-01,616
IDF55055733,2017-10-01,617
IDF55055733,2017-11-01,604
IDF55055733,2017-12-01,574
IDF55055733,2018-01-01,586
IDF55055733,2018-02-01,568
IDF55055733,2018-03-01,556
IDF55055733,2018-04-01,558
IDF55055733,2018-05-01,542
IDF55055733,2018-06-01,550
IDF55055733,2018-07-01,551
IDF55055733,2018-08-01,562
IDF55055733,2018-09-01,550
IDF55055733,2018-10-01,543
IDF55055733,2018-11-01,531
IDF55055733,2018-12-01,526
IDF55055733,2019-01-01,530
IDF55055733,2019-02-01,523
IDF55055733,2019-03-01,516
IDF55055733,2019-04-01,525
IDF55055733,2019-05-01,530
IDF55055733,2019-06-01,522
IDF55055733,2019-07-01,529
IDF55055733,2019-08-01,534
IDF55055733,2019-09-01,535
IDF55055733,2019-10-01,535
IDF55055733,2019-11-01,533
IDF55055733,2019-12-01,539
IDF55024012,2015-05-01,572
IDF55024012,2015-06-01,616
IDF55024012,2015-07-01,624
IDF55024012,2015-08-01,637
IDF55024012,2015-09-01,646
IDF55024012,2015-10-01,646
IDF55024012,2015-11-01,645
IDF55024012,2015-12-01,635
IDF55024012,2016-01-01,635
IDF55024012,2016-02-01,625
IDF55024012,2016-03-01,632
IDF55024012,2016-04-01,646
IDF55024012,2016-05-01,610
IDF55024012,2016-06-01,621
IDF55024012,2016-07-01,621
IDF55024012,2016-08-01,627
IDF55024012,2016-09-01,632
IDF55024012,2016-10-01,612
IDF55024012,2016-11-01,604
IDF55024012,2016-12-01,595
IDF55024012,2017-01-01,610
IDF55024012,2017-02-01,597
IDF55024012,2017-03-01,592
IDF55024012,2017-04-01,594
IDF55024012,2017-05-01,573
IDF55024012,2017-06-01,571
IDF55024012,2017-07-01,552
IDF55024012,2017-08-01,545
IDF55024012,2017-09-01,562
IDF55024012,2017-10-01,559
IDF55024012,2017-11-01,558
IDF55024012,2017-12-01,559
IDF55024012,2018-01-01,569
IDF55024012,2018-02-01,570
IDF55024012,2018-03-01,547
IDF55024012,2018-04-01,549
IDF55024012,2018-05-01,544
IDF55024012,2018-06-01,561
IDF55024012,2018-07-01,566
IDF55024012,2018-08-01,557
IDF55024012,2018-09-01,557
IDF55024012,2018-10-01,563
IDF55024012,2018-11-01,576
IDF55024012,2018-12-01,578
IDF55024012,2019-01-01,586
IDF55024012,2019-02-01,577
IDF55024012,2019-03-01,562
IDF55024012,2019-04-01,542
IDF55024012,2019-05-01,543
IDF55024012,2019-06-01,546
IDF55024012,2019-07-01,558
IDF55024012,2019-08-01,571
IDF55024012,2019-09-01,576
IDF55024012,2019-10-01,572
IDF55024012,2019-11-01,578
IDF55024012,2019-12-01,576
IDF55085785,2014-09-01,675
IDF55085785,2014-10-01,686
IDF55085785,2014-11-01,685
IDF55085785,2014-12-01,660
IDF55085785,2015-01-01,662
IDF55085785,2015-02-01,662
IDF55085785,2015-03-01,669
IDF55085785,2015-04-01,674
IDF55085785,2015-05-01,654
IDF55085785,2015-06-01,642
IDF55085785,2015-07-01,648
IDF55085785,2015-08-01,663
IDF55085785,2015-09-01,664
IDF55085785,2015-10-01,661
IDF55085785,2015-11-01,647
IDF55085785,2015-12-01,647
IDF55085785,2016-01-01,633
IDF55085785,2016-02-01,633
IDF55085785,2016-03-01,617
IDF55085785,2016-04-01,596
IDF55085785,2016-05-01,585
IDF55085785,2016-06-01,578
IDF55085785,2016-07-01,574
IDF55085785,2016-08-01,586
IDF55085785,2016-09-01,579
IDF55085785,2016-10-01,596
IDF55085785,2016-11-01,584
IDF55085785,2016-12-01,574
IDF55085785,2017-01-01,566
IDF55085785,2017-02-01,571
IDF55085785,2017-03-01,569
IDF55085785,2017-04-01,566
IDF55085785,2017-05-01,575
IDF55085785,2017-06-01,581
IDF55085785,2017-07-01,579
IDF55085785,2017-08-01,568
IDF55085785,2017-09-01,568
IDF55085785,2017-10-01,561
IDF55085785,2017-11-01,555
IDF55085785,2017-12-01,554
IDF55085785,2018-01-01,566
IDF55085785,2018-02-01,565
IDF55085785,2018-03-01,550
IDF55085785,2018-04-01,563
IDF55085785,2018-05-01,581
IDF55085785,2018-06-01,583
IDF55085785,2018-07-01,577
IDF55085785,2018-08-01,563
IDF55085785,2018-09-01,567
IDF55085785,2018-10-01,561
IDF55085785,2018-11-01,541
IDF55085785,2018-12-01,581
IDF55085785,2019-01-01,571
IDF55085785,2019-02-01,575
IDF55085785,2019-03-01,566
IDF55085785,2019-04-01,561
IDF55085785,2019-05-01,559
IDF55085785,2019-06-01,551
IDF55085785,2019-07-01,567
IDF55085785,2019-08-01,562
IDF55085785,2019-09-01,557
IDF55085785,2019-10-01,548
IDF55085785,2019-11-01,566
IDF55085785,2019-12-01,571
IDF54970498,2017-06-01,658
IDF54970498,2017-07-01,666
IDF54970498,2017-08-01,665
IDF54970498,2017-09-01,658
IDF54970498,2017-10-01,683
IDF54970498,2017-11-01,677
IDF54970498,2017-12-01,671
IDF54970498,2018-01-01,662
IDF54970498,2018-02-01,656
IDF54970498,2018-03-01,640
IDF54970498,2018-04-01,631
IDF54970498,2018-05-01,627
IDF54970498,2018-06-01,623
IDF54970498,2018-07-01,636
IDF54970498,2018-08-01,617
IDF54970498,2018-09-01,617
IDF54970498,2018-10-01,621
IDF54970498,2018-11-01,614
IDF54970498,2018-12-01,603
IDF54970498,2019-01-01,602
IDF54970498,2019-02-01,578
IDF54970498,2019-03-01,572
IDF54970498,2019-04-01,570
IDF54970498,2019-05-01,578
IDF54970498,2019-06-01,582
IDF54970498,2019-07-01,589
IDF54970498,2019-08-01,583
IDF54970498,2019-09-01,597
IDF54970498,2019-10-01,599
IDF54970498,2019-11-01,567
IDF54970498,2019-12-01,567
IDF55046796,2013-04-01,648
IDF55046796,2013-05-01,650
IDF55046796,2013-06-01,655
IDF55046796,2013-07-01,642
IDF55046796,2013-08-01,631
IDF55046796,2013-09-01,642
IDF55046796,2013-10-01,636
IDF55046796,2013-11-01,633
IDF55046796,2013-12-01,627
IDF55046796,2014-01-01,602
IDF55046796,2014-02-01,605
IDF55046796,2014-03-01,610
IDF55046796,2014-04-01,625
IDF55046796,2014-05-01,619
IDF55046796,2014-06-01,626
IDF55046796,2014-07-01,628
IDF55046796,2014-08-01,644
IDF55046796,2014-09-01,630
IDF55046796,2014-10-01,610
IDF55046796,2014-11-01,597
IDF55046796,2014-12-01,570
IDF55046796,2015-01-01,571
IDF55046796,2015-02-01,573
IDF55046796,2015-03-01,573
IDF55046796,2015-04-01,569
IDF55046796,2015-05-01,571
IDF55046796,2015-06-01,553
IDF55046796,2015-07-01,534
IDF55046796,2015-08-01,531
IDF55046796,2015-09-01,533
IDF55046796,2015-10-01,527
IDF55046796,2015-11-01,541
IDF55046796,2015-12-01,537
IDF55046796,2016-01-01,544
IDF55046796,2016-02-01,528
IDF55046796,2016-03-01,549
IDF55046796,2016-04-01,539
IDF55046796,2016-05-01,538
IDF55046796,2016-06-01,524
IDF55046796,2016-07-01,530
IDF55046796,2016-08-01,537
IDF55046796,2016-09-01,537
IDF55046796,2016-10-01,540
IDF55046796,2016-11-01,552
IDF55046796,2016-12-01,534
IDF55046796,2017-01-01,548
IDF55046796,2017-02-01,540
IDF55046796,2017-03-01,548
IDF55046796,2017-04-01,550
IDF55046796,2017-05-01,546
IDF55046796,2017-06-01,548
IDF55046796,2017-07-01,543
IDF55046796,2017-08-01,572
IDF55046796,2017-09-01,581
IDF55046796,2017-10-01,574
IDF55046796,2017-11-01,566
IDF55046796,2017-12-01,551
IDF55046796,2018-01-01,533
IDF55046796,2018-02-01,533
IDF55046796,2018-03-01,536
IDF55046796,2018-04-01,530
IDF55046796,2018-05-01,522
IDF55046796,2018-06-01,558
IDF55046796,2018-07-01,556
IDF55046796,2018-08-01,554
IDF55046796,2018-09-01,569
IDF55046796,2018-10-01,553
IDF55046796,2018-11-01,569
IDF55046796,2018-12-01,570
IDF55046796,2019-01-01,561
IDF55046796,2019-02-01,548
IDF55046796,2019-03-01,542
IDF55046796,2019-04-01,511
IDF55046796,2019-05-01,534
IDF55046796,2019-06-01,539
IDF55046796,2019-07-01,534
IDF55046796,2019-08-01,553
IDF55046796,2019-09-01,549
IDF55046796,2019-10-01,554
IDF55046796,2019-11-01,568
IDF55046796,2019-12-01,559
IDF54969409,2017-11-01,649
IDF54969409,2017-12-01,627
IDF54969409,2018-01-01,644
IDF54969409,2018-02-01,650
IDF54969409,2018-03-01,641
IDF54969409,2018-04-01,643
IDF54969409,2018-05-01,651
IDF54969409,2018-06-01,644
IDF54969409,2018-07-01,632
IDF54969409,2018-08-01,598
IDF54969409,2018-09-01,587
IDF54969409,2018-10-01,567
IDF54969409,2018-11-01,570
IDF54969409,2018-12-01,570
IDF54969409,2019-01-01,566
IDF54969409,2019-02-01,559
IDF54969409,2019-03-01,547
IDF54969409,2019-04-01,548
IDF54969409,2019-05-01,557
IDF54969409,2019-06-01,545
IDF54969409,2019-07-01,544
IDF54969409,2019-08-01,560
IDF54969409,2019-09-01,550
IDF54969409,2019-10-01,548
IDF54969409,2019-11-01,543
IDF54969409,2019-12-01,561
IDF54904439,2018-04-01,515
IDF54904439,2018-05-01,531
IDF54904439,2018-06-01,529
IDF54904439,2018-07-01,529
IDF54904439,2018-08-01,518
IDF54904439,2018-09-01,499
IDF54904439,2018-10-01,491
IDF54904439,2018-11-01,521
IDF54904439,2018-12-01,531
IDF54904439,2019-01-01,529
IDF54904439,2019-02-01,510
IDF54904439,2019-03-01,494
IDF54904439,2019-04-01,484
IDF54904439,2019-05-01,463
IDF54904439,2019-06-01,467
IDF54904439,2019-07-01,451
IDF54904439,2019-08-01,469
IDF54904439,2019-09-01,452
IDF54904439,2019-10-01,449
IDF54904439,2019-11-01,450
IDF54904439,2019-12-01,463
IDF54897477,2014-01-01,592
IDF54897477,2014-02-01,612
IDF54897477,2014-03-01,595
IDF54897477,2014-04-01,601
IDF54897477,2014-05-01,598
IDF54897477,2014-06-01,595
IDF54897477,2014-07-01,603
IDF54897477,2014-08-01,590
IDF54897477,2014-09-01,581
IDF54897477,2014-10-01,578
IDF54897477,2014-11-01,576
IDF54897477,2014-12-01,584
IDF54897477,2015-01-01,577
IDF54897477,2015-02-01,562
IDF54897477,2015-03-01,563
IDF54897477,2015-04-01,557
IDF54897477,2015-05-01,541
IDF54897477,2015-06-01,533
IDF54897477,2015-07-01,534
IDF54897477,2015-08-01,530
IDF54897477,2015-09-01,528
IDF54897477,2015-10-01,521
IDF54897477,2015-11-01,517
IDF54897477,2015-12-01,508
IDF54897477,2016-01-01,509
IDF54897477,2016-02-01,516
IDF54897477,2016-03-01,515
IDF54897477,2016-04-01,514
IDF54897477,2016-05-01,505
IDF54897477,2016-06-01,503
IDF54897477,2016-07-01,522
IDF54897477,2016-08-01,516
IDF54897477,2016-09-01,525
IDF54897477,2016-10-01,522
IDF54897477,2016-11-01,508
IDF54897477,2016-12-01,506
IDF54897477,2017-01-01,502
IDF54897477,2017-02-01,487
IDF54897477,2017-03-01,493
IDF54897477,2017-04-01,502
IDF54897477,2017-05-01,516
IDF54897477,2017-06-01,506
IDF54897477,2017-07-01,504
IDF54897477,2017-08-01,505
IDF54897477,2017-09-01,508
IDF54897477,2017-10-01,517
IDF54897477,2017-11-01,501
IDF54897477,2017-12-01,506
IDF54897477,2018-01-01,508
IDF54897477,2018-02-01,512
IDF54897477,2018-03-01,513
IDF54897477,2018-04-01,534
IDF54897477,2018-05-01,534
IDF54897477,2018-06-01,527
IDF54897477,2018-07-01,523
IDF54897477,2018-08-01,532
IDF54897477,2018-09-01,530
IDF54897477,2018-10-01,517
IDF54897477,2018-11-01,495
IDF54897477,2018-12-01,506
IDF54897477,2019-01-01,513
IDF54897477,2019-02-01,530
IDF54897477,2019-03-01,536
IDF54897477,2019-04-01,537
IDF54897477,2019-05-01,516
IDF54897477,2019-06-01,517
IDF54897477,2019-07-01,497
IDF54897477,2019-08-01,490
IDF54897477,2019-09-01,491
IDF54897477,2019-10-01,505
IDF54897477,2019-11-01,511
IDF54897477,2019-12-01,522
IDF54947783,2018-12-01,639
IDF54947783,2019-01-01,650
IDF54947783,2019-02-01,642
IDF54947783,2019-03-01,648
IDF54947783,2019-04-01,621
IDF54947783,2019-05-01,603
IDF54947783,2019-06-01,592
IDF54947783,2019-07-01,578
IDF54947783,2019-08-01,574
IDF54947783,2019-09-01,583
IDF54947783,2019-10-01,575
IDF54947783,2019-11-01,575
IDF54947783,2019-12-01,575
IDF54937920,2014-12-01,655
IDF54937920,2015-01-01,675
IDF54937920,2015-02-01,683
IDF54937920,2015-03-01,662
IDF54937920,2015-04-01,665
IDF54937920,2015-05-01,648
IDF54937920,2015-06-01,674
IDF54937920,2015-07-01,675
IDF54937920,2015-08-01,689
IDF54937920,2015-09-01,698
IDF54937920,2015-10-01,693
IDF54937920,2015-11-01,691
IDF54937920,2015-12-01,674
IDF54937920,2016-01-01,660
IDF54937920,2016-02-01,655
IDF54937920,2016-03-01,646
IDF54937920,2016-04-01,641
IDF54937920,2016-05-01,629
IDF54937920,2016-06-01,615
IDF54937920,2016-07-01,595
IDF54937920,2016-08-01,604
IDF54937920,2016-09-01,598
IDF54937920,2016-10-01,565
IDF54937920,2016-11-01,579
IDF54937920,2016-12-01,582
IDF54937920,2017-01-01,576
IDF54937920,2017-02-01,578
IDF54937920,2017-03-01,589
IDF54937920,2017-04-01,606
IDF54937920,2017-05-01,601
IDF54937920,2017-06-01,575
IDF54937920,2017-07-01,580
IDF54937920,2017-08-01,595
IDF54937920,2017-09-01,597
IDF54937920,2017-10-01,589
IDF54937920,2017-11-01,598
IDF54937920,2017-12-01,595
IDF54937920,2018-01-01,586
IDF54937920,2018-02-01,575
IDF54937920,2018-03-01,570
IDF54937920,2018-04-01,581
IDF54937920,2018-05-01,588
IDF54937920,2018-06-01,587
IDF54937920,2018-07-01,593
IDF54937920,2018-08-01,563
IDF54937920,2018-09-01,559
IDF54937920,2018-10-01,566
IDF54937920,2018-11-01,552
IDF54937920,2018-12-01,560
IDF54937920,2019-01-01,561
IDF54937920,2019-02-01,548
IDF54937920,2019-03-01,562
IDF54937920,2019-04-01,584
IDF54937920,2019-05-01,581
IDF54937920,2019-06-01,590
IDF54937920,2019-07-01,591
IDF54937920,2019-08-01,576
IDF54937920,2019-09-01,570
IDF54937920,2019-10-01,554
IDF54937920,2019-11-01,578
IDF54937920,2019-12-01,586
IDF54909634,2013-10-01,640
IDF54909634,2013-11-01,642
IDF54909634,2013-12-01,619
IDF54909634,2014-01-01,606
IDF54909634,2014-02-01,615
IDF54909634,2014-03-01,618
IDF54909634,2014-04-01,607
IDF54909634,2014-05-01,600
IDF54909634,2014-06-01,598
IDF54909634,2014-07-01,605
IDF54909634,2014-08-01,593
IDF54909634,2014-09-01,598
IDF54909634,2014-10-01,586
IDF54909634,2014-11-01,586
IDF54909634,2014-12-01,582
IDF54909634,2015-01-01,588
IDF54909634,2015-02-01,591
IDF54909634,2015-03-01,580
IDF54909634,2015-04-01,582
IDF54909634,2015-05-01,567
IDF54909634,2015-06-01,548
IDF54909634,2015-07-01,517
IDF54909634,2015-08-01,503
IDF54909634,2015-09-01,495
IDF54909634,2015-10-01,512
IDF54909634,2015-11-01,519
IDF54909634,2015-12-01,529
IDF54909634,2016-01-01,523
IDF54909634,2016-02-01,521
IDF54909634,2016-03-01,514
IDF54909634,2016-04-01,529
IDF54909634,2016-05-01,528
IDF54909634,2016-06-01,525
IDF54909634,2016-07-01,515
IDF54909634,2016-08-01,510
IDF54909634,2016-09-01,517
IDF54909634,2016-10-01,526
IDF54909634,2016-11-01,532
IDF54909634,2016-12-01,517
IDF54909634,2017-01-01,517
IDF54909634,2017-02-01,528
IDF54909634,2017-03-01,522
IDF54909634,2017-04-01,528
IDF54909634,2017-05-01,511
IDF54909634,2017-06-01,523
IDF54909634,2017-07-01,529
IDF54909634,2017-08-01,521
IDF54909634,2017-09-01,542
IDF54909634,2017-10-01,536
IDF54909634,2017-11-01,534
IDF54909634,2017-12-01,538
IDF54909634,2018-01-01,521
IDF54909634,2018-02-01,518
IDF54909634,2018-03-01,504
IDF54909634,2018-04-01,499
IDF54909634,2018-05-01,513
IDF54909634,2018-06-01,508
IDF54909634,2018-07-01,490
IDF54909634,2018-08-01,485
IDF54909634,2018-09-01,482
IDF54909634,2018-10-01,494
IDF54909634,2018-11-01,515
IDF54909634,2018-12-01,512
IDF54909634,2019-01-01,513
IDF54909634,2019-02-01,527
IDF54909634,2019-03-01,522
IDF54909634,2019-04-01,518
IDF54909634,2019-05-01,507
IDF54909634,2019-06-01,500
IDF54909634,2019-07-01,491
IDF54909634,2019-08-01,493
IDF54909634,2019-09-01,493
IDF54909634,2019-10-01,494
IDF54909634,2019-11-01,507
IDF54909634,2019-12-01,501
IDF55064553,2017-06-01,723
IDF55064553,2017-07-01,712
IDF55064553,2017-08-01,690
IDF55064553,2017-09-01,685
IDF55064553,2017-10-01,687
IDF55064553,2017-11-01,679
IDF55064553,2017-12-01,675
IDF55064553,2018-01-01,669
IDF55064553,2018-02-01,673
IDF55064553,2018-03-01,660
IDF55064553,2018-04-01,661
IDF55064553,2018-05-01,671
IDF55064553,2018-06-01,648
IDF55064553,2018-07-01,664
IDF55064553,2018-08-01,647
IDF55064553,2018-09-01,652
IDF55064553,2018-10-01,647
IDF55064553,2018-11-01,618
IDF55064553,2018-12-01,592
IDF55064553,2019-01-01,593
IDF55064553,2019-02-01,594
IDF55064553,2019-03-01,598
IDF55064553,2019-04-01,594
IDF55064553,2019-05-01,564
IDF55064553,2019-06-01,573
IDF55064553,2019-07-01,574
IDF55064553,2019-08-01,603
IDF55064553,2019-09-01,594
IDF55064553,2019-10-01,595
IDF55064553,2019-11-01,597
IDF55064553,2019-12-01,593
IDF55107650,2016-08-01,679
IDF55107650,2016-09-01,682
IDF55107650,2016-10-01,690
IDF55107650,2016-11-01,712
IDF55107650,2016-12-01,709
IDF55107650,2017-01-01,708
IDF55107650,2017-02-01,701
IDF55107650,2017-03-01,696
IDF55107650,2017-04-01,732
IDF55107650,2017-05-01,725
IDF55107650,2017-06-01,715
IDF55107650,2017-07-01,718
IDF55107650,2017-08-01,707
IDF55107650,2017-09-01,691
IDF55107650,2017-10-01,686
IDF55107650,2017-11-01,681
IDF55107650,2017-12-01,666
IDF55107650,2018-01-01,663
IDF55107650,2018-02-01,672
IDF55107650,2018-03-01,670
IDF55107650,2018-04-01,669
IDF55107650,2018-05-01,666
IDF55107650,2018-06-01,649
IDF55107650,2018-07-01,631
IDF55107650,2018-08-01,616
IDF55107650,2018-09-01,626
IDF55107650,2018-10-01,616
IDF55107650,2018-11-01,624
IDF55107650,2018-12-01,613
IDF55107650,2019-01-01,618
IDF55107650,2019-02-01,623
IDF55107650,2019-03-01,626
IDF55107650,2019-04-01,612
IDF55107650,2019-05-01,609
IDF55107650,2019-06-01,620
IDF55107650,2019-07-01,632
IDF55107650,2019-08-01,622
IDF55107650,2019-09-01,619
IDF55107650,2019-10-01,627
IDF55107650,2019-11-01,634
IDF55107650,2019-12-01,634
IDF55046950,2017-03-01,630
IDF55046950,2017-04-01,636
IDF55046950,2017-05-01,633
IDF55046950,2017-06-01,641
IDF55046950,2017-07-01,661
IDF55046950,2017-08-01,655
IDF55046950,2017-09-01,652
IDF55046950,2017-10-01,663
IDF55046950,2017-11-01,648
IDF55046950,2017-12-01,634
IDF55046950,2018-01-01,625
IDF55046950,2018-02-01,617
IDF55046950,2018-03-01,606
IDF55046950,2018-04-01,613
IDF55046950,2018-05-01,603
IDF55046950,2018-06-01,600
IDF55046950,2018-07-01,606
IDF55046950,2018-08-01,624
IDF55046950,2018-09-01,607
IDF55046950,2018-10-01,585
IDF55046950,2018-11-01,555
IDF55046950,2018-12-01,533
IDF55046950,2019-01-01,522
IDF55046950,2019-02-01,529
IDF55046950,2019-03-01,545
IDF55046950,2019-04-01,562
IDF55046950,2019-05-01,568
IDF55046950,2019-06-01,564
IDF55046950,2019-07-01,573
IDF55046950,2019-08-01,576
IDF55046950,2019-09-01,543
IDF55046950,2019-10-01,541
IDF55046950,2019-11-01,549
IDF55046950,2019-12-01,562
IDF55098051,2013-04-01,621
IDF55098051,2013-05-01,630
IDF55098051,2013-06-01,643
IDF55098051,2013-07-01,663
IDF55098051,2013-08-01,664
IDF55098051,2013-09-01,643
IDF55098051,2013-10-01,648
IDF55098051,2013-11-01,650
IDF55098051,2013-12-01,660
IDF55098051,2014-01-01,657
IDF55098051,2014-02-01,659
IDF55098051,2014-03-01,649
IDF55098051,2014-04-01,645
IDF55098051,2014-05-01,639
IDF55098051,2014-06-01,639
IDF55098051,2014-07-01,649
IDF55098051,2014-08-01,640
IDF55098051,2014-09-01,625
IDF55098051,2014-10-01,611
IDF55098051,2014-11-01,592
IDF55098051,2014-12-01,598
IDF55098051,2015-01-01,595
IDF55098051,2015-02-01,587
IDF55098051,2015-03-01,574
IDF55098051,2015-04-01,569
IDF55098051,2015-05-01,564
IDF55098051,2015-06-01,581
IDF55098051,2015-07-01,594
IDF55098051,2015-08-01,588
IDF55098051,2015-09-01,597
IDF55098051,2015-10-01,608
IDF55098051,2015-11-01,592
IDF55098051,2015-12-01,595
IDF55098051,2016-01-01,608
IDF55098051,2016-02-01,599
IDF55098051,2016-03-01,599
IDF55098051,2016-04-01,603
IDF55098051,2016-05-01,608
IDF55098051,2016-06-01,603
IDF55098051,2016-07-01,593
IDF55098051,2016-08-01,593
IDF55098051,2016-09-01,588
IDF55098051,2016-10-01,601
IDF55098051,2016-11-01,594
IDF55098051,2016-12-01,608
IDF55098051,2017-01-01,572
IDF55098051,2017-02-01,577
IDF55098051,2017-03-01,584
IDF55098051,2017-04-01,588
IDF55098051,2017-05-01,565
IDF55098051,2017-06-01,559
IDF55098051,2017-07-01,569
IDF55098051,2017-08-01,586
IDF55098051,2017-09-01,596
IDF55098051,2017-10-01,587
IDF55098051,2017-11-01,567
IDF55098051,2017-12-01,566
IDF55098051,2018-01-01,582
IDF55098051,2018-02-01,566
IDF55098051,2018-03-01,579
IDF55098051,2018-04-01,570
IDF55098051,2018-05-01,576
IDF55098051,2018-06-01,579
IDF55098051,2018-07-01,581
IDF55098051,2018-08-01,580
IDF55098051,2018-09-01,588
IDF55098051,2018-10-01,585
IDF55098051,2018-11-01,580
IDF55098051,2018-12-01,591
IDF55098051,2019-01-01,587
IDF55098051,2019-02-01,593
IDF55098051,2019-03-01,592
IDF55098051,2019-04-01,573
IDF55098051,2019-05-01,573
IDF55098051,2019-06-01,570
IDF55098051,2019-07-01,596
IDF55098051,2019-08-01,603
IDF55098051,2019-09-01,583
IDF55098051,2019-10-01,586
IDF55098051,2019-11-01,607
IDF55098051,2019-12-01,614
IDF55058850,2013-11-01,686
IDF55058850,2013-12-01,676
IDF55058850,2014-01-01,669
IDF55058850,2014-02-01,663
IDF55058850,2014-03-01,656
IDF55058850,2014-04-01,651
IDF55058850,2014-05-01,662
IDF55058850,2014-06-01,646
IDF55058850,2014-07-01,668
IDF55058850,2014-08-01,650
IDF55058850,2014-09-01,657
IDF55058850,2014-10-01,639
IDF55058850,2014-11-01,619
IDF55058850,2014-12-01,627
IDF55058850,2015-01-01,619
IDF55058850,2015-02-01,604
IDF55058850,2015-03-01,583
IDF55058850,2015-04-01,590
IDF55058850,2015-05-01,592
IDF55058850,2015-06-01,584
IDF55058850,2015-07-01,564
IDF55058850,2015-08-01,554
IDF55058850,2015-09-01,548
IDF55058850,2015-10-01,554
IDF55058850,2015-11-01,553
IDF55058850,2015-12-01,549
IDF55058850,2016-01-01,538
IDF55058850,2016-02-01,531
IDF55058850,2016-03-01,542
IDF55058850,2016-04-01,556
IDF55058850,2016-05-01,550
IDF55058850,2016-06-01,531
IDF55058850,2016-07-01,525
