ID,score_date
IDF55024092,2019-12-01
IDF55080153,2018-08-01
IDF55080153,2018-09-01
IDF55080153,2018-10-01
IDF55080153,2018-11-01
IDF55080153,2018-12-01
IDF55080153,2019-01-01
IDF55080153,2019-02-01
IDF55080153,2019-03-01
IDF55080153,2019-04-01
IDF55080153,2019-05-01
IDF55080153,2019-06-01
IDF55080153,2019-07-01
IDF55080153,2019-08-01
IDF55080153,2019-09-01
IDF55080153,2019-10-01
IDF55080153,2019-11-01
IDF55080153,2019-12-01
IDF55130358,2016-08-01
IDF55130358,2016-09-01
IDF55130358,2016-10-01
IDF55130358,2016-11-01
IDF55130358,2016-12-01
IDF55130358,2017-01-01
IDF55130358,2017-02-01
IDF55130358,2017-03-01
IDF55130358,2017-04-01
IDF55130358,2017-05-01
IDF55130358,2017-06-01
IDF55130358,2017-07-01
IDF55130358,2017-08-01
IDF55130358,2017-09-01
IDF55130358,2017-10-01
IDF55130358,2017-11-01
IDF55130358,2017-12-01
IDF55130358,2018-01-01
IDF55130358,2018-02-01
IDF55130358,2018-03-01
IDF55130358,2018-04-01
IDF55130358,2018-05-01
IDF55130358,2018-06-01
IDF55130358,2018-07-01
IDF55130358,2018-08-01
IDF55130358,2018-09-01
IDF55130358,2018-10-01
IDF55130358,2018-11-01
IDF55130358,2018-12-01
IDF55130358,2019-01-01
IDF55130358,2019-02-01
IDF55130358,2019-03-01
IDF55130358,2019-04-01
IDF55130358,2019-05-01
IDF55130358,2019-06-01
IDF55130358,2019-07-01
IDF55130358,2019-08-01
IDF55130358,2019-09-01
IDF55130358,2019-10-01
IDF55130358,2019-11-01
IDF55130358,2019-12-01
IDF55020771,2017-05-01
IDF55020771,2017-06-01
IDF55020771,2017-07-01
IDF55020771,2017-08-01
IDF55020771,2017-09-01
IDF55020771,2017-10-01
IDF55020771,2017-11-01
IDF55020771,2017-12-01
IDF55020771,2018-01-01
IDF55020771,2018-02-01
IDF55020771,2018-03-01
IDF55020771,2018-04-01
IDF55020771,2018-05-01
IDF55020771,2018-06-01
IDF55020771,2018-07-01
IDF55020771,2018-08-01
IDF55020771,2018-09-01
IDF55020771,2018-10-01
IDF55020771,2018-11-01
IDF55020771,2018-12-01
IDF55020771,2019-01-01
IDF55020771,2019-02-01
IDF55020771,2019-03-01
IDF55020771,2019-04-01
IDF55020771,2019-05-01
IDF55020771,2019-06-01
IDF55020771,2019-07-01
IDF55020771,2019-08-01
IDF55020771,2019-09-01
IDF55020771,2019-10-01
IDF55020771,2019-11-01
IDF55020771,2019-12-01
IDF55041727,2017-08-01
IDF55041727,2017-09-01
IDF55041727,2017-10-01
IDF55041727,2017-11-01
IDF55041727,2017-12-01
IDF55041727,2018-01-01
IDF55041727,2018-02-01
IDF55041727,2018-03-01
IDF55041727,2018-04-01
IDF55041727,2018-05-01
IDF55041727,2018-06-01
IDF55041727,2018-07-01
IDF55041727,2018-08-01
IDF55041727,2018-09-01
IDF55041727,2018-10-01
IDF55041727,2018-11-01
IDF55041727,2018-12-01
IDF55041727,2019-01-01
IDF55041727,2019-02-01
IDF55041727,2019-03-01
IDF55041727,2019-04-01
IDF55041727,2019-05-01
IDF55041727,2019-06-01
IDF55041727,2019-07-01
IDF55041727,2019-08-01
IDF55041727,2019-09-01
IDF55041727,2019-10-01
IDF55041727,2019-11-01
IDF55041727,2019-12-01
IDF54985264,2014-05-01
IDF54985264,2014-06-01
IDF54985264,2014-07-01
IDF54985264,2014-08-01
IDF54985264,2014-09-01
IDF54985264,2014-10-01
IDF54985264,2014-11-01
IDF54985264,2014-12-01
IDF54985264,2015-01-01
IDF54985264,2015-02-01
IDF54985264,2015-03-01
IDF54985264,2015-04-01
IDF54985264,2015-05-01
IDF54985264,2015-06-01
IDF54985264,2015-07-01
IDF54985264,2015-08-01
IDF54985264,2015-09-01
IDF54985264,2015-10-01
IDF54985264,2015-11-01
IDF54985264,2015-12-01
IDF54985264,2016-01-01
IDF54985264,2016-02-01
IDF54985264,2016-03-01
IDF54985264,2016-04-01
IDF54985264,2016-05-01
IDF54985264,2016-06-01
IDF54985264,2016-07-01
IDF54985264,2016-08-01
IDF54985264,2016-09-01
IDF54985264,2016-10-01
IDF54985264,2016-11-01
IDF54985264,2016-12-01
IDF54985264,2017-01-01
IDF54985264,2017-02-01
IDF54985264,2017-03-01
IDF54985264,2017-04-01
IDF54985264,2017-05-01
IDF54985264,2017-06-01
IDF54985264,2017-07-01
IDF54985264,2017-08-01
IDF54985264,2017-09-01
IDF54985264,2017-10-01
IDF54985264,2017-11-01
IDF54985264,2017-12-01
IDF54985264,2018-01-01
IDF54985264,2018-02-01
IDF54985264,2018-03-01
IDF54985264,2018-04-01
IDF54985264,2018-05-01
IDF54985264,2018-06-01
IDF54985264,2018-07-01
IDF54985264,2018-08-01
IDF54985264,2018-09-01
IDF54985264,2018-10-01
IDF54985264,2018-11-01
IDF54985264,2018-12-01
IDF54985264,2019-01-01
IDF54985264,2019-02-01
IDF54985264,2019-03-01
IDF54985264,2019-04-01
IDF54985264,2019-05-01
IDF54985264,2019-06-01
IDF54985264,2019-07-01
IDF54985264,2019-08-01
IDF54985264,2019-09-01
IDF54985264,2019-10-01
IDF54985264,2019-11-01
IDF54985264,2019-12-01
IDF54959866,2015-06-01
IDF54959866,2015-07-01
IDF54959866,2015-08-01
IDF54959866,2015-09-01
IDF54959866,2015-10-01
IDF54959866,2015-11-01
IDF54959866,2015-12-01
IDF54959866,2016-01-01
IDF54959866,2016-02-01
IDF54959866,2016-03-01
IDF54959866,2016-04-01
IDF54959866,2016-05-01
IDF54959866,2016-06-01
IDF54959866,2016-07-01
IDF54959866,2016-08-01
IDF54959866,2016-09-01
IDF54959866,2016-10-01
IDF54959866,2016-11-01
IDF54959866,2016-12-01
IDF54959866,2017-01-01
IDF54959866,2017-02-01
IDF54959866,2017-03-01
IDF54959866,2017-04-01
IDF54959866,2017-05-01
IDF54959866,2017-06-01
IDF54959866,2017-07-01
IDF54959866,2017-08-01
IDF54959866,2017-09-01
IDF54959866,2017-10-01
IDF54959866,2017-11-01
IDF54959866,2017-12-01
IDF54959866,2018-01-01
IDF54959866,2018-02-01
IDF54959866,2018-03-01
IDF54959866,2018-04-01
IDF54959866,2018-05-01
IDF54959866,2018-06-01
IDF54959866,2018-07-01
IDF54959866,2018-08-01
IDF54959866,2018-09-01
IDF54959866,2018-10-01
IDF54959866,2018-11-01
IDF54959866,2018-12-01
IDF54959866,2019-01-01
IDF54959866,2019-02-01
IDF54959866,2019-03-01
IDF54959866,2019-04-01
IDF54959866,2019-05-01
IDF54959866,2019-06-01
IDF54959866,2019-07-01
IDF54959866,2019-08-01
IDF54959866,2019-09-01
IDF54959866,2019-10-01
IDF54959866,2019-11-01
IDF54959866,2019-12-01
IDF55023710,2018-08-01
IDF55023710,2018-09-01
IDF55023710,2018-10-01
IDF55023710,2018-11-01
IDF55023710,2018-12-01
IDF55023710,2019-01-01
IDF55023710,2019-02-01
IDF55023710,2019-03-01
IDF55023710,2019-04-01
IDF55023710,2019-05-01
IDF55023710,2019-06-01
IDF55023710,2019-07-01
IDF55023710,2019-08-01
IDF55023710,2019-09-01
IDF55023710,2019-10-01
IDF55023710,2019-11-01
IDF55023710,2019-12-01
IDF55039450,2017-10-01
IDF55039450,2017-11-01
IDF55039450,2017-12-01
IDF55039450,2018-01-01
IDF55039450,2018-02-01
IDF55039450,2018-03-01
IDF55039450,2018-04-01
IDF55039450,2018-05-01
IDF55039450,2018-06-01
IDF55039450,2018-07-01
IDF55039450,2018-08-01
IDF55039450,2018-09-01
IDF55039450,2018-10-01
IDF55039450,2018-11-01
IDF55039450,2018-12-01
IDF55039450,2019-01-01
IDF55039450,2019-02-01
IDF55039450,2019-03-01
IDF55039450,2019-04-01
IDF55039450,2019-05-01
IDF55039450,2019-06-01
IDF55039450,2019-07-01
IDF55039450,2019-08-01
IDF55039450,2019-09-01
IDF55039450,2019-10-01
IDF55039450,2019-11-01
IDF55039450,2019-12-01
IDF55071044,2019-07-01
IDF55071044,2019-08-01
IDF55071044,2019-09-01
IDF55071044,2019-10-01
IDF55071044,2019-11-01
IDF55071044,2019-12-01
IDF55049923,2016-07-01
IDF55049923,2016-08-01
IDF55049923,2016-09-01
IDF55049923,2016-10-01
IDF55049923,2016-11-01
IDF55049923,2016-12-01
IDF55049923,2017-01-01
IDF55049923,2017-02-01
IDF55049923,2017-03-01
IDF55049923,2017-04-01
IDF55049923,2017-05-01
IDF55049923,2017-06-01
IDF55049923,2017-07-01
IDF55049923,2017-08-01
IDF55049923,2017-09-01
IDF55049923,2017-10-01
IDF55049923,2017-11-01
IDF55049923,2017-12-01
IDF55049923,2018-01-01
IDF55049923,2018-02-01
IDF55049923,2018-03-01
IDF55049923,2018-04-01
IDF55049923,2018-05-01
IDF55049923,2018-06-01
IDF55049923,2018-07-01
IDF55049923,2018-08-01
IDF55049923,2018-09-01
IDF55049923,2018-10-01
IDF55049923,2018-11-01
IDF55049923,2018-12-01
IDF55049923,2019-01-01
IDF55049923,2019-02-01
IDF55049923,2019-03-01
IDF55049923,2019-04-01
IDF55049923,2019-05-01
IDF55049923,2019-06-01
IDF55049923,2019-07-01
IDF55049923,2019-08-01
IDF55049923,2019-09-01
IDF55049923,2019-10-01
IDF55049923,2019-11-01
IDF55049923,2019-12-01
IDF55058395,2015-11-01
IDF55058395,2015-12-01
IDF55058395,2016-01-01
IDF55058395,2016-02-01
IDF55058395,2016-03-01
IDF55058395,2016-04-01
IDF55058395,2016-05-01
IDF55058395,2016-06-01
IDF55058395,2016-07-01
IDF55058395,2016-08-01
IDF55058395,2016-09-01
IDF55058395,2016-10-01
IDF55058395,2016-11-01
IDF55058395,2016-12-01
IDF55058395,2017-01-01
IDF55058395,2017-02-01
IDF55058395,2017-03-01
IDF55058395,2017-04-01
IDF55058395,2017-05-01
IDF55058395,2017-06-01
IDF55058395,2017-07-01
IDF55058395,2017-08-01
IDF55058395,2017-09-01
IDF55058395,2017-10-01
IDF55058395,2017-11-01
IDF55058395,2017-12-01
IDF55058395,2018-01-01
IDF55058395,2018-02-01
IDF55058395,2018-03-01
IDF55058395,2018-04-01
IDF55058395,2018-05-01
IDF55058395,2018-06-01
IDF55058395,2018-07-01
IDF55058395,2018-08-01
IDF55058395,2018-09-01
IDF55058395,2018-10-01
IDF55058395,2018-11-01
IDF55058395,2018-12-01
IDF55058395,2019-01-01
IDF55058395,2019-02-01
IDF55058395,2019-03-01
IDF55058395,2019-04-01
IDF55058395,2019-05-01
IDF55058395,2019-06-01
IDF55058395,2019-07-01
IDF55058395,2019-08-01
IDF55058395,2019-09-01
IDF55058395,2019-10-01
IDF55058395,2019-11-01
IDF55058395,2019-12-01
IDF54977262,2014-02-01
IDF54977262,2014-03-01
IDF54977262,2014-04-01
IDF54977262,2014-05-01
IDF54977262,2014-06-01
IDF54977262,2014-07-01
IDF54977262,2014-08-01
IDF54977262,2014-09-01
IDF54977262,2014-10-01
IDF54977262,2014-11-01
IDF54977262,2014-12-01
IDF54977262,2015-01-01
IDF54977262,2015-02-01
IDF54977262,2015-03-01
IDF54977262,2015-04-01
IDF54977262,2015-05-01
IDF54977262,2015-06-01
IDF54977262,2015-07-01
IDF54977262,2015-08-01
IDF54977262,2015-09-01
IDF54977262,2015-10-01
IDF54977262,2015-11-01
IDF54977262,2015-12-01
IDF54977262,2016-01-01
IDF54977262,2016-02-01
IDF54977262,2016-03-01
IDF54977262,2016-04-01
IDF54977262,2016-05-01
IDF54977262,2016-06-01
IDF54977262,2016-07-01
IDF54977262,2016-08-01
IDF54977262,2016-09-01
IDF54977262,2016-10-01
IDF54977262,2016-11-01
IDF54977262,2016-12-01
IDF54977262,2017-01-01
IDF54977262,2017-02-01
IDF54977262,2017-03-01
IDF54977262,2017-04-01
IDF54977262,2017-05-01
IDF54977262,2017-06-01
IDF54977262,2017-07-01
IDF54977262,2017-08-01
IDF54977262,2017-09-01
IDF54977262,2017-10-01
IDF54977262,2017-11-01
IDF54977262,2017-12-01
IDF54977262,2018-01-01
IDF54977262,2018-02-01
IDF54977262,2018-03-01
IDF54977262,2018-04-01
IDF54977262,2018-05-01
IDF54977262,2018-06-01
IDF54977262,2018-07-01
IDF54977262,2018-08-01
IDF54977262,2018-09-01
IDF54977262,2018-10-01
IDF54977262,2018-11-01
IDF54977262,2018-12-01
IDF54977262,2019-01-01
IDF54977262,2019-02-01
IDF54977262,2019-03-01
IDF54977262,2019-04-01
IDF54977262,2019-05-01
IDF54977262,2019-06-01
IDF54977262,2019-07-01
IDF54977262,2019-08-01
IDF54977262,2019-09-01
IDF54977262,2019-10-01
IDF54977262,2019-11-01
IDF54977262,2019-12-01
IDF55089839,2017-07-01
IDF55089839,2017-08-01
IDF55089839,2017-09-01
IDF55089839,2017-10-01
IDF55089839,2017-11-01
IDF55089839,2017-12-01
IDF55089839,2018-01-01
IDF55089839,2018-02-01
IDF55089839,2018-03-01
IDF55089839,2018-04-01
IDF55089839,2018-05-01
IDF55089839,2018-06-01
IDF55089839,2018-07-01
IDF55089839,2018-08-01
IDF55089839,2018-09-01
IDF55089839,2018-10-01
IDF55089839,2018-11-01
IDF55089839,2018-12-01
IDF55089839,2019-01-01
IDF55089839,2019-02-01
IDF55089839,2019-03-01
IDF55089839,2019-04-01
IDF55089839,2019-05-01
IDF55089839,2019-06-01
IDF55089839,2019-07-01
IDF55089839,2019-08-01
IDF55089839,2019-09-01
IDF55089839,2019-10-01
IDF55089839,2019-11-01
IDF55089839,2019-12-01
IDF54934219,2014-12-01
IDF54934219,2015-01-01
IDF54934219,2015-02-01
IDF54934219,2015-03-01
IDF54934219,2015-04-01
IDF54934219,2015-05-01
IDF54934219,2015-06-01
IDF54934219,2015-07-01
IDF54934219,2015-08-01
IDF54934219,2015-09-01
IDF54934219,2015-10-01
IDF54934219,2015-11-01
IDF54934219,2015-12-01
IDF54934219,2016-01-01
IDF54934219,2016-02-01
IDF54934219,2016-03-01
IDF54934219,2016-04-01
IDF54934219,2016-05-01
IDF54934219,2016-06-01
IDF54934219,2016-07-01
IDF54934219,2016-08-01
IDF54934219,2016-09-01
IDF54934219,2016-10-01
IDF54934219,2016-11-01
IDF54934219,2016-12-01
IDF54934219,2017-01-01
IDF54934219,2017-02-01
IDF54934219,2017-03-01
IDF54934219,2017-04-01
IDF54934219,2017-05-01
IDF54934219,2017-06-01
IDF54934219,2017-07-01
IDF54934219,2017-08-01
IDF54934219,2017-09-01
IDF54934219,2017-10-01
IDF54934219,2017-11-01
IDF54934219,2017-12-01
IDF54934219,2018-01-01
IDF54934219,2018-02-01
IDF54934219,2018-03-01
IDF54934219,2018-04-01
IDF54934219,2018-05-01
IDF54934219,2018-06-01
IDF54934219,2018-07-01
IDF54934219,2018-08-01
IDF54934219,2018-09-01
IDF54934219,2018-10-01
IDF54934219,2018-11-01
IDF54934219,2018-12-01
IDF54934219,2019-01-01
IDF54934219,2019-02-01
IDF54934219,2019-03-01
IDF54934219,2019-04-01
IDF54934219,2019-05-01
IDF54934219,2019-06-01
IDF54934219,2019-07-01
IDF54934219,2019-08-01
IDF54934219,2019-09-01
IDF54934219,2019-10-01
IDF54934219,2019-11-01
IDF54934219,2019-12-01
IDF54990213,2015-02-01
IDF54990213,2015-03-01
IDF54990213,2015-04-01
IDF54990213,2015-05-01
IDF54990213,2015-06-01
IDF54990213,2015-07-01
IDF54990213,2015-08-01
IDF54990213,2015-09-01
IDF54990213,2015-10-01
IDF54990213,2015-11-01
IDF54990213,2015-12-01
IDF54990213,2016-01-01
IDF54990213,2016-02-01
IDF54990213,2016-03-01
IDF54990213,2016-04-01
IDF54990213,2016-05-01
IDF54990213,2016-06-01
IDF54990213,2016-07-01
IDF54990213,2016-08-01
IDF54990213,2016-09-01
IDF54990213,2016-10-01
IDF54990213,2016-11-01
IDF54990213,2016-12-01
IDF54990213,2017-01-01
IDF54990213,2017-02-01
IDF54990213,2017-03-01
IDF54990213,2017-04-01
IDF54990213,2017-05-01
IDF54990213,2017-06-01
IDF54990213,2017-07-01
IDF54990213,2017-08-01
IDF54990213,2017-09-01
IDF54990213,2017-10-01
IDF54990213,2017-11-01
IDF54990213,2017-12-01
IDF54990213,2018-01-01
IDF54990213,2018-02-01
IDF54990213,2018-03-01
IDF54990213,2018-04-01
IDF54990213,2018-05-01
IDF54990213,2018-06-01
IDF54990213,2018-07-01
IDF54990213,2018-08-01
IDF54990213,2018-09-01
IDF54990213,2018-10-01
IDF54990213,2018-11-01
IDF54990213,2018-12-01
IDF54990213,2019-01-01
IDF54990213,2019-02-01
IDF54990213,2019-03-01
IDF54990213,2019-04-01
IDF54990213,2019-05-01
IDF54990213,2019-06-01
IDF54990213,2019-07-01
IDF54990213,2019-08-01
IDF54990213,2019-09-01
IDF54990213,2019-10-01
IDF54990213,2019-11-01
IDF54990213,2019-12-01
IDF54948496,2013-10-01
IDF54948496,2013-11-01
IDF54948496,2013-12-01
IDF54948496,2014-01-01
IDF54948496,2014-02-01
IDF54948496,2014-03-01
IDF54948496,2014-04-01
IDF54948496,2014-05-01
IDF54948496,2014-06-01
IDF54948496,2014-07-01
IDF54948496,2014-08-01
IDF54948496,2014-09-01
IDF54948496,2014-10-01
IDF54948496,2014-11-01
IDF54948496,2014-12-01
IDF54948496,2015-01-01
IDF54948496,2015-02-01
IDF54948496,2015-03-01
IDF54948496,2015-04-01
IDF54948496,2015-05-01
IDF54948496,2015-06-01
IDF54948496,2015-07-01
IDF54948496,2015-08-01
IDF54948496,2015-09-01
IDF54948496,2015-10-01
IDF54948496,2015-11-01
IDF54948496,2015-12-01
IDF54948496,2016-01-01
IDF54948496,2016-02-01
IDF54948496,2016-03-01
IDF54948496,2016-04-01
IDF54948496,2016-05-01
IDF54948496,2016-06-01
IDF54948496,2016-07-01
IDF54948496,2016-08-01
IDF54948496,2016-09-01
IDF54948496,2016-10-01
IDF54948496,2016-11-01
IDF54948496,2016-12-01
IDF54948496,2017-01-01
IDF54948496,2017-02-01
IDF54948496,2017-03-01
IDF54948496,2017-04-01
IDF54948496,2017-05-01
IDF54948496,2017-06-01
IDF54948496,2017-07-01
IDF54948496,2017-08-01
IDF54948496,2017-09-01
IDF54948496,2017-10-01
IDF54948496,2017-11-01
IDF54948496,2017-12-01
IDF54948496,2018-01-01
IDF54948496,2018-02-01
IDF54948496,2018-03-01
IDF54948496,2018-04-01
IDF54948496,2018-05-01
IDF54948496,2018-06-01
IDF54948496,2018-07-01
IDF54948496,2018-08-01
IDF54948496,2018-09-01
IDF54948496,2018-10-01
IDF54948496,2018-11-01
IDF54948496,2018-12-01
IDF54948496,2019-01-01
IDF54948496,2019-02-01
IDF54948496,2019-03-01
IDF54948496,2019-04-01
IDF54948496,2019-05-01
IDF54948496,2019-06-01
IDF54948496,2019-07-01
IDF54948496,2019-08-01
IDF54948496,2019-09-01
IDF54948496,2019-10-01
IDF54948496,2019-11-01
IDF54948496,2019-12-01
IDF55112123,2019-04-01
IDF55112123,2019-05-01
IDF55112123,2019-06-01
IDF55112123,2019-07-01
IDF55112123,2019-08-01
IDF55112123,2019-09-01
IDF55112123,2019-10-01
IDF55112123,2019-11-01
IDF55112123,2019-12-01
IDF55005691,2014-12-01
IDF55005691,2015-01-01
IDF55005691,2015-02-01
IDF55005691,2015-03-01
IDF55005691,2015-04-01
IDF55005691,2015-05-01
IDF55005691,2015-06-01
IDF55005691,2015-07-01
IDF55005691,2015-08-01
IDF55005691,2015-09-01
IDF55005691,2015-10-01
IDF55005691,2015-11-01
IDF55005691,2015-12-01
IDF55005691,2016-01-01
IDF55005691,2016-02-01
IDF55005691,2016-03-01
IDF55005691,2016-04-01
IDF55005691,2016-05-01
IDF55005691,2016-06-01
IDF55005691,2016-07-01
IDF55005691,2016-08-01
IDF55005691,2016-09-01
IDF55005691,2016-10-01
IDF55005691,2016-11-01
IDF55005691,2016-12-01
IDF55005691,2017-01-01
IDF55005691,2017-02-01
IDF55005691,2017-03-01
IDF55005691,2017-04-01
IDF55005691,2017-05-01
IDF55005691,2017-06-01
IDF55005691,2017-07-01
IDF55005691,2017-08-01
IDF55005691,2017-09-01
IDF55005691,2017-10-01
IDF55005691,2017-11-01
IDF55005691,2017-12-01
IDF55005691,2018-01-01
IDF55005691,2018-02-01
IDF55005691,2018-03-01
IDF55005691,2018-04-01
IDF55005691,2018-05-01
IDF55005691,2018-06-01
IDF55005691,2018-07-01
IDF55005691,2018-08-01
IDF55005691,2018-09-01
IDF55005691,2018-10-01
IDF55005691,2018-11-01
IDF55005691,2018-12-01
IDF55005691,2019-01-01
IDF55005691,2019-02-01
IDF55005691,2019-03-01
IDF55005691,2019-04-01
IDF55005691,2019-05-01
IDF55005691,2019-06-01
IDF55005691,2019-07-01
IDF55005691,2019-08-01
IDF55005691,2019-09-01
IDF55005691,2019-10-01
IDF55005691,2019-11-01
IDF55005691,2019-12-01
IDF54926027,2015-02-01
IDF54926027,2015-03-01
IDF54926027,2015-04-01
IDF54926027,2015-05-01
IDF54926027,2015-06-01
IDF54926027,2015-07-01
IDF54926027,2015-08-01
IDF54926027,2015-09-01
IDF54926027,2015-10-01
IDF54926027,2015-11-01
IDF54926027,2015-12-01
IDF54926027,2016-01-01
IDF54926027,2016-02-01
IDF54926027,2016-03-01
IDF54926027,2016-04-01
IDF54926027,2016-05-01
IDF54926027,2016-06-01
IDF54926027,2016-07-01
IDF54926027,2016-08-01
IDF54926027,2016-09-01
IDF54926027,2016-10-01
IDF54926027,2016-11-01
IDF54926027,2016-12-01
IDF54926027,2017-01-01
IDF54926027,2017-02-01
IDF54926027,2017-03-01
IDF54926027,2017-04-01
IDF54926027,2017-05-01
IDF54926027,2017-06-01
IDF54926027,2017-07-01
IDF54926027,2017-08-01
IDF54926027,2017-09-01
IDF54926027,2017-10-01
IDF54926027,2017-11-01
IDF54926027,2017-12-01
IDF54926027,2018-01-01
IDF54926027,2018-02-01
IDF54926027,2018-03-01
IDF54926027,2018-04-01
IDF54926027,2018-05-01
IDF54926027,2018-06-01
IDF54926027,2018-07-01
IDF54926027,2018-08-01
IDF54926027,2018-09-01
IDF54926027,2018-10-01
IDF54926027,2018-11-01
IDF54926027,2018-12-01
IDF54926027,2019-01-01
IDF54926027,2019-02-01
IDF54926027,2019-03-01
IDF54926027,2019-04-01
IDF54926027,2019-05-01
IDF54926027,2019-06-01
IDF54926027,2019-07-01
IDF54926027,2019-08-01
IDF54926027,2019-09-01
IDF54926027,2019-10-01
IDF54926027,2019-11-01
IDF54926027,2019-12-01
IDF54919183,2017-01-01
IDF54919183,2017-02-01
IDF54919183,2017-03-01
IDF54919183,2017-04-01
IDF54919183,2017-05-01
IDF54919183,2017-06-01
IDF54919183,2017-07-01
IDF54919183,2017-08-01
IDF54919183,2017-09-01
IDF54919183,2017-10-01
IDF54919183,2017-11-01
IDF54919183,2017-12-01
IDF54919183,2018-01-01
IDF54919183,2018-02-01
IDF54919183,2018-03-01
IDF54919183,2018-04-01
IDF54919183,2018-05-01
IDF54919183,2018-06-01
IDF54919183,2018-07-01
IDF54919183,2018-08-01
IDF54919183,2018-09-01
IDF54919183,2018-10-01
IDF54919183,2018-11-01
IDF54919183,2018-12-01
IDF54919183,2019-01-01
IDF54919183,2019-02-01
IDF54919183,2019-03-01
IDF54919183,2019-04-01
IDF54919183,2019-05-01
IDF54919183,2019-06-01
IDF54919183,2019-07-01
IDF54919183,2019-08-01
IDF54919183,2019-09-01
IDF54919183,2019-10-01
IDF54919183,2019-11-01
IDF54919183,2019-12-01
IDF54926055,2019-11-01
IDF54926055,2019-12-01
IDF54980173,2018-01-01
IDF54980173,2018-02-01
IDF54980173,2018-03-01
IDF54980173,2018-04-01
IDF54980173,2018-05-01
IDF54980173,2018-06-01
IDF54980173,2018-07-01
IDF54980173,2018-08-01
IDF54980173,2018-09-01
IDF54980173,2018-10-01
IDF54980173,2018-11-01
IDF54980173,2018-12-01
IDF54980173,2019-01-01
IDF54980173,2019-02-01
IDF54980173,2019-03-01
IDF54980173,2019-04-01
IDF54980173,2019-05-01
IDF54980173,2019-06-01
IDF54980173,2019-07-01
IDF54980173,2019-08-01
IDF54980173,2019-09-01
IDF54980173,2019-10-01
IDF54980173,2019-11-01
IDF54980173,2019-12-01
IDF55133271,2018-10-01
IDF55133271,2018-11-01
IDF55133271,2018-12-01
IDF55133271,2019-01-01
IDF55133271,2019-02-01
IDF55133271,2019-03-01
IDF55133271,2019-04-01
IDF55133271,2019-05-01
IDF55133271,2019-06-01
IDF55133271,2019-07-01
IDF55133271,2019-08-01
IDF55133271,2019-09-01
IDF55133271,2019-10-01
IDF55133271,2019-11-01
IDF55133271,2019-12-01
IDF54984743,2013-08-01
IDF54984743,2013-09-01
IDF54984743,2013-10-01
IDF54984743,2013-11-01
IDF54984743,2013-12-01
IDF54984743,2014-01-01
IDF54984743,2014-02-01
IDF54984743,2014-03-01
IDF54984743,2014-04-01
IDF54984743,2014-05-01
IDF54984743,2014-06-01
IDF54984743,2014-07-01
IDF54984743,2014-08-01
IDF54984743,2014-09-01
IDF54984743,2014-10-01
IDF54984743,2014-11-01
IDF54984743,2014-12-01
IDF54984743,2015-01-01
IDF54984743,2015-02-01
IDF54984743,2015-03-01
IDF54984743,2015-04-01
IDF54984743,2015-05-01
IDF54984743,2015-06-01
IDF54984743,2015-07-01
IDF54984743,2015-08-01
IDF54984743,2015-09-01
IDF54984743,2015-10-01
IDF54984743,2015-11-01
IDF54984743,2015-12-01
IDF54984743,2016-01-01
IDF54984743,2016-02-01
IDF54984743,2016-03-01
IDF54984743,2016-04-01
IDF54984743,2016-05-01
IDF54984743,2016-06-01
IDF54984743,2016-07-01
IDF54984743,2016-08-01
IDF54984743,2016-09-01
IDF54984743,2016-10-01
IDF54984743,2016-11-01
IDF54984743,2016-12-01
IDF54984743,2017-01-01
IDF54984743,2017-02-01
IDF54984743,2017-03-01
IDF54984743,2017-04-01
IDF54984743,2017-05-01
IDF54984743,2017-06-01
IDF54984743,2017-07-01
IDF54984743,2017-08-01
IDF54984743,2017-09-01
IDF54984743,2017-10-01
IDF54984743,2017-11-01
IDF54984743,2017-12-01
IDF54984743,2018-01-01
IDF54984743,2018-02-01
IDF54984743,2018-03-01
IDF54984743,2018-04-01
IDF54984743,2018-05-01
IDF54984743,2018-06-01
IDF54984743,2018-07-01
IDF54984743,2018-08-01
IDF54984743,2018-09-01
IDF54984743,2018-10-01
IDF54984743,2018-11-01
IDF54984743,2018-12-01
IDF54984743,2019-01-01
IDF54984743,2019-02-01
IDF54984743,2019-03-01
IDF54984743,2019-04-01
IDF54984743,2019-05-01
IDF54984743,2019-06-01
IDF54984743,2019-07-01
IDF54984743,2019-08-01
IDF54984743,2019-09-01
IDF54984743,2019-10-01
IDF54984743,2019-11-01
IDF54984743,2019-12-01
IDF55022854,2016-01-01
IDF55022854,2016-02-01
IDF55022854,2016-03-01
IDF55022854,2016-04-01
IDF55022854,2016-05-01
IDF55022854,2016-06-01
IDF55022854,2016-07-01
IDF55022854,2016-08-01
IDF55022854,2016-09-01
IDF55022854,2016-10-01
IDF55022854,2016-11-01
IDF55022854,2016-12-01
IDF55022854,2017-01-01
IDF55022854,2017-02-01
IDF55022854,2017-03-01
IDF55022854,2017-04-01
IDF55022854,2017-05-01
IDF55022854,2017-06-01
IDF55022854,2017-07-01
IDF55022854,2017-08-01
IDF55022854,2017-09-01
IDF55022854,2017-10-01
IDF55022854,2017-11-01
IDF55022854,2017-12-01
IDF55022854,2018-01-01
IDF55022854,2018-02-01
IDF55022854,2018-03-01
IDF55022854,2018-04-01
IDF55022854,2018-05-01
IDF55022854,2018-06-01
IDF55022854,2018-07-01
IDF55022854,2018-08-01
IDF55022854,2018-09-01
IDF55022854,2018-10-01
IDF55022854,2018-11-01
