user_id,days_since_last_order,order_frequency_month,order_frequency_week,avg_order_value,median_order_value,total_spent_last_month,total_spent_last_week,discount_usage_rate,last_coffee_type,preferred_roast,milk_preference,seasonal_menu_tried,coffee_bean_origin,last_drink_size,subscription_status,app_opens_per_week,notifications_enabled,review_rating_last_10,review_rating_last_1,app_crashes_last_month,seasons,days_since_last_promo,phone_type,coffee_preference_change,geo_location,churn
user_04365,5.0,7.436036211845706,1.985938963111238,778.719314039352,470.18257512144487,3554.7521847145545,857.5031127663829,0.16787026341155473,arabica,light,almond,0.0,guatemala,large,none,7.7132058952554114,0.0,3.3440946889095606,2.4338886741138226,1.0,autumn,86.0,android,0.0,geo_64,0
user_06999,4.0,7.881858235117216,1.8096616073186502,1172.7933549575537,341.67815046836074,2335.0409391348753,800.5288031009225,0.5978123288238335,robusta,dark,none,1.0,,small,none,11.564325625850582,0.0,4.445655769775127,1.9253625076907226,0.0,summer,10.0,android,,geo_1,0
user_00423,3.0,,1.4080674246239393,867.021917101934,,3013.239279340895,549.40215715117,0.3332931619555292,arabica,light,skim,0.0,colombia,medium,basic,10.302679758373081,1.0,3.627845758915723,,0.0,autumn,22.0,ios,0.0,geo_61,0
user_00280,11.0,1.9622008512579647,0.32726317938551064,738.6923360648133,496.9577949117544,942.8268720819055,199.43846131909436,0.33492039540146373,arabica,medium,,1.0,brazil,medium,none,7.0591888928880815,0.0,4.9633753680082044,2.6039591326656124,0.0,autumn,6.0,ios,0.0,geo_2,0
user_01904,6.0,2.204397009475876,0.6552912128385336,544.0656028191138,393.57642502638674,733.0798290463842,,0.09623234424323798,arabica,medium,none,0.0,ethiopia,medium,none,6.801854166085029,0.0,4.036911570457644,2.731322475910746,1.0,summer,46.0,,1.0,geo_1,0
user_00595,3.0,2.601296300634928,0.6688942297654835,,237.58154344824933,689.7446152531354,118.07563531874487,0.1929465327344654,arabica,medium,oat,0.0,ethiopia,medium,none,4.036822776626355,1.0,4.152136458401525,5.741146948277542,4.0,summer,18.0,android,0.0,geo_90,1
user_08965,5.0,3.740306965189037,0.9365914782976115,1086.6814792860696,348.49917680676896,1074.9762766357312,255.24258417409513,0.5123534650368691,blend,light,skim,1.0,vietnam,medium,basic,10.444183802972235,1.0,4.182293376135947,5.562709342196035,0.0,summer,48.0,ios,0.0,geo_21,0
user_03917,2.0,7.4497444787019695,1.839483941089227,863.4851261938185,529.8188240944384,4156.405066812068,,0.25352325966899764,robusta,light,none,1.0,kenya,,premium,13.139102347355664,0.0,5.454113940618526,4.6207823443604985,1.0,winter,0.0,android,0.0,geo_50,0
user_06142,0.0,,0.2703756705825757,300.3738992477045,153.70478864990335,80.6900661043272,,0.6865314820852502,blend,medium,oat,1.0,brazil,medium,premium,2.862082991841536,0.0,,4.1256471390401055,1.0,summer,7.0,ios,1.0,geo_68,0
user_05661,0.0,4.029965066029902,0.7741550129206032,378.8785004660517,311.8021912833213,1454.3840838726007,174.29883265286412,0.27334627833841746,arabica,medium,almond,1.0,guatemala,large,basic,8.902539166161601,1.0,5.537371506705689,2.319408921591876,0.0,summer,27.0,ios,0.0,geo_42,0
user_05778,8.0,1.6001664429076219,0.31789003255036236,798.995944494931,279.2171314427091,501.9141234608917,107.7075105915823,0.22075522955341556,robusta,dark,whole,1.0,colombia,medium,premium,4.811641959562245,1.0,,4.518410591934357,0.0,spring,17.0,android,0.0,geo_69,0
user_03618,7.0,8.227126331568645,1.9416282767166753,212.67579017468293,168.29020480466954,1330.837782169333,424.58132082679515,0.29713731190803466,arabica,medium,oat,0.0,guatemala,medium,pro,25.101862759298054,0.0,4.172466854096499,5.594058528513062,0.0,winter,2.0,ios,0.0,geo_3,0
user_06845,1.0,1.1787387066409636,0.059869216526802604,1068.99031450812,421.74841296256204,564.5050421366369,21.956116127794402,0.2574927661440983,blend,medium,soy,1.0,brazil,medium,basic,,1.0,4.986375531153964,1.3314863075361698,2.0,autumn,2.0,android,0.0,geo_2,0
user_00839,,2.393914655408154,0.6587123295767325,103.66411165289,55.2884514710509,135.20339199230327,45.347693249530494,0.38428958508678773,arabica,medium,oat,0.0,kenya,medium,none,,1.0,3.844866126534096,5.344879238978235,1.0,spring,33.0,android,1.0,geo_21,0
user_04596,6.0,2.6594524292074597,0.5209482614808544,437.0242594983442,,685.780336516779,129.23704706839942,0.33808496729145454,robusta,light,oat,0.0,colombia,large,none,4.518795352532626,1.0,5.381592382562956,5.4161473364714885,2.0,spring,2.0,ios,0.0,geo_2,0
user_02659,5.0,1.429017997652765,0.4503106601287503,753.8355758282786,324.97945780300796,519.0408737695802,140.2884226062946,,arabica,light,,1.0,guatemala,large,none,3.549523031982161,0.0,2.870857347232581,5.258979989240695,2.0,spring,4.0,ios,0.0,geo_3,0
user_00141,1.0,3.2687184949936285,0.7838941393405178,899.6984763342749,271.2871419719303,757.2065690053596,193.88123546537338,0.12649368766136543,arabica,medium,none,0.0,brazil,medium,none,4.632232576764872,1.0,3.9275503073140947,3.4897912151503627,1.0,winter,,android,0.0,geo_2,0
user_02597,3.0,3.090061695545767,0.862386077967671,694.6030895772607,252.62278410911762,780.5120816001167,250.59776375707207,0.11654462992078493,robusta,dark,oat,1.0,vietnam,large,premium,8.513268279064498,1.0,3.7334440031739153,3.7427152352187805,1.0,summer,22.0,ios,1.0,geo_3,0
user_06701,6.0,2.7778876493594944,0.675772858001384,393.2732266715538,,801.0510269160053,212.08860214671319,0.14536933509532882,arabica,medium,whole,1.0,colombia,large,none,10.371871454677752,0.0,3.1785733152466715,3.7735389956017755,3.0,winter,7.0,android,0.0,,0
user_08345,6.0,2.219473858941112,0.5140634629957009,789.3868181293666,,1477.8316390532266,208.56884512042566,0.25395246706763314,arabica,medium,none,1.0,brazil,small,pro,3.7232940341761798,1.0,4.7686256723876115,3.950142146475946,3.0,winter,9.0,ios,1.0,geo_90,0
user_01377,3.0,1.959956507994348,0.6179218778601367,714.944532992392,241.2462356131389,560.2164682385427,160.0031150639333,0.7024985151810649,arabica,medium,skim,0.0,,small,none,6.683628135795134,0.0,4.562299566408574,2.0278302774712835,0.0,spring,17.0,ios,,geo_94,0
user_03674,,3.2535231935988485,0.7377974769486171,384.52729296080093,119.62112025454331,319.07148706291827,110.44611020759666,0.7432538060698377,arabica,light,oat,1.0,guatemala,medium,none,,1.0,3.4674139796119343,,0.0,autumn,16.0,ios,0.0,geo_94,0
user_09166,9.0,1.1619595422630546,0.34793504516461365,819.1114968597352,,332.6984784937522,102.15746467497216,0.17153314269792824,arabica,medium,almond,1.0,guatemala,medium,none,5.751335153166347,0.0,3.3163905718624775,4.61943590293075,2.0,spring,8.0,ios,0.0,geo_3,0
user_10340,3.0,7.88948568518663,1.9994297894537798,3762.2556844575106,1144.017223545229,7506.333688844865,1606.0002604934427,0.06819849393595105,robusta,medium,almond,0.0,ethiopia,large,,3.8810647702514975,1.0,5.312334595137109,4.961338765270936,1.0,spring,3.0,android,0.0,geo_34,0
user_06362,1.0,2.385069351748166,0.46530459517565176,802.9476300084897,418.06626877927636,966.7303842091748,202.46266815509154,0.1336754792142971,arabica,dark,skim,0.0,vietnam,small,none,6.798129467733219,1.0,5.44078877728,5.244036841217425,0.0,summer,1.0,ios,0.0,geo_1,0
user_09783,13.0,2.4694602746670014,0.7255094018110331,201.2422506541515,154.73094969096752,415.4493884011839,113.27266009517817,0.4278015191497257,robusta,dark,,,kenya,large,basic,6.48173308021226,1.0,4.624934827779403,3.6317018933391654,0.0,summer,,android,0.0,geo_13,0
user_04741,0.0,2.282152169749822,0.5223746946635848,1310.5254179247238,414.30848091149505,999.0651038563668,199.7585766681384,0.3859043807042509,,medium,almond,1.0,brazil,small,none,5.286210893157538,,4.3909438824518965,2.7159008433548006,,summer,19.0,ios,0.0,geo_20,0
user_03808,0.0,2.108408656654658,0.5265932014063128,1416.371273571881,670.4600115949307,1152.1142098579353,379.25624893273584,0.12738964104649944,arabica,light,soy,1.0,brazil,small,basic,0.0,0.0,3.7276063500380565,,0.0,autumn,79.0,ios,0.0,geo_16,0
user_01138,,7.81559855046268,1.6468400335789368,1806.4920851134923,,4033.9156200136968,844.5168453823378,0.17274547376053212,arabica,medium,whole,1.0,colombia,medium,pro,21.049791665937168,0.0,4.836383325609085,3.167135537845838,,spring,3.0,ios,0.0,geo_1,0
user_02257,,0.2050609145041421,0.12762379796568735,194.48009230577446,79.75265572975977,18.44368287135144,9.60943535613785,0.18813487039840102,arabica,light,,1.0,colombia,large,none,9.837007772848658,1.0,3.7910754068887167,6.006650481119609,0.0,winter,18.0,ios,0.0,geo_2,0
user_07374,0.0,3.5902215104569564,0.8290129168104245,1631.339847515624,742.5138451633029,2430.482355238289,710.1529309560087,0.2592565200719818,arabica,medium,almond,0.0,ethiopia,medium,basic,19.20296396316863,1.0,3.478950922496048,5.317543315162682,0.0,summer,32.0,web,0.0,geo_87,0
user_09499,1.0,6.71236033890731,1.647021875749386,1526.1402201037088,,2539.233542138738,787.6113338768249,0.06462530236292037,robusta,medium,soy,0.0,kenya,medium,premium,17.3746991752986,1.0,3.368178910111778,4.4246219789986725,1.0,autumn,32.0,ios,0.0,geo_3,0
user_01787,4.0,2.1727197551111166,0.5263509668685095,1079.7706511034762,492.2966724510701,1150.817581839537,210.9256112467899,0.36494681744036167,blend,dark,none,1.0,ethiopia,large,basic,8.197481916142769,1.0,3.39475279549792,5.0987159358667355,1.0,winter,8.0,ios,0.0,geo_54,0
user_03938,,4.069931408329799,1.02250441709332,2078.160560953781,771.1269232998596,3146.3163834995407,788.7228295627945,0.11934943603010595,arabica,medium,oat,1.0,vietnam,large,none,,0.0,4.054500767445858,3.581098655438867,2.0,spring,14.0,ios,,geo_1,0
user_08410,2.0,4.729984005830156,0.9798463724885261,1060.1272177818498,320.93366308143777,1524.1417530558615,276.44075272784914,0.23076920853416585,robusta,dark,soy,1.0,colombia,medium,basic,8.658876740795241,1.0,,4.487498573556586,2.0,autumn,72.0,,0.0,geo_2,0
user_04646,5.0,7.135781523006623,1.4576140089712257,822.983448944191,503.35546570163376,3633.905258487947,520.881167129548,0.41267763819217573,blend,light,none,1.0,vietnam,medium,none,12.613828841070841,1.0,4.024959071065292,2.339422918364127,1.0,,36.0,web,,geo_96,0
user_07568,,4.345312031442472,0.9298496089642072,845.7567054137693,363.71545207111353,1774.4073227665344,376.1137942899966,0.4282725604730845,robusta,medium,whole,1.0,ethiopia,large,none,0.0,0.0,5.033900932598073,3.8925335085128006,0.0,autumn,46.0,android,0.0,geo_16,0
user_00459,0.0,4.51791571203354,1.2302945449203009,1234.297894978675,435.42384831323255,2048.5053577673307,599.0763510397826,0.20998378963958045,robusta,medium,whole,1.0,,medium,pro,19.730740863669325,0.0,,4.709312914129582,1.0,autumn,19.0,web,0.0,geo_70,0
user_06115,6.0,4.428711569839883,0.9630549552313111,808.1727935056549,374.4728983205211,1797.5722187410552,272.31075713916414,0.10347682018891335,robusta,dark,none,1.0,brazil,medium,none,10.681471362018247,1.0,3.979071266116814,4.81888959458188,3.0,summer,0.0,ios,0.0,geo_52,0
user_07821,2.0,3.194351740194544,0.9982479843822217,,657.0491632888887,2403.5692801698806,,0.1810538805538451,blend,dark,whole,1.0,brazil,medium,basic,8.94795078917765,1.0,3.760335163048256,1.0720428376785391,3.0,summer,15.0,android,1.0,geo_2,0
user_09973,0.0,0.19686401009554413,0.04123526060942879,382.00229384738657,221.8280243626501,50.51051293538988,7.39863936595373,0.42905704568448116,robusta,light,,,guatemala,small,none,,0.0,4.6796680081959785,3.7892335457745854,2.0,autumn,0.0,web,0.0,geo_2,0
user_00948,10.0,6.702480817360105,1.5988947183989675,175.6317459642503,94.85463230787063,,145.70932617046256,0.687427505896186,blend,medium,whole,1.0,guatemala,large,none,9.653921868648332,0.0,4.13702175050817,4.029046936747698,0.0,autumn,7.0,android,0.0,geo_96,0
user_03700,4.0,0.748982886803794,0.10823029377451096,637.6755375364307,213.48733098815043,603.0776983649857,18.750514773683484,0.33228603662262257,arabica,light,skim,1.0,ethiopia,medium,premium,141.17012403278542,0.0,4.43638506750372,5.714127796338883,,autumn,4.0,android,0.0,geo_39,0
user_01336,,2.3947745555402618,0.7049269301316955,1681.6051862356253,491.3212366621787,1387.8204024736567,311.7446690787669,0.31470291698136343,arabica,dark,skim,1.0,guatemala,medium,basic,2.295366551007453,0.0,3.768704023623279,5.883975092283569,,autumn,0.0,ios,0.0,geo_1,0
user_06370,5.0,9.988996985323785,2.2307378570183163,712.6543460537266,292.7110039665176,3503.202352768386,,0.18100596316867015,arabica,medium,whole,1.0,brazil,large,none,9.419788720018175,1.0,3.825539350710512,3.7926970415294057,0.0,winter,24.0,web,0.0,geo_81,0
user_04628,5.0,1.8801401109943265,0.39992880433944306,,168.30680857583104,254.40599461568178,58.15696870872949,0.39210658152043043,blend,medium,almond,0.0,colombia,large,basic,4.436011711653196,1.0,3.368625654619914,4.789933058843672,,spring,9.0,ios,0.0,geo_30,1
user_07358,1.0,3.0588429503540837,,1310.3202886411498,409.1947892913447,1087.3117189827067,262.4581225720071,0.10552893130475986,robusta,medium,none,1.0,vietnam,small,premium,7.447904220949834,1.0,,2.2082511342161775,1.0,winter,3.0,android,,geo_1,0
user_06286,10.0,1.3516908954017202,0.21983095083473786,353.3087614877066,176.73558533138277,198.13711149205406,41.391805946720815,0.17903442787622215,arabica,light,whole,1.0,colombia,large,none,15.104714706084101,0.0,3.902611117651701,2.5610231186796426,0.0,autumn,7.0,android,0.0,geo_3,0
user_05925,6.0,8.022987655325576,1.821320898868036,1003.3292836773545,667.3909533757416,5313.069855138049,1536.2259244388804,0.22779154701019888,arabica,medium,none,0.0,ethiopia,large,basic,9.763643021804773,1.0,3.72688356829308,3.333131081381913,1.0,spring,0.0,ios,0.0,geo_35,0
user_05934,2.0,5.128636195558286,1.2104475941317263,443.1353636915151,137.084572213556,631.6232340512627,186.01525616701556,0.4052241922129251,blend,medium,skim,,kenya,medium,none,5.4345259943752655,1.0,4.162629484214667,4.585316764669271,1.0,summer,7.0,ios,0.0,geo_2,0
user_06040,4.0,1.220675889305741,0.33212830770005414,1153.789771389365,,477.2163928434253,85.47692683887352,0.08051160372856571,robusta,dark,,1.0,brazil,medium,none,5.166197441296452,1.0,4.3681083395130225,4.138087391531351,1.0,winter,4.0,android,1.0,geo_1,0
user_00441,,9.365141015624618,2.278027641241633,1491.0211053368366,456.605470426547,4303.054702214087,1162.4333535577798,0.14825422380694436,arabica,medium,whole,1.0,guatemala,small,basic,10.38381103335991,1.0,3.9249216289941393,4.539398791913284,3.0,summer,8.0,ios,1.0,geo_76,0
user_06659,1.0,2.144357474395934,0.5416220376355929,858.1411477165796,643.7308926843883,1322.0451377600345,261.1587104946301,0.413232606729126,arabica,medium,,,guatemala,medium,premium,0.0,0.0,,3.127794945527265,0.0,spring,7.0,ios,0.0,geo_90,0
user_01602,1.0,6.785101301496452,1.681468021315076,589.7200059639091,235.13319420117233,1791.8042969912499,299.3713628804757,0.27147329502808015,,light,oat,1.0,ethiopia,large,basic,3.495807249511769,1.0,4.479137577091953,2.0490600529753644,2.0,winter,5.0,ios,0.0,geo_48,0
user_02238,0.0,5.56775731561209,1.3756455703848232,1229.4102279947278,406.6815152531505,2132.9661093886257,622.9145224016047,0.19376495260095922,arabica,medium,whole,1.0,guatemala,small,basic,18.37222222879671,0.0,2.3086872359935136,2.9476032164300756,,spring,16.0,android,0.0,geo_38,0
user_00639,,3.0765933177214015,0.6208651710089907,1604.2291443294107,538.2613818780201,1355.1198391388175,340.3308147527497,0.4872394786838585,blend,medium,whole,1.0,colombia,medium,basic,10.769623231187778,1.0,5.158206309725181,4.213296921333243,4.0,spring,2.0,ios,0.0,geo_2,1
user_10262,4.0,4.3404829982890405,0.966231536537178,1157.8578709130531,914.7181358145914,3205.5783754846575,919.3614068404877,0.2739273711036158,arabica,light,oat,0.0,kenya,large,basic,10.283363484660692,1.0,4.198976070295465,1.6399390683290735,2.0,spring,6.0,android,0.0,geo_3,0
user_03830,2.0,3.3278839713121227,0.6755793280176231,472.16479519211026,162.6953547310319,554.3239848499857,137.1925898377141,0.3240370433147788,arabica,medium,oat,1.0,kenya,large,basic,10.787235826399105,1.0,4.299680480780759,3.448295466856097,4.0,winter,,ios,1.0,geo_1,1
user_09968,,6.960520855017175,1.6875462633162637,266.8920555168732,198.7517624840525,1148.188268224045,313.69566868474607,0.17783749363720472,arabica,medium,soy,1.0,ethiopia,medium,none,8.749382966469312,1.0,,2.424974016071391,1.0,summer,13.0,android,0.0,geo_3,0
user_06144,7.0,3.102911172859413,0.7589539351671508,3814.1530151626557,1140.9011496061726,3699.554684486687,,0.6185952330529527,robusta,light,whole,1.0,kenya,small,none,4.766486991684227,1.0,4.940588402121538,4.200511410128486,0.0,summer,2.0,ios,1.0,geo_93,0
user_04219,1.0,3.4018098727901958,0.8189945621069986,637.1078837369832,517.8501171663752,1439.6843163010842,405.1955202972619,0.26839895197342584,robusta,dark,whole,1.0,guatemala,medium,basic,6.872107341775794,1.0,3.3541144577446973,5.329855300696941,3.0,spring,18.0,ios,,geo_3,0
user_09461,0.0,2.1485146649562417,0.5243997352960225,1319.0447173564703,658.515000280916,1541.4362608646768,418.8654746293011,0.21011515933053113,blend,light,whole,0.0,,small,,11.898449490243145,1.0,4.128591927184073,5.926037783919349,0.0,autumn,14.0,android,0.0,geo_65,0
user_06344,,3.2297958800923494,0.7897942893766764,1983.1392457617765,746.5283936636545,2784.062729811904,,0.25313516949361764,arabica,medium,whole,,guatemala,large,none,12.838009214407261,1.0,4.264621798828233,3.7376460879812825,1.0,autumn,12.0,ios,1.0,geo_2,0
user_02501,7.0,4.706116689462247,1.0921356147057828,643.1121654724034,295.17589587067516,1114.205942338209,406.75897862016296,0.29779066430900003,blend,light,whole,1.0,vietnam,small,basic,14.954601981036761,1.0,4.434816394030393,4.594442910798865,1.0,summer,40.0,ios,0.0,geo_1,0
user_01958,5.0,3.5161181729903297,0.7873848793555283,584.8557101037541,479.0567116290874,1428.6764973131426,328.125977821354,0.11108589392422612,arabica,dark,oat,1.0,ethiopia,small,none,5.663899815824773,1.0,4.210886661670176,4.032464112842653,0.0,spring,2.0,ios,0.0,geo_2,0
user_01070,1.0,0.9683179495828411,0.16691746434221427,421.89761575756916,192.96607179743566,196.18415728661688,41.300548489877464,0.2543203595314457,arabica,medium,oat,0.0,guatemala,medium,,10.682819060489036,1.0,4.537029005440454,6.758130947809079,0.0,spring,19.0,android,0.0,geo_97,0
user_00155,1.0,1.690905912318663,0.45790517707249023,964.1132528623892,543.7674296800915,737.2279662044472,185.94835904835722,0.2991965257162972,arabica,dark,whole,0.0,,medium,none,5.135907599678994,0.0,3.791527344140593,6.309045868993404,2.0,spring,5.0,android,0.0,geo_82,0
user_02295,0.0,3.9210314176712586,0.9409216552798811,729.319371354155,409.2292197188017,,458.0939739991357,0.2156908263053649,arabica,dark,whole,1.0,kenya,small,none,10.860771174576605,1.0,4.626523534094274,,1.0,winter,46.0,android,1.0,geo_100,0
user_00935,1.0,2.591374232587907,0.6477482190243584,,81.98805034212155,211.2774061098805,67.60345226845673,0.3578203824492705,robusta,medium,almond,1.0,guatemala,medium,pro,3.939737724958877,1.0,4.323277956045327,4.804263707160737,0.0,summer,14.0,android,0.0,geo_63,0
user_04578,18.0,2.9085880037148906,0.7142116181009146,554.8094291750772,420.05831420723456,1268.7399449384066,217.0682324663463,0.34295848629152414,blend,light,oat,1.0,guatemala,medium,basic,5.925767702854068,,4.791858425625265,4.102670548978883,,summer,8.0,android,1.0,geo_2,0
user_01089,1.0,1.5893013076374176,0.3637814503708105,930.1218269859944,355.87394600289986,586.0366769175414,153.6012839980533,0.42878426096875466,blend,dark,whole,0.0,kenya,medium,basic,9.7831297492544,0.0,3.9569090092939008,2.004008240582893,1.0,spring,6.0,android,0.0,geo_2,0
user_06049,13.0,1.7982065284136748,0.35896675819835566,2261.348482123406,810.571355204008,1603.0859598867603,240.16336209066424,0.620378039849029,robusta,,whole,1.0,brazil,,pro,5.53824751521175,1.0,4.239779445558299,4.249751071753909,0.0,summer,4.0,web,0.0,geo_2,0
user_06415,2.0,,0.5701497148164453,562.7322485930671,415.7622963059946,1211.9349410502468,223.36494306042863,0.24639424623950554,robusta,medium,whole,0.0,kenya,large,none,10.069168689651704,1.0,2.9653064568781464,3.5090621262705546,2.0,winter,14.0,android,0.0,geo_99,0
user_02940,1.0,2.1169564640469214,0.35646583795377085,906.7243163436791,705.1791697910317,1390.977468940275,187.60874304724416,0.2598453707623769,arabica,dark,skim,1.0,guatemala,large,none,10.00860872002168,0.0,3.187689889894575,3.4814227104170303,1.0,winter,18.0,android,0.0,geo_3,0
user_00723,6.0,0.8149548962070312,0.11895705238184273,289.5019907330167,234.1273300754087,158.3148732658126,24.22137855984743,,arabica,medium,none,0.0,,medium,basic,0.6709502685572569,1.0,4.9334215547338225,5.588394187467076,2.0,winter,10.0,ios,0.0,geo_98,0
user_04384,10.0,1.070882921922691,0.2085411061234853,880.4957868101285,,390.654635715664,62.91506548363228,0.23868029792465298,arabica,dark,skim,0.0,vietnam,medium,none,7.135478230823392,1.0,4.963935754767778,,1.0,summer,1.0,ios,0.0,geo_17,0
user_00930,0.0,0.7355358358530621,0.31202196603568344,1501.8120200031615,555.4251638658284,423.07318079034326,,0.08172151396262213,robusta,dark,,1.0,colombia,medium,none,5.190075522398235,1.0,,4.730079421820833,0.0,autumn,0.0,ios,0.0,geo_59,0
user_02909,1.0,0.7026044367302386,0.14880711046682255,501.9761355937282,174.50820123974708,126.49345173519117,21.68728653843336,0.34149039809626713,robusta,medium,skim,0.0,brazil,medium,premium,14.844316880512832,0.0,4.480733451515262,2.0021512856081847,0.0,spring,6.0,android,0.0,geo_9,0
user_01674,7.0,5.093457797843182,1.0693384724721124,1191.3293334950174,413.82081592989186,1981.2204670055346,331.6236179317662,0.09950770895495721,blend,medium,whole,0.0,vietnam,large,basic,8.037672636406297,0.0,4.583193234889254,4.486880602624117,0.0,spring,33.0,android,1.0,geo_23,0
user_06763,1.0,4.932296495105435,1.1344052106559697,1287.8127874700124,,2172.5658298488224,541.0484882922616,0.2355940787784652,arabica,dark,none,,kenya,small,premium,8.786258774652058,1.0,4.412028323355923,5.548915371656495,,autumn,24.0,android,1.0,geo_29,0
user_08763,11.0,2.460018672463038,0.46703611863841393,1975.567761785909,692.2002500903643,1969.2615330773463,406.25703119644413,0.3480439376907352,arabica,medium,soy,1.0,guatemala,large,none,5.206125115764107,1.0,3.3231185170935253,3.892295487543019,0.0,winter,4.0,android,0.0,geo_3,0
user_06416,2.0,1.597872854407079,0.25705882782907674,233.9884105919168,161.50539752310854,225.5454657052653,,0.20474193745887997,arabica,dark,oat,1.0,ethiopia,small,none,10.615889845040456,0.0,3.864150884895527,6.5948238800698125,,spring,4.0,android,1.0,geo_58,0
user_07829,0.0,2.1269252457633945,0.64284558006034,1902.904976109832,597.7550166293788,1279.4956538106208,271.3800487771226,0.23577594689686213,arabica,medium,whole,1.0,ethiopia,medium,basic,,1.0,4.639742188817306,1.5634852690463297,2.0,summer,15.0,android,0.0,geo_1,0
user_00895,1.0,2.8415522778168523,0.7517453805847728,561.7327193074975,260.50891157872013,678.66453545242,157.95976754100332,0.41734440361168496,arabica,light,oat,1.0,guatemala,small,basic,5.938810567818743,1.0,4.486521595949734,5.970664364927021,2.0,,12.0,android,0.0,geo_34,0
user_03247,2.0,3.632700003856639,0.8642990598347431,803.1231778358427,,1314.3912291344486,265.11961003182444,0.686831776857589,robusta,light,almond,1.0,vietnam,medium,premium,13.619612788157989,1.0,4.103380535928901,2.693162208725875,0.0,winter,10.0,ios,0.0,geo_3,0
user_02326,8.0,0.8654523642934353,0.34747773863572595,767.700525076523,403.81100472218316,418.2504027428757,168.38617447485956,0.41506642542071204,arabica,medium,none,1.0,colombia,small,none,,1.0,4.630985971573063,3.043571664991882,0.0,spring,9.0,android,0.0,geo_95,0
user_07096,,3.261599786788371,0.7960804630337301,1134.1307538766066,363.5877032224581,1334.1026063466743,281.0037699428008,0.7484614285206497,blend,dark,whole,0.0,vietnam,large,basic,17.42085074506159,1.0,5.362697366544247,,1.0,autumn,3.0,ios,1.0,geo_6,0
user_08978,5.0,2.508570007486894,0.5333041032843698,1183.2196238705292,353.9719274628542,802.0392980719829,199.68018132581327,0.23564056131723757,arabica,dark,oat,,ethiopia,,premium,10.716981176241315,1.0,4.169502401403111,2.90517869380733,2.0,,6.0,ios,0.0,geo_14,0
user_08253,4.0,,1.1845996455157297,533.8042059158549,207.78719004756755,1249.0417140815694,264.1917572291697,0.18614367701180293,robusta,light,soy,1.0,colombia,medium,pro,23.55852541986886,0.0,4.483373839069014,4.206334268116045,1.0,summer,11.0,android,0.0,geo_3,0
user_10180,0.0,5.0489816454233925,1.2685032332104333,1124.6753000472054,475.20967623205263,2157.2137936112927,722.5579633367802,0.18544243536828595,robusta,medium,skim,1.0,colombia,medium,premium,18.339050009219,1.0,3.343810175630837,7.390039972344496,,autumn,2.0,ios,0.0,geo_46,0
user_05038,6.0,6.966903625751661,1.6515048216001003,680.0389830451996,282.59788693901044,1738.9131757301873,522.666484980207,0.3622714482977927,robusta,dark,oat,1.0,brazil,,none,7.548249276154637,1.0,3.8170375125879525,3.5295695395257676,2.0,,6.0,ios,0.0,geo_79,0
user_06450,9.0,1.5893707764259388,0.47071214092855573,929.3171252212061,472.0262916982724,774.7209983025706,176.70886586378234,0.1293109190892016,arabica,light,skim,1.0,ethiopia,medium,none,,1.0,4.240292300193314,3.465553101319822,2.0,winter,1.0,android,0.0,geo_1,0
user_04136,6.0,3.6301233423065113,1.0814699413290954,960.00229221899,343.92433644539614,1059.8630010276813,447.93149279237116,0.1309656964997706,arabica,medium,oat,,ethiopia,medium,basic,5.3042377809123185,1.0,4.17148378794436,4.295762514063622,2.0,summer,,web,0.0,geo_1,0
user_09667,1.0,1.7386845991748676,0.3759305832864476,431.8921408210854,249.77450807857116,500.6418730795114,67.23510372896199,0.10937358742302421,robusta,light,none,,colombia,large,basic,9.25760632881108,0.0,3.9520980842153293,4.523179675680867,1.0,spring,16.0,ios,0.0,geo_41,0
user_01715,26.0,2.9681079996618354,0.5913251834551757,925.7005770788812,284.7339878022893,712.5264832502136,128.41212816700013,0.07782294685467094,arabica,light,soy,1.0,,medium,none,13.346362480877298,1.0,3.885051334648086,6.507500918859055,0.0,summer,6.0,android,0.0,geo_2,0
user_01698,16.0,2.692939124338081,0.8680160534057926,1350.2586136893397,511.72586149729875,1270.4293311372362,571.3243360762276,0.4475931071648899,robusta,dark,skim,0.0,guatemala,large,none,9.160468426237752,1.0,4.057382400488903,3.4039250278916446,3.0,autumn,13.0,ios,0.0,geo_3,1
user_10128,3.0,11.044103969170951,,1614.0358498763985,465.8575180738517,4900.531149290218,1016.3972737796989,0.1519515961436566,arabica,dark,whole,1.0,,small,none,,1.0,4.394136597906321,4.997705506062804,1.0,spring,8.0,ios,0.0,geo_92,0
user_09980,2.0,0.9837274285019298,0.4626055811143731,2484.9391618538325,829.0685461909214,914.4077341647676,282.62280408871635,,robusta,light,whole,1.0,kenya,large,basic,6.553460614212479,1.0,,1.9430560254940072,,,26.0,ios,0.0,geo_3,0
user_10420,7.0,6.602838830389647,1.5895000036493458,571.6266772172456,214.8037726567725,1191.0069953299796,324.3580730574191,0.3153431095008607,arabica,medium,oat,1.0,kenya,small,none,14.157455212590772,1.0,4.230413258248684,4.82931886824125,0.0,spring,0.0,ios,0.0,geo_2,0
user_08596,3.0,1.2874983380522023,0.3744026275908508,979.1049130964509,766.8252718398601,1070.1237835894833,322.6850560934209,0.29142262706084154,arabica,dark,whole,1.0,ethiopia,medium,premium,17.66156299422022,0.0,,6.523864219461322,0.0,autumn,8.0,ios,0.0,geo_43,0
