song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
55,158106,0.0658,0.768,0.716,0.00213,2,0.0379,-12.922,1,0.0625,157.935,4,0.961
43,215120,2.3800000000000003e-05,0.465,0.8859999999999999,0.314,3,0.152,-7.183,1,0.0354,137.986,4,0.772
47,246973,0.0242,0.5660000000000001,0.893,0.0,7,0.0343,-8.88,1,0.0309,102.813,4,0.774
62,417800,0.000277,0.286,0.907,0.2019999999999999,7,0.0837,-9.67,1,0.0374,156.395,4,0.746
57,279440,0.415,0.541,0.946,0.000389,6,0.0468,-7.459,1,0.0579999999999999,101.169,4,0.728
70,252773,0.103,0.68,0.6779999999999999,0.00828,1,0.204,-11.548,1,0.0754,131.165,4,0.251
61,173266,0.00401,0.616,0.727,0.86,1,0.157,-8.176,0,0.0365,92.259,4,0.54
54,210866,0.00128,0.305,0.965,0.00124,0,0.317,-5.926,1,0.0809,90.81,4,0.644
69,293653,0.0222,0.358,0.893,0.0524,4,0.126,-7.486000000000001,0,0.12,174.238,4,0.262
42,220160,0.00655,0.679,0.946,3.46e-05,9,0.0524,-5.281000000000001,1,0.0638,115.425,4,0.89
62,185960,0.368,0.7509999999999999,0.703,0.00123,9,0.196,-5.687,1,0.0287,97.931,4,0.907
48,448306,0.00325,0.476,0.764,0.1119999999999999,9,0.138,-6.454,1,0.032,171.903,4,0.546
86,295893,0.257,0.6709999999999999,0.373,7.950000000000001e-05,9,0.0481,-18.064,1,0.0323,92.717,4,0.732
79,188986,0.079,0.742,0.833,0.0,2,0.384,-6.462999999999999,1,0.115,113.375,4,0.816
84,293826,0.0236,0.92,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847
83,216933,0.2269999999999999,0.6920000000000001,0.711,0.0,0,0.12,-7.497999999999999,0,0.0317,125.135,4,0.875
58,249653,0.242,0.49,0.723,0.0,4,0.371,-9.699,1,0.0408,119.022,4,0.485
74,243066,0.5760000000000001,0.7240000000000001,0.436,1.19e-06,0,0.0908,-9.321,1,0.0282,130.439,4,0.324
66,251573,0.5589999999999999,0.8220000000000001,0.478,0.0073,1,0.0813,-8.746,1,0.0343,117.394,4,0.722
64,190706,0.261,0.737,0.569,0.311,5,0.046,-6.702000000000001,1,0.0553,167.196,4,0.912
25,291293,0.207,0.7090000000000001,0.8240000000000001,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867
52,217043,0.119,0.764,0.885,0.0,7,0.109,-4.274,0,0.143,104.049,4,0.746
70,300026,0.342,0.672,0.8320000000000001,0.000428,11,0.242,-2.388,0,0.342,117.298,4,0.5489999999999999
76,300106,0.128,0.574,0.629,0.0,2,0.271,-8.815,0,0.0363,153.119,4,0.7859999999999999
66,175173,0.326,0.535,0.716,0.0,4,0.659,-5.025,1,0.0431,94.379,4,0.901
47,158640,0.06,0.769,0.867,0.000562,2,0.0432,-7.436,1,0.0545,157.874,4,0.962
79,258040,0.0491,0.779,0.867,7.98e-06,3,0.1969999999999999,-3.704,0,0.0457,138.858,4,0.915
69,194866,0.0736,0.696,0.943,0.0,4,0.653,-2.962,1,0.0431,129.003,4,0.833
74,226826,0.0984,0.583,0.905,0.0001899999999999,2,0.0593,-6.132000000000001,1,0.0733,173.982,4,0.6459999999999999
67,230640,0.0962,0.59,0.868,0.000322,5,0.442,-5.832000000000001,0,0.048,184.348,4,0.7979999999999999
55,246693,0.33,0.738,0.921,2.09e-06,0,0.066,-4.908,1,0.124,125.436,4,0.6679999999999999
59,249960,0.0126,0.7879999999999999,0.522,1.35e-06,0,0.0671,-13.029000000000002,0,0.0578,111.578,4,0.923
68,199453,0.0857,0.6409999999999999,0.894,0.009,8,0.157,-7.41,1,0.0273,109.823,4,0.972
62,223760,0.0914,0.741,0.8079999999999999,0.0147,11,0.0488,-4.367,0,0.026,107.234,4,0.908
75,162466,0.416,0.5539999999999999,0.7829999999999999,1.54e-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813
62,330986,0.0184,0.519,0.695,0.000617,7,0.5760000000000001,-7.218999999999999,0,0.0354,82.314,4,0.713
62,232280,0.0986,0.607,0.795,0.0,0,0.059,-5.1370000000000005,1,0.0496,81.298,4,0.815
76,271893,0.0351,0.727,0.685,4.429999999999999e-05,11,0.0973,-7.159,0,0.0398,88.75,4,0.812
85,225280,0.018,0.573,0.902,0.00125,6,0.0928,-7.638,0,0.054,84.412,4,0.8759999999999999
13,329013,0.0623,0.636,0.7240000000000001,6.62e-06,11,0.0973,-7.327999999999999,0,0.0367,89.319,4,0.632
55,212400,0.0262,0.695,0.976,2.4100000000000003e-05,8,0.182,-6.982,1,0.0428,113.357,4,0.937
72,221840,0.103,0.555,0.757,1.16e-06,1,0.0631,-7.867999999999999,0,0.0601,129.607,4,0.5820000000000001
75,241306,0.0115,0.527,0.942,0.0,1,0.188,-5.64,0,0.0366,148.72299999999998,4,0.495
58,231466,0.0915,0.636,0.467,1.7e-06,4,0.1169999999999999,-10.1,1,0.0421,96.639,4,0.58
69,238120,0.214,0.7070000000000001,0.7879999999999999,0.000571,6,0.308,-5.269,1,0.0333,120.465,4,0.746
82,292880,0.000147,0.501,0.889,0.0114,4,0.217,-5.175,1,0.0364,133.519,4,0.257
62,254346,0.000265,0.584,0.833,0.00595,11,0.32,-5.824,1,0.0358,124.018,4,0.6709999999999999
71,215133,0.241,0.544,0.897,0.0,3,0.13,-6.056,0,0.0471,157.17,4,0.647
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.1169999999999999,95.846,4,0.607
57,219906,0.0004179999999999,0.537,0.815,0.807,2,0.1939999999999999,-6.207999999999999,1,0.0348,145.424,4,0.691
69,276360,0.126,0.777,0.725,0.0108,5,0.0917,-9.012,1,0.047,128.349,4,0.851
75,296080,0.052,0.6609999999999999,0.908,0.0,5,0.0708,-4.897,1,0.039,144.091,4,0.6559999999999999
70,175400,0.319,0.542,0.915,5.34e-05,9,0.171,-9.637,1,0.0549,159.81,4,0.92
69,237760,0.0409,0.767,0.7120000000000001,8.08e-05,1,0.132,-4.128,0,0.0324,124.091,4,0.804
75,270333,0.0298,0.643,0.8009999999999999,0.0,6,0.0719,-4.921,1,0.0228,95.988,4,0.534
48,273413,0.2019999999999999,0.838,0.664,0.000146,6,0.621,-9.176,1,0.0445,119.6,4,0.929
56,244440,0.176,0.785,0.6709999999999999,6.45e-05,5,0.0955,-7.047000000000001,1,0.0267,113.805,4,0.95
21,289680,0.0476,0.6970000000000001,0.665,0.00665,6,0.0796,-12.907,0,0.0412,108.535,4,0.485
72,229240,0.368,0.583,0.602,0.0,11,0.22,-6.364,1,0.0274,74.008,4,0.3879999999999999
69,309760,0.00796,0.759,0.578,8.18e-05,6,0.0605,-12.56,0,0.0468,105.598,4,0.944
63,236760,0.0201,0.544,0.738,0.00138,6,0.0497,-9.587,0,0.04,117.826,4,0.375
62,180240,0.2,0.901,0.654,0.0,10,0.165,-10.15,1,0.0655,110.131,4,0.7809999999999999
61,203266,0.0444,0.807,0.83,0.000358,4,0.0842,-4.04,1,0.0367,128.501,4,0.954
75,226240,0.0135,0.898,0.271,0.00138,7,0.0461,-12.238,1,0.091,111.485,4,0.742
66,258173,0.00539,0.754,0.496,0.000152,0,0.0871,-8.7,1,0.0351,119.186,4,0.341
70,192866,0.0752,0.688,0.706,0.0,2,0.0924,-7.925,1,0.042,131.705,4,0.8420000000000001
12,222320,0.415,0.705,0.59,0.0,5,0.271,-5.2010000000000005,1,0.0407,135.17600000000002,4,0.344
77,210173,0.0028699999999999,0.532,0.767,0.000513,7,0.39,-5.509,1,0.0574,127.361,4,0.755
61,261893,0.177,0.7829999999999999,0.573,8.499999999999999e-05,7,0.043,-8.521,1,0.0462,122.744,4,0.789
71,200293,0.0519,0.306,0.722,0.0,0,0.1169999999999999,-5.962999999999999,1,0.034,174.732,4,0.41
72,255733,0.0613,0.497,0.7190000000000001,0.0,6,0.411,-9.397,1,0.0266,95.769,4,0.547
62,177266,0.0958,0.745,0.655,1.99e-06,5,0.0895,-7.588999999999999,1,0.166,141.429,4,0.5820000000000001
52,286666,0.6579999999999999,0.787,0.517,1.07e-05,7,0.292,-12.794,1,0.0332,108.186,4,0.885
49,159986,0.0265,0.5710000000000001,0.871,0.0,7,0.102,-6.226,1,0.0621,119.852,4,0.7490000000000001
68,290960,0.00719,0.409,0.92,0.00105,11,0.0823,-5.439,0,0.12,145.085,4,0.37
48,236866,0.00673,0.708,0.851,0.0001699999999999,9,0.104,-10.996,0,0.0329,129.773,4,0.982
63,263440,0.107,0.86,0.705,8.87e-06,10,0.149,-12.514,0,0.0894,134.395,4,0.8540000000000001
15,220706,0.027,0.526,0.924,0.000728,7,0.598,-5.591,1,0.0391,147.28,4,0.7929999999999999
70,267080,0.0979,0.2019999999999999,0.644,0.0,11,0.109,-5.212000000000001,1,0.0324,85.04,5,0.252
72,222426,0.287,0.7959999999999999,0.872,0.0,9,0.284,-6.722,0,0.0573,129.894,4,0.866
73,294773,0.155,0.408,0.48,1.82e-05,9,0.0877,-11.017,1,0.0266,156.344,4,0.19
36,228800,0.312,0.5770000000000001,0.665,8.89e-05,5,0.138,-5.572,1,0.0285,101.807,4,0.305
72,155880,0.589,0.62,0.446,0.0299,1,0.0727,-14.451,0,0.0347,88.59100000000001,4,0.868
57,164533,0.0062299999999999,0.6859999999999999,0.649,0.0625,7,0.0592,-12.935,1,0.0642,109.984,4,0.76
55,245600,0.0192,0.787,0.588,0.0205,6,0.347,-14.228,0,0.0355,115.513,4,0.8029999999999999
63,211466,0.118,0.622,0.845,0.0,1,0.0984,-5.984,1,0.0324,132.752,4,0.715
54,211226,0.5660000000000001,0.652,0.634,1.08e-06,9,0.15,-9.914,1,0.0261,114.681,4,0.674
40,227040,0.0902,0.5579999999999999,0.867,0.0,7,0.3779999999999999,-6.439,1,0.0449,163.213,4,0.942
61,224893,0.0307,0.774,0.8029999999999999,0.0,0,0.347,-4.959,1,0.0877,117.778,4,0.813
65,204706,0.00344,0.7240000000000001,0.8909999999999999,4.66e-05,11,0.3,-7.818,1,0.0995,103.022,4,0.8190000000000001
75,269786,0.195,0.435,0.6579999999999999,0.0,8,0.102,-8.179,1,0.0661,130.276,4,0.184
72,199666,0.0308,0.5670000000000001,0.943,0.0966,6,0.544,-7.992000000000001,0,0.0387,128.207,4,0.965
50,229906,0.165,0.9,0.6809999999999999,0.0,9,0.23,-3.758,1,0.2739999999999999,93.927,4,0.638
75,284480,0.0292,0.7609999999999999,0.847,2.26e-06,7,0.39,-3.068,1,0.0417,91.519,4,0.765
54,319493,0.0142,0.884,0.472,0.0,11,0.142,-13.776,1,0.346,98.425,4,0.826
51,302866,0.203,0.5,0.899,0.0,9,0.177,-3.907,0,0.467,177.815,4,0.754
61,246173,0.1169999999999999,0.8540000000000001,0.58,0.00471,1,0.0921,-10.008,1,0.217,162.116,4,0.7
59,290573,0.2739999999999999,0.6779999999999999,0.794,1.68e-06,10,0.124,-6.186,0,0.14,87.374,4,0.54
69,267266,0.102,0.862,0.642,0.0,6,0.272,-13.652,0,0.1009999999999999,99.201,4,0.765
64,305573,0.0442,0.672,0.785,0.00253,9,0.136,-4.214,0,0.109,90.574,4,0.2189999999999999
47,302546,0.487,0.858,0.8959999999999999,0.0,9,0.235,-2.344,1,0.26,96.0,4,0.7829999999999999
82,240693,0.0655,0.647,0.514,0.0,8,0.3979999999999999,-10.05,1,0.0593,79.97399999999999,4,0.387
76,211493,0.0285,0.5489999999999999,0.853,0.000296,7,0.618,-4.293,1,0.188,94.695,4,0.346
57,275640,0.278,0.8270000000000001,0.635,0.0001189999999999,11,0.109,-6.77,0,0.251,88.87,4,0.7659999999999999
62,391693,0.0341,0.813,0.693,0.0,10,0.121,-8.0,0,0.266,103.508,4,0.618
42,249506,0.309,0.769,0.6809999999999999,1.2e-05,1,0.248,-12.906,1,0.136,108.462,4,0.901
77,214946,0.0113,0.8540000000000001,0.71,8.72e-05,4,0.166,-6.32,0,0.0793,106.894,4,0.818
65,194293,0.00864,0.906,0.623,4.19e-06,1,0.0753,-6.711,0,0.303,99.498,4,0.715
56,278200,0.0405,0.856,0.696,8.75e-06,6,0.0901,-3.51,1,0.226,89.738,4,0.718
48,326093,0.1689999999999999,0.77,0.7440000000000001,0.00223,2,0.0537,-8.133,1,0.0937,106.15,4,0.5479999999999999
44,311506,0.00372,0.865,0.836,0.00551,1,0.301,-6.087999999999999,1,0.225,102.754,4,0.248
68,309800,0.158,0.654,0.637,1.28e-05,10,0.3379999999999999,-6.915,0,0.293,81.947,4,0.364
61,253533,0.193,0.583,0.6920000000000001,0.0,10,0.121,-7.932,0,0.362,174.141,4,0.595
72,246320,0.000136,0.6920000000000001,0.833,1.98e-05,7,0.515,-3.974,1,0.0492,96.814,4,0.6920000000000001
18,251906,0.00561,0.659,0.738,0.0,4,0.319,-4.077,0,0.362,93.796,4,0.516
46,287893,0.0402,0.802,0.794,0.5,10,0.342,-7.351,0,0.125,102.37,4,0.614
67,308733,0.207,0.8859999999999999,0.512,0.0,10,0.0991,-11.825,0,0.237,93.997,4,0.4539999999999999
71,259000,0.157,0.8490000000000001,0.422,1.19e-05,10,0.255,-13.95,0,0.122,96.216,4,0.624
75,252746,0.432,0.778,0.578,0.0,9,0.138,-7.22,0,0.2739999999999999,84.48700000000001,4,0.758
77,325506,0.0146,0.763,0.7859999999999999,0.0114,10,0.0817,-6.472,0,0.2289999999999999,93.857,4,0.504
65,296266,0.0287,0.754,0.785,0.00144,10,0.319,-8.177999999999999,0,0.18,94.123,4,0.821
64,293973,0.0394,0.665,0.91,0.0,6,0.2269999999999999,-4.682,0,0.223,84.09899999999999,4,0.887
64,251466,0.2339999999999999,0.794,0.627,0.0,11,0.35,-9.431,1,0.36,87.554,4,0.518
55,208840,0.0327,0.866,0.698,0.0187,10,0.108,-7.976,0,0.272,94.64,4,0.713
64,268910,0.0984,0.763,0.742,0.0,6,0.38,-10.975,0,0.188,98.145,4,0.483
72,298773,0.0279,0.765,0.29,1.02e-06,4,0.5710000000000001,-17.117,0,0.139,92.409,4,0.506
45,271920,0.00381,0.7090000000000001,0.7140000000000001,0.0,0,0.0513,-4.038,1,0.0786,100.866,4,0.759
45,204666,0.168,0.762,0.773,0.0,1,0.1169999999999999,-6.037000000000001,0,0.255,105.154,4,0.568
46,210160,0.0208,0.901,0.63,0.0987,8,0.103,-10.841,0,0.188,102.182,4,0.73
27,262826,0.00471,0.933,0.664,0.0,1,0.0908,-11.281,1,0.311,128.467,4,0.616
73,178440,0.032,0.324,0.938,0.0321,6,0.0961,-7.332000000000001,0,0.102,168.13099999999997,4,0.5429999999999999
60,271066,0.0326,0.848,0.838,4.63e-06,4,0.124,-11.949000000000002,0,0.0723,97.735,4,0.774
56,282640,0.00484,0.797,0.5820000000000001,2.04e-06,2,0.517,-12.97,1,0.255,105.974,4,0.415
49,261866,0.00217,0.838,0.575,0.00872,6,0.6409999999999999,-10.126,0,0.221,111.892,4,0.726
73,257360,0.00456,0.867,0.517,0.000339,11,0.0864,-13.222,0,0.0875,133.148,4,0.866
45,272706,0.0284,0.815,0.851,0.0,1,0.3429999999999999,-3.667,0,0.178,99.915,4,0.674
48,246533,0.00435,0.608,0.669,0.0109,1,0.337,-10.834,0,0.335,202.062,4,0.679
42,279520,0.195,0.7070000000000001,0.735,5.88e-06,8,0.347,-4.881,0,0.0615,86.271,4,0.8290000000000001
73,211120,0.5329999999999999,0.797,0.75,0.108,0,0.095,-9.369,1,0.247,177.87,4,0.74
72,251573,0.173,0.848,0.6659999999999999,0.000699,0,0.129,-6.547000000000001,1,0.2739999999999999,96.662,4,0.7440000000000001
41,247213,0.183,0.583,0.557,0.0,7,0.109,-6.045,0,0.27,125.888,4,0.856
44,305013,0.241,0.6859999999999999,0.3979999999999999,0.0,8,0.0573,-13.361,0,0.143,80.22800000000001,4,0.688
42,271973,0.127,0.8420000000000001,0.831,0.0,1,0.0881,-7.072,1,0.242,92.053,4,0.8140000000000001
73,213093,0.00631,0.715,0.833,0.0,2,0.1639999999999999,-5.379,1,0.108,95.487,4,0.612
63,238266,0.12,0.862,0.6629999999999999,0.0,0,0.318,-9.004,1,0.21,85.30799999999999,4,0.8370000000000001
68,161400,0.0969999999999999,0.8140000000000001,0.481,3.83e-05,0,0.0495,-5.183,1,0.245,96.252,4,0.193
58,254253,0.0581,0.8540000000000001,0.738,0.0,6,0.106,-7.284,0,0.244,100.0,4,0.847
65,239546,0.0516,0.934,0.4589999999999999,0.0,1,0.222,-7.654,1,0.1889999999999999,103.04,4,0.6970000000000001
32,233120,0.0877,0.941,0.6779999999999999,0.0,7,0.358,-8.193999999999999,1,0.287,101.399,4,0.625
72,227694,0.0175,0.8809999999999999,0.8740000000000001,1.19e-06,6,0.154,-4.505,1,0.139,107.891,4,0.858
47,207466,0.0888,0.677,0.503,1.4800000000000002e-05,4,0.182,-9.027,1,0.0867,85.926,4,0.417
58,261266,0.0476,0.884,0.3339999999999999,0.0588,1,0.107,-18.943,0,0.228,98.315,4,0.5710000000000001
51,218026,0.0463,0.799,0.642,0.0,8,0.0616,-5.523,0,0.13,92.907,4,0.536
76,320266,0.0393,0.535,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495
47,237093,0.00328,0.614,0.752,0.0,7,0.379,-6.271,1,0.0652,95.018,4,0.444
70,261133,0.0335,0.818,0.653,5.46e-06,1,0.22,-8.396,1,0.204,99.931,4,0.5329999999999999
69,195106,0.0005009999999999,0.7490000000000001,0.745,0.00403,2,0.3329999999999999,-10.625,1,0.1639999999999999,101.972,4,0.481
81,304600,0.303,0.868,0.6459999999999999,0.0,1,0.284,-4.674,0,0.288,88.641,4,0.67
53,236120,0.19,0.902,0.653,0.000983,4,0.0895,-5.425,0,0.284,94.069,4,0.863
63,252306,0.00826,0.715,0.738,0.0,7,0.26,-10.139,1,0.157,97.877,4,0.573
76,248866,0.29,0.845,0.51,2.39e-06,11,0.114,-13.064,0,0.2239999999999999,95.265,4,0.74
45,257693,0.0312,0.72,0.8909999999999999,0.0,8,0.21,-7.911,1,0.0761,119.976,4,0.7
10,307506,0.144,0.6970000000000001,0.828,2.03e-06,1,0.3339999999999999,-3.733,0,0.0963,95.052,4,0.555
64,260306,0.135,0.78,0.754,0.0339,5,0.0467,-5.377000000000001,0,0.0949,82.395,4,0.81
50,185933,0.0757,0.802,0.461,0.0,11,0.109,-12.367,0,0.302,90.995,4,0.74
52,225973,0.0534,0.758,0.408,0.00268,4,0.296,-10.751,1,0.159,80.485,4,0.367
39,218186,0.00561,0.4,0.841,0.0,11,0.3379999999999999,-5.367999999999999,1,0.148,91.162,4,0.62
67,265506,0.0168,0.5539999999999999,0.49,0.000534,4,0.136,-8.046,1,0.0457,84.275,4,0.513
76,232453,0.0562,0.645,0.792,0.0121,4,0.119,-7.34,0,0.036,90.565,4,0.6659999999999999
61,186400,0.7190000000000001,0.5379999999999999,0.471,0.0,5,0.109,-8.402999999999999,1,0.0441,93.808,4,0.499
21,258906,0.00212,0.412,0.8490000000000001,0.0,2,0.13,-5.625,1,0.0361,174.428,4,0.486
71,268333,0.602,0.608,0.419,7.58e-06,11,0.108,-10.016,1,0.0331,100.22,4,0.602
74,257480,0.0718,0.418,0.3829999999999999,0.0177,4,0.0896,-11.782,1,0.0257,87.773,4,0.352
62,264200,0.344,0.5539999999999999,0.58,0.00842,11,0.0989,-8.05,0,0.0322,167.83,4,0.402
72,295600,0.245,0.42,0.33,0.000679,9,0.0677,-13.925,1,0.0275,157.143,3,0.175
57,413826,0.931,0.3229999999999999,0.136,0.00119,0,0.176,-10.33,1,0.0318,96.88,3,0.0828
32,358426,0.0415,0.389,0.889,0.0,9,0.4629999999999999,-6.546,1,0.0442,171.12099999999998,4,0.524
67,239933,0.0863,0.675,0.5529999999999999,7.58e-06,7,0.118,-7.775,1,0.0486,90.02,4,0.594
67,253413,0.00327,0.562,0.593,0.00139,5,0.0967,-9.362,1,0.0263,80.289,4,0.574
77,289533,0.00125,0.315,0.715,7.97e-06,11,0.0942,-8.072000000000001,0,0.0362,155.925,3,0.497
78,272506,0.211,0.581,0.8170000000000001,1.42e-06,0,0.246,-6.542000000000001,1,0.0382,141.607,4,0.779
77,153466,0.183,0.475,0.432,0.0,7,0.161,-7.843999999999999,1,0.0302,94.605,4,0.648
66,254480,0.7909999999999999,0.5820000000000001,0.33,1.48e-06,6,0.105,-7.928,1,0.0347,111.873,4,0.407
70,290706,0.1669999999999999,0.4539999999999999,0.2289999999999999,0.102,2,0.2019999999999999,-12.592,1,0.0297,73.55199999999999,4,0.134
64,241560,0.00414,0.469,0.427,3.77e-05,4,0.128,-7.954,0,0.0241,84.053,4,0.0821
39,263000,0.24,0.522,0.7070000000000001,2.04e-05,5,0.156,-7.113,0,0.0354,76.05,4,0.5720000000000001
75,242733,8.14e-05,0.547,0.7070000000000001,0.000149,0,0.285,-8.74,1,0.0338,119.576,4,0.654
14,212893,0.56,0.648,0.278,0.00728,11,0.122,-9.25,0,0.037,118.827,4,0.303
65,269466,0.0757,0.5710000000000001,0.505,1.04e-05,1,0.109,-9.312,0,0.0238,99.562,4,0.276
70,235000,0.0341,0.66,0.627,9.64e-05,6,0.385,-10.397,0,0.124,85.44,4,0.789
19,265893,0.0218,0.768,0.7440000000000001,0.7120000000000001,8,0.063,-11.267,1,0.0338,127.036,4,0.963
28,267733,0.0767,0.672,0.841,0.0,9,0.135,-5.992000000000001,0,0.0285,125.437,4,0.82
72,238666,0.0067,0.42,0.672,0.0,6,0.108,-7.902,1,0.027,168.019,4,0.476
74,178000,0.0175,0.531,0.909,0.0,11,0.231,-4.236000000000001,1,0.034,97.546,4,0.8140000000000001
17,303133,0.0904,0.6779999999999999,0.556,0.0334,0,0.0866,-7.422999999999999,1,0.0281,85.15799999999999,4,0.405
63,230293,0.7120000000000001,0.644,0.363,0.0,5,0.659,-11.019,0,0.0397,133.39600000000002,4,0.303
70,250906,0.909,0.643,0.344,0.0112,2,0.106,-11.342,1,0.0349,144.171,4,0.547
66,270000,0.0691,0.4639999999999999,0.701,0.00182,9,0.0766,-5.943,1,0.0341,73.97,4,0.407
59,295066,0.469,0.3979999999999999,0.591,0.000588,5,0.337,-6.925,1,0.0298,142.336,4,0.425
56,324066,0.743,0.659,0.407,0.0,4,0.0784,-9.718,0,0.0353,119.321,3,0.2689999999999999
69,334106,0.4679999999999999,0.615,0.129,0.0,6,0.114,-14.892,1,0.0286,91.769,4,0.249
54,262560,0.0688,0.421,0.7340000000000001,0.0,0,0.974,-8.692,1,0.0511,168.77200000000002,4,0.34
80,168000,0.0122,0.439,0.8909999999999999,0.0,0,0.547,-4.763999999999999,1,0.057,148.599,4,0.695
16,318040,0.000336,0.356,0.7170000000000001,0.0001199999999999,6,0.0727,-8.488999999999999,1,0.0367,105.78,4,0.193
69,212066,0.00483,0.395,0.843,0.0,8,0.0404,-4.476,1,0.0374,112.423,4,0.481
68,316466,0.122,0.541,0.677,0.0191,4,0.0938,-10.764,1,0.0373,101.1,4,0.555
24,183200,0.0223,0.6729999999999999,0.772,1.23e-06,1,0.141,-5.246,0,0.0427,90.356,4,0.585
74,279506,0.311,0.77,0.505,7.4e-05,1,0.0777,-7.345,1,0.0828,171.798,4,0.757
81,304600,0.303,0.868,0.6459999999999999,0.0,1,0.284,-4.674,0,0.288,88.641,4,0.67
78,298760,0.165,0.3829999999999999,0.662,0.0,2,0.248,-5.162000000000001,1,0.0333,121.154,4,0.138
73,224693,0.2,0.537,0.84,2.15e-06,9,0.0998,-4.626,1,0.0363,124.269,4,0.211
63,261120,0.7140000000000001,0.509,0.242,0.000365,3,0.127,-13.353,1,0.0291,169.642,4,0.4479999999999999
54,318773,0.315,0.391,0.514,5.87e-06,11,0.0567,-6.398,1,0.0447,177.872,4,0.437
70,173493,0.238,0.67,0.5579999999999999,0.0,2,0.106,-9.159,1,0.0251,80.51100000000001,4,0.63
68,231666,0.0177,0.508,0.597,0.000856,4,0.091,-8.062999999999999,1,0.0396,81.98200000000001,4,0.185
75,193893,0.0646,0.64,0.602,0.0,9,0.375,-7.902,1,0.0299,111.87,4,0.951
59,241013,0.35,0.593,0.611,0.5329999999999999,3,0.605,-6.773,1,0.0504,93.171,4,0.473
16,264066,0.0626,0.36,0.505,9.22e-05,7,0.172,-9.129,1,0.026,74.807,4,0.317
15,341160,0.00636,0.325,0.83,9.86e-06,2,0.255,-7.615,1,0.0415,74.992,4,0.56
49,195973,0.519,0.4029999999999999,0.498,0.0,9,0.267,-6.888,1,0.0332,128.192,4,0.351
79,233933,0.00664,0.545,0.865,1.12e-05,11,0.168,-5.707999999999999,0,0.0286,99.01,4,0.5429999999999999
66,218706,0.0399,0.631,0.7559999999999999,4.3700000000000005e-05,8,0.0924,-6.377999999999999,1,0.0376,137.039,4,0.6709999999999999
58,262626,0.0127,0.422,0.5770000000000001,0.0008609999999999,0,0.0848,-9.292,1,0.0263,122.506,4,0.615
10,157733,0.91,0.743,0.0262,0.0241,4,0.0878,-27.691,1,0.0363,100.053,4,0.3329999999999999
62,340666,0.944,0.298,0.0735,0.000401,5,0.0976,-16.472,1,0.0378,131.045,4,0.174
52,266320,0.119,0.68,0.723,7.69e-06,6,0.359,-5.598,0,0.0439,129.012,4,0.6759999999999999
61,223373,0.26,0.408,0.79,0.00027,11,0.765,-8.138,0,0.103,122.624,4,0.347
51,218800,0.89,0.77,0.115,5.85e-06,7,0.105,-19.668,1,0.0632,138.966,4,0.353
55,274493,0.604,0.616,0.346,0.00232,10,0.0914,-10.438,1,0.0304,143.351,4,0.344
62,261973,0.0639,0.308,0.7809999999999999,1.16e-05,0,0.978,-7.0520000000000005,1,0.0746,166.93099999999998,4,0.283
56,299440,0.0154,0.619,0.584,2.47e-05,8,0.0873,-10.742,1,0.0255,107.28,4,0.5770000000000001
49,348560,0.63,0.3929999999999999,0.416,0.0079099999999999,9,0.986,-13.243,1,0.0401,163.60399999999998,3,0.512
52,234133,0.0867,0.5920000000000001,0.865,3.53e-06,7,0.103,-3.1830000000000003,1,0.0282,124.278,4,0.659
54,247066,0.122,0.506,0.563,0.0,7,0.302,-6.881,1,0.0284,137.17700000000002,4,0.246
46,379360,0.391,0.477,0.456,0.0,4,0.141,-7.726,1,0.0349,144.71,3,0.337
66,287266,0.365,0.467,0.622,0.00527,6,0.0982,-7.255,1,0.031,164.418,4,0.455
57,298533,0.422,0.622,0.736,1.18e-05,9,0.0829,-9.229,1,0.0292,110.24,4,0.723
42,243866,0.8959999999999999,0.575,0.2019999999999999,0.00528,9,0.139,-11.925999999999998,0,0.0317,149.509,4,0.284
65,202346,0.395,0.275,0.7140000000000001,0.0,7,0.115,-5.124,1,0.0328,94.082,3,0.242
76,268360,0.00832,0.64,0.8640000000000001,0.0,7,0.123,-6.5760000000000005,1,0.0315,102.026,4,0.7
78,272506,0.211,0.581,0.8170000000000001,1.42e-06,0,0.246,-6.542000000000001,1,0.0382,141.607,4,0.779
74,256733,0.00162,0.5429999999999999,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.836
75,273533,0.0237,0.486,0.867,1.66e-06,7,0.155,-5.483,1,0.0295,92.757,4,0.281
68,239226,9.24e-05,0.547,0.693,5.4600000000000006e-05,0,0.113,-8.786,1,0.0353,119.567,4,0.583
72,238666,0.0067,0.42,0.672,0.0,6,0.108,-7.902,1,0.027,168.019,4,0.476
72,312587,0.00106,0.701,0.564,0.00277,2,0.0657,-9.039,1,0.0294,107.533,4,0.723
63,236066,0.00117,0.4639999999999999,0.785,1.46e-06,6,0.3279999999999999,-7.42,0,0.0436,153.005,4,0.528
