id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,ml_feature_1,ml_feature_2,ml_feature_3,ml_feature_4,ml_feature_5,ml_feature_6,ml_feature_7,ml_feature_8,ml_feature_9,ml_feature_10
9.374688008653232e+18,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,ce1eb1d7,1f0bc64f,1,2,23224,320,50,2676,0,299,100176,221,0.9423543917219269,A,6.645062338644546,0,0.7717169180945563,0.7495863333615901,Z,-0.5970733147569449,-0.1324890766640497,-0.09571887549220655
9.376336287827737e+18,0,14103014,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e16dc9cd,44801bc1,1,0,17654,300,250,1994,2,39,-1,33,0.5161683085256187,D,4.314547036554469,1,-0.9613809559485877,-0.3800787616169487,X,0.9395160034712302,0.14294075344963797,0.5327182865283404
9.400395383132811e+18,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,6f8bcb0f,2347f47a,0f2161f8,02da5312,d7aa918a,8803c3d6,1,2,24034,320,50,2754,0,35,100170,246,0.23436400912339164,C,8.650042855212018,1,0.09356040264317801,-0.5791577333992811,Z,-0.9826808238604472,-0.3005460354508764,-0.0375284572080664
9.450165849547805e+18,1,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,ba5fe5e7,a5bce124,1,3,23737,320,50,2676,0,299,100176,221,0.6442768818745078,B,-4.432470506692258,0,-0.8076303084039471,0.8410183842750785,Z,-0.5292637642069348,0.00116971133625407,-0.25475194786459593
9.505624032892373e+18,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,f46f822c,3bd9e8e7,1,2,23735,320,50,2676,0,299,-1,221,1.2485868443339108,B,-2.0429067218117725,0,-0.21339984806458187,-0.36546919501331815,X,-0.16618606539395664,-0.10179128153835082,-0.7010282103483867
9.781374029994551e+18,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7b53bce4,f51246a7,1,0,23866,320,50,2736,0,33,100170,246,0.3867632463727224,A,-1.3810549452707797,0,-0.13160841960568673,0.008548377647359735,Z,0.7763957340065426,0.8658507523155777,-0.2837928457516769
9.791945950967852e+17,0,14103014,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,313e0219,8a4875bd,1,0,24036,320,50,2755,0,35,-1,76,-1.4088232836778474,C,4.608148806024683,1,0.22317445101289005,0.30361520324058233,Z,0.23514755194571935,0.2201731269913286,0.25782008813076324
9.8707821293787e+18,0,14103014,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad4b6a29,5ef191d3,1,0,24035,320,50,2755,0,35,100075,76,-0.7979398544800723,C,0.9143325998175698,0,-0.6735592824031421,0.4227662875622051,Z,0.8188448188503163,-0.9518481999349298,-0.33867433404059705
9.89180781051116e+18,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,23401b51,a4b6f65b,1,0,19743,320,50,2264,3,427,100000,61,-0.5517033003593319,C,-6.6535807795072754,1,-0.6918124715962802,0.9340915093641089,X,0.9782070721378702,0.5897215451653419,-0.1851198800722102
9.907500535169815e+18,1,14103014,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4db40f49,62fcae51,1,0,17894,320,50,2039,2,39,-1,32,-0.574276400372798,E,5.5901263650558946,0,-0.8184099821873081,0.7249744246125899,Z,-0.03262690575658411,0.061525675001494695,0.4909283248907245
9.910383039989225e+18,1,14103014,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,55d064de,c144e605,1,0,22257,320,50,2545,0,431,-1,221,-1.0561729442665313,B,3.5477221146934426,0,0.8981574176114752,0.19113617112972303,X,-0.8062960592260427,-0.3750819088162163,0.4883908693702091
9.950139370188545e+17,0,14103014,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,aa3b277a,a5bce124,1,0,22257,320,50,2545,0,431,-1,221,-0.8675956979811722,E,-9.377485436831108,0,1.303049617966003,-0.908167364848035,Z,0.14441303728097332,1.2102751649995325,0.007631690650874547
9.996314104169964e+18,0,14103014,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,ff7b4e32,d787e91b,1,0,22604,320,50,2609,3,167,100199,23,-0.49847351536204415,C,1.0814323921297415,1,1.4132031231952786,0.4403055439376353,X,-0.5138996115637433,-0.8907052094880507,-0.015848762589936498
1.0071745510871271e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,5096d134,1,0,22261,320,50,2545,0,431,-1,221,1.3320704010943416,E,-5.074691827348044,0,-0.9574432694368813,-0.9387926994321222,Y,-0.8609615412215801,0.18133883580531265,0.41159634199553524
1.0139804401219921e+18,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,73370b90,b5982669,a0f5f879,1,0,16688,320,50,1873,3,39,100049,23,-0.40405105257849405,A,-1.4847808274411438,0,0.3010556033246271,-0.02116166520193523,X,-0.9759462704015478,-0.6455009951956491,0.06165636524033405
1.0169630045859151e+18,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,417f4303,a9ccc279,1,0,23741,320,50,2720,1,171,100168,71,0.30814577130870346,A,-1.9682229414997376,0,0.46748474029507936,-0.13338133777752562,X,-0.502069931820746,0.04975574260933986,-0.22452083808823803
1.0187371667334853e+19,0,14103015,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,811e52a1,a0b262c6,1,2,20019,300,250,2286,3,39,100077,23,1.2239319863015197,C,-4.548445346238392,0,0.0024578604207488855,0.9996416036458756,Z,-0.023193682900950474,-0.540753505122127,0.11496192763497566
1.0200909398130231e+18,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,49ac4f22,542422a7,1,0,19743,320,50,2264,3,427,100002,61,1.4145768587931866,A,-4.6349221757640535,0,0.22446689576042528,-0.34440458713537886,Y,0.35545842589823406,0.361860318380057,0.17277101735266645
1.0220916419236352e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e818613b,3bd9e8e7,1,0,23160,320,50,2667,0,47,-1,221,-0.3532503152734143,A,9.815953492719633,0,0.38216884759720904,0.34802846368677853,Y,-0.36690199342523866,0.719102780776125,-0.3555617680890138
1.030827544249618e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7b8c7e80,9c7b6730,1,0,23161,320,50,2667,0,47,-1,221,-1.347897885015045,B,-3.4508711280770292,1,-0.8195611307556816,-0.4803638356722036,Z,-0.6311846769899798,-0.4884418993251361,0.19297207174553774
1.0335372724352985e+19,0,14103015,1005,0,ff0784fb,43bbde48,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0c71b5f4,36d749e5,1,0,15706,320,50,1722,0,35,-1,79,0.8049581393813778,E,-8.37151601752485,1,-0.3573692794074967,-0.41466091342112854,X,-0.35009347849200334,0.48570052212105286,0.09151315196144193
1.0364498837369203e+19,0,14103015,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,956a9d5f,cbb77256,1,0,22814,320,50,2647,2,39,100148,23,-1.884725216161829,D,8.326390811203375,0,-0.4101253348751408,-0.9392475314318788,X,-0.07227302705259708,0.9342832039450103,0.4734449784017304
1.0378053383220152e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,27526319,1f0bc64f,1,0,23161,320,50,2667,0,47,-1,221,1.0311552273427644,C,-2.8584146739708194,1,-0.14895488282724384,0.9378085103818752,Y,0.45822913064313386,0.11962483898636413,0.02031268160318508
1.041878560938169e+19,0,14103015,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b40009e6,9efa421a,1,0,20251,320,50,2323,0,687,100081,48,2.5374925344713617,A,1.3481776145814113,0,1.6453142729635355,-0.9529587346065409,X,0.18789432402307926,-0.591752391503614,-0.5477142981695283
1.042529571532402e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,70f16e7e,311da669,1,0,22676,320,50,2616,0,35,-1,51,-0.3441655596612358,D,-4.14874099574358,1,0.8354231251693279,-0.9225584446740629,Y,-0.09278634256489804,0.19752090605876665,-0.06555010424814668
1.0636659945349272e+19,0,14103015,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f655baf,76dc4769,1,0,19950,320,50,1800,3,167,-1,23,0.018837810940658867,E,-8.090953728647838,0,-0.3798883478018272,-0.689196007728518,Z,0.5592427597385654,0.02147658066314181,0.2327197860632969
1.079649965795552e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,ba5a2514,24f6b932,1,0,24034,320,50,2754,0,35,-1,246,-0.3050208476464046,B,3.662825363323803,1,-0.5545312321482947,0.1133559560442757,Z,-0.9493441822475461,-0.520729600010806,-0.2943188722445205
1.095046903396385e+17,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,d6dd2478,5b4ceb40,1,0,17017,320,50,1873,3,39,100039,23,-0.6957041633572149,C,3.057922450057733,0,1.5141440426094979,-0.26720966082349,Z,0.4150109479757731,0.47092074433926895,0.03845412281100393
1.0984966107943418e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,4b09f150,b7c5bc1f,1,0,23728,320,50,2717,2,47,-1,23,1.0918523878254476,A,1.1227159968764617,0,-0.048121062827222394,-0.5179209737517182,Z,-0.14093181516130526,0.23251916105667866,-0.003131434266915216
1.1000959738226833e+18,1,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8ad74351,c6263d8a,1,0,20108,320,50,2299,2,1327,-1,52,-1.4310479476189943,D,6.635789482491393,0,0.2510532648300174,0.6256002777106924,Y,-0.603609200171927,0.39118961502360416,-0.0647588558818499
1.1031545672104378e+18,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,90e46e8f,1cadfd89,7abbbd5c,1,0,22813,320,50,2647,2,39,100148,23,1.5002794701922253,A,-0.992822791409198,1,0.7659216145127535,0.21767684720252548,Z,-0.5083159789258886,-0.16354815914085702,-0.2713618961382291
1.1077364646560657e+19,1,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0ff432b7,f87e93a5,1,0,22104,320,50,2545,0,431,100084,221,-0.17737724131981475,B,9.846531527613568,0,-0.18034676983481615,0.20035480032318345,X,-0.8622262526605501,0.29796879231056306,0.2640160090736293
1.109126069044972e+19,1,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9bbdea84,d787e91b,1,0,23161,320,50,2667,0,47,-1,221,0.3123651244280646,E,-7.21680301382915,1,0.8322947206287801,-0.584368814400333,X,0.5552983356517077,0.5787916285518125,-0.019194419525073003
1.1104273697989048e+19,1,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,31d62d06,52b2131b,1,0,23723,320,50,2716,3,47,100188,23,-1.701251759103302,B,-5.819901348154817,1,-0.09398446233718816,-0.99993601943455,Y,-0.11075984044844744,0.06142250311076211,0.0017366944917459326
1.1137004234558138e+19,1,14103015,1002,0,61a8c644,948ff336,50e219e0,ecad2386,7801e8d9,07d7df22,126f1ef5,6f6ad227,f9ba9057,0,0,21789,320,50,2512,2,291,-1,52,-0.4987324629179448,E,3.8314859783786286,0,-1.4978557615738433,-0.6052644247381618,Y,0.2249981197547627,0.2865571604847856,-0.10106478761977453
1.1188174393528678e+19,0,14103015,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,895b8ec7,d787e91b,1,0,17894,320,50,2039,2,39,100074,32,0.22320861918000537,B,-9.92339403074088,0,0.07334936629286647,0.6570431253023454,X,-0.8846019072958569,-0.4119403531681016,-0.15598530522103415
1.127744527023203e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,80a258a1,d25693ce,1,0,22676,320,50,2616,0,35,-1,51,-0.006473475574804516,E,-0.0018331854985849105,0,0.6241194765735477,0.7517950597900677,Z,0.037136587821383404,0.049595361726685105,0.37855949681630274
1.1295612968121125e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,4fee27c1,5096d134,1,0,24034,320,50,2754,0,35,-1,246,-0.9736342255262663,E,8.138120028780751,1,-2.1643361891902755,-0.521494935823804,X,0.13085104318477248,-0.8605131856814019,0.22389078058019174
1.1446890715214492e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,46774ea6,15ec7f39,0f2161f8,5cb694f3,4c4eae5f,a264bba3,1,5,23866,320,50,2736,0,33,100170,246,-0.07099027055403156,B,4.307588410541909,0,0.24349670234283272,0.1696860500615748,Z,-0.027387748173340443,0.10263927894439659,0.013238983212692455
1.162929115674562e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,38a5393b,1f0bc64f,1,3,23224,320,50,2676,0,299,100176,221,-0.7554621758536774,B,4.818473932432724,1,0.050471936352605454,0.9881794411617049,Y,0.868670579471289,-0.3039718426907571,0.23947902339739507
1.1637989639886922e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7badd058,15a4af7e,1,0,24034,320,50,2754,0,35,100170,246,-0.0021015811147161996,B,-2.1974504436899522,1,-0.6438503926819874,0.8252529513297627,Z,0.204208190892734,-0.22859854286365006,-0.08553228103329559
1.1722534261355651e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8fc9dd8c,98c2ac50,1,0,23161,320,50,2667,0,47,-1,221,2.5867991023469883,E,8.726729201165597,0,1.16287577248546,0.5891066083460654,Z,-0.24235091157488475,0.15595000963522718,-0.5379878921065361
1.174889585088708e+18,0,14103015,1005,0,727e79e2,40b37f4e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a79c568a,c144e605,1,0,20006,320,50,2283,0,163,100076,95,0.6321413441265582,C,5.3024785163004395,1,1.6566360551020332,0.15258645583378172,Y,-0.33630475364577994,0.03959987103779432,-0.2946055265397186
1.186328513646258e+19,0,14103015,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a1e8e4ae,d4897fef,1,0,20214,320,50,2316,0,167,100081,16,-0.35627110050793936,B,8.938502063364599,1,-4.631853286059096,0.9995172087173864,X,-0.30128604533512515,0.05269463879529147,-0.19268890830207536
1.1870181157035274e+19,1,14103015,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,94f71c0d,76dc4769,1,0,20093,300,250,2295,2,35,100081,23,-0.7109340896369662,B,4.122947657404394,1,0.3912879242034951,0.1541645044221657,Y,0.006046332085156592,0.17549082058366344,0.28564812096401393
1.1921643250657946e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1476ac86,a4528ded,1,0,15703,320,50,1722,0,35,100084,79,1.815101492152389,C,7.760030811606814,1,-0.4786531634209112,0.18425715093956255,Z,0.07794701486492506,0.5227178984596091,0.15606531590901557
1.210749878155316e+19,0,14103015,1005,0,4f9215eb,5cc8de2a,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,bc30b364,f4d18dfc,1,0,20093,300,250,2295,2,35,-1,23,1.6855575273541914,C,-5.648573976223337,0,-0.12682100454241307,-0.45329505735237774,X,-0.017599545499588976,-0.11818524019466708,0.30737166123960463
1.213237799136146e+19,0,14103015,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a525b4c,8a4875bd,1,0,21674,320,50,2495,2,167,-1,23,-0.1333378399284219,A,-2.336001854406817,0,1.550385080853861,0.2986397523888589,Z,-0.11626824777563294,0.17492831476052212,-0.03128297684485023
1.2213769109702025e+19,0,14103015,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,faf750ee,ecb851b2,1,0,22813,320,50,2647,2,39,100148,23,0.5275011608529411,D,2.6921275665736566,1,-1.17244658332954,-0.5168900094586656,Z,-0.28796920394667946,-0.2538383734976769,-0.7278411714209383
1.2230338072678498e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5069bbfa,1f0bc64f,1,0,23161,320,50,2667,0,47,-1,221,0.9217536690247752,E,-5.368771877139499,0,0.8812587370613143,-0.9719086800444884,Y,-0.5778095502763834,0.05860912890136168,0.19373361948121698
1.2240865178009428e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e78da245,2891f384,1,0,22261,320,50,2545,0,431,100084,221,0.9624506253440627,D,-5.453983989851601,1,0.49556779158835235,-0.16260117421959053,Z,-0.11598126171043721,-0.6114052140540153,-0.07021094635704962
1.2333840528017936e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4b298c4c,6c247d18,1,2,22676,320,50,2616,0,35,100083,51,-1.2404887593726375,C,-9.761768607722079,1,-1.36757664350595,0.14896784002621813,X,0.9138100209142519,-0.14869372954332766,-0.021679104886285994
1.2369379852241764e+19,1,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,51c53be0,711ee120,1,0,22676,320,50,2616,0,35,-1,51,-0.5897352907392522,C,-6.989965291125701,1,-1.7161961508582375,-0.5216181312097131,X,-0.6644322746188814,0.6621360399666016,-0.0895530693014443
1.2391079278649784e+19,1,14103015,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1e61628a,a0f5f879,1,0,20093,300,250,2295,2,35,-1,23,0.026122431624039887,C,-8.36603876832738,1,-0.061792738235632694,0.6580263229918953,Z,-0.1407373555398289,-0.13351393684558635,0.27273750395392315
1.25392877953601e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79,0.6391692369773557,B,7.654830582875583,0,2.5298363944286693,-0.7632703588297439,Z,-0.47443660776149565,-0.06015446370332706,-0.1728618188944713
1.256769562965303e+19,1,14103015,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,155ebd6b,e9b8d8d7,1,0,17747,320,50,1974,2,39,-1,33,0.008846964748650033,A,-4.490800059632518,1,-0.12554870181831415,0.3561312099935224,X,-0.2953784733994135,-0.33999788550243637,0.2113034012310417
1.2635525335259943e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,44e91544,429551ac,1,3,23738,320,50,2676,0,299,100176,221,1.6191343333991994,E,-1.3538821863382733,1,0.05419279971843835,0.926951311839744,Y,-0.5659022672152965,0.177232725509065,-0.14747526791672966
1.2677129931064246e+19,1,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,904cb30c,1c6a881d,1,2,22676,320,50,2616,0,35,-1,51,0.005797159121251719,A,-8.036331899772684,1,-1.4937494209345508,0.8421401065935514,X,-0.3325796484743727,-0.15578138236962288,0.08401197426765943
1.2833449462134895e+19,1,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bc2332f0,d5db24c3,1,0,22104,320,50,2545,0,431,100084,221,-0.6757081479366758,E,1.6577233699153773,1,-0.4119745429026681,-0.9088885310695022,Y,0.7333849549149297,-0.09534462712678285,-0.16279194904365318
1.285080426062485e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7a0eca26,7ac6007f,1,2,15704,320,50,1722,0,35,-1,79,-0.11290839666587334,E,8.480676408496617,1,-0.713364630299155,0.9509155127579978,X,0.5772109676585095,0.42671886302011863,0.19125025853462285
1.2948018680545692e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,2e18df35,a9e0c3ab,1,0,24034,320,50,2754,0,35,100170,246,-0.0848343677973487,D,-7.487590587443083,0,-0.5443651152795732,0.3077467699544139,Y,0.6612810430860587,-0.2564863475476397,0.4884456501322476
1.3037084996979083e+19,0,14103015,1002,0,e7a92cc6,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,694fbe02,cb2573d1,6141a9f0,0,0,22703,320,50,2624,0,35,-1,221,0.030416717167630846,E,-8.438480854663517,0,0.7284944280153421,0.4289551065898242,Z,0.3732137445885273,-0.07460254715977598,-0.05217970242595072
1.3104979603017692e+18,1,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,10d37b72,5db079b5,1,2,22104,320,50,2545,0,431,100084,221,-0.3093371355112857,D,-3.275119666950328,1,-0.20745994766029827,0.985750813850869,Z,0.2067628289356499,1.174779827010846,0.053271514888280254
1.3161230511077343e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,940ef0a1,2bfd0d1a,1,0,24034,320,50,2754,0,35,100170,246,-0.22144339611866018,E,7.570798761996901,1,0.4718605693476633,-0.44028546459599166,Y,0.7827071483085708,-0.27668783991319906,0.23736697512582136
1.3217413304390885e+19,0,14103015,1005,0,876e7b18,2900b932,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,3bb1ddd7,1,0,23375,728,90,2680,3,815,100156,42,-0.0011898240408669562,C,5.303838349024177,1,-1.1419531124880955,-0.9824275999151345,Z,0.1286036588114834,-0.28937479000746735,-0.09882323452509892
1.3285831793410982e+19,1,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ed4a1b42,4ea23a13,1,0,23728,320,50,2717,2,47,-1,23,0.4421999542526862,E,-7.51273435221319,1,-0.11202610403399613,-0.6939000446282635,Z,0.8921986426372651,0.3610110763010864,0.27499385613097205
1.3331611933130942e+19,0,14103015,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,99fab4bd,8a4875bd,1,0,21893,320,50,2526,0,167,100081,221,0.11182993072335495,C,1.8916392711176968,1,-1.2680841001801515,0.9408276780151734,Z,0.21790852293842722,0.2691718827487589,0.209664428473127
1.33520708138719e+19,0,14103015,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,86bcd775,ce576f14,1,0,17894,320,50,2039,2,39,100075,32,-1.6497795094152807,A,4.565876687001518,0,-0.6164524527670705,-0.7436634032521459,Y,0.04645744384352324,-0.08460522305410134,-0.7011449501685509
1.3361448106329942e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b24b2de,711ee120,1,0,22676,320,50,2616,0,35,100083,51,-1.7285109723529297,B,-5.856419012642751,0,-0.6835804566437959,0.945214796215088,Y,-0.053608258255313235,0.24198655311169182,-0.12912831389989185
1.3412678984395545e+19,1,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b3792b72,d787e91b,1,0,23161,320,50,2667,0,47,-1,221,0.5326002234603909,E,-5.20775105699528,0,-0.9969212924600356,0.8955500119215675,Z,0.6996897898687949,-0.025807489387741356,-0.5602039451512401
1.344730488130874e+18,1,14103015,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6efd84ab,64a7b95b,1,0,8994,320,50,827,3,1071,100081,23,0.3989311537727913,B,1.9091004630113737,1,1.9961028128001994,-0.6368735049545513,Z,-0.5962179561239717,0.5673438834050849,-0.10791264077621907
1.348139288285368e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,d2bb6502,2347f47a,8ded1f7a,9bf2a007,016de36e,7558c63e,1,2,19951,320,50,1528,3,39,-1,23,-1.7043068294471575,A,-2.7985365276736474,0,0.5834161911981588,0.10629609816972607,Z,-0.12422318619529293,0.8917450074363727,0.13943141073445145
1.3545240502967867e+19,0,14103015,1005,0,75e3624c,20c15909,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,8e8d17df,d787e91b,1,0,15706,320,50,1722,0,35,100084,79,0.2610557203493679,E,-9.789341725748304,0,-0.5005653677559342,-0.6827712017279173,Y,-0.2181119631450077,0.2998704270683015,0.16260560634646132
1.3567193925962801e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4893e7a6,711ee120,1,0,22254,320,50,2545,0,431,100084,221,0.34257845902403067,D,5.702386213188792,1,-1.4329882502106068,0.03891779357875684,X,0.849435096608034,0.4811269030570528,-0.07652452893004456
1.3594205002071802e+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a850713c,5096d134,1,0,22104,320,50,2545,0,431,-1,221,0.9370446001862454,C,-1.1822602906610697,0,-0.1659026913171665,-0.9350127610260177,Y,-0.7436412213582058,-0.5602838519796107,-0.6093429701617031
1.3598668658435424e+19,0,14103015,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ffea3e2,8a4875bd,1,0,24035,320,50,2755,0,303,100081,76,0.9453352645931289,C,2.950063707138348,1,-0.7711361252611284,0.031227112359788072,Z,-0.5005872411963874,0.22743583616139262,-0.19586506586138505
1.3717832829729757e+19,1,14103015,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bef1af14,d4897fef,1,0,23860,300,250,2735,2,35,100148,251,-1.7429437423556178,C,-4.93380170462844,1,0.12095735366235834,-0.6316017756520129,X,-0.6099617930014599,0.7427688049948561,-0.18510805700267663
1.374129243215039e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ad91bd49,1bd6348d,1,0,23161,320,50,2667,0,47,-1,221,1.536502990968535,B,8.229038987099418,1,-1.1690443417379341,-0.12942732788457825,X,0.4324105389720658,0.3887594096281867,-0.24827815383089433
1.3743432207864435e+18,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,4345b015,d787e91b,1,0,23725,320,50,2716,3,47,-1,23,1.149649307613149,E,3.46849461051848,0,-1.1508542052051136,-0.5733096357205035,Y,-0.9115242779628583,0.3274596537978508,-0.025107688872727865
